"Time (s)","X (µT)","Y (µT)","Z (µT)"
0.000000000E0,-1.759798622E1,-2.354323769E1,4.143508148E1
2.175900000E-2,-1.760273361E1,-2.349049187E1,4.146298981E1
4.351900000E-2,-1.760728455E1,-2.342793846E1,4.149644089E1
6.529100000E-2,-1.760685349E1,-2.336896896E1,4.152985764E1
8.703600000E-2,-1.760292625E1,-2.333898735E1,4.154838943E1
1.087950000E-1,-1.761390686E1,-2.330086517E1,4.156512451E1
1.305700000E-1,-1.762890816E1,-2.325876808E1,4.158234024E1
1.523380000E-1,-1.764551926E1,-2.321495247E1,4.159976959E1
1.741030000E-1,-1.765633202E1,-2.319064713E1,4.160873795E1
1.958620000E-1,-1.767130661E1,-2.312696075E1,4.163782120E1
2.176220000E-1,-1.767410278E1,-2.308388519E1,4.166053009E1
2.393800000E-1,-1.768115044E1,-2.303983879E1,4.168191910E1
2.611520000E-1,-1.768558693E1,-2.302676392E1,4.168726349E1
2.828980000E-1,-1.770188713E1,-2.299765205E1,4.169641876E1
3.046570000E-1,-1.772109032E1,-2.294481277E1,4.171736526E1
3.264460000E-1,-1.772606087E1,-2.290758133E1,4.173570633E1
3.482060000E-1,-1.772647285E1,-2.287152100E1,4.175530624E1
3.699640000E-1,-1.771821785E1,-2.284875107E1,4.177126312E1
3.917230000E-1,-1.772414589E1,-2.282675934E1,4.178076935E1
4.134820000E-1,-1.773347092E1,-2.280075073E1,4.179102325E1
4.352410000E-1,-1.774217987E1,-2.277067184E1,4.180371857E1
4.569930000E-1,-1.774765587E1,-2.274194527E1,4.181703568E1
4.787600000E-1,-1.774883842E1,-2.271327019E1,4.183211136E1
5.005190000E-1,-1.774903870E1,-2.268789673E1,4.184579086E1
5.222780000E-1,-1.774847031E1,-2.268149185E1,4.184950256E1
5.440670000E-1,-1.776447296E1,-2.264557076E1,4.186216354E1
5.658100000E-1,-1.777146149E1,-2.262851334E1,4.186843109E1
5.875850000E-1,-1.777869415E1,-2.260669899E1,4.187714005E1
6.093450000E-1,-1.778183174E1,-2.258408165E1,4.188800812E1
6.311010000E-1,-1.778013420E1,-2.256259727E1,4.190030670E1
6.528680000E-1,-1.777678299E1,-2.255520058E1,4.190571213E1
6.746210000E-1,-1.777885437E1,-2.254564667E1,4.190996933E1
6.963810000E-1,-1.777570152E1,-2.255024910E1,4.190882874E1
7.181390000E-1,-1.778132248E1,-2.252938080E1,4.191766739E1
7.399290000E-1,-1.778277969E1,-2.251107597E1,4.192689133E1
7.616870000E-1,-1.778356743E1,-2.249354935E1,4.193595886E1
7.834480000E-1,-1.778428650E1,-2.248028946E1,4.194276047E1
8.052060000E-1,-1.778204727E1,-2.246428299E1,4.195228577E1
8.269650000E-1,-1.778262711E1,-2.244475937E1,4.196249008E1
8.487200000E-1,-1.778688812E1,-2.243058586E1,4.196826172E1
8.704830000E-1,-1.778775787E1,-2.240935516E1,4.197923279E1
8.922420000E-1,-1.779023361E1,-2.238516617E1,4.199108887E1
9.140010000E-1,-1.778983116E1,-2.236827278E1,4.200025940E1
9.357910000E-1,-1.778923798E1,-2.235735893E1,4.200632477E1
9.575380000E-1,-1.779280663E1,-2.234452629E1,4.201163864E1
9.793090000E-1,-1.779474258E1,-2.232568741E1,4.202082443E1
1.001068000E0,-1.779570580E1,-2.230673981E1,4.203048706E1
1.022840000E0,-1.778870201E1,-2.231030655E1,4.203155899E1
1.044586000E0,-1.778481674E1,-2.230343628E1,4.203684616E1
1.066345000E0,-1.778252220E1,-2.228808975E1,4.204595184E1
1.088104000E0,-1.777711678E1,-2.229155350E1,4.204640961E1
1.109863000E0,-1.777946091E1,-2.227486229E1,4.205425644E1
1.131638000E0,-1.777857780E1,-2.226421738E1,4.206026840E1
1.153398000E0,-1.777163315E1,-2.226973915E1,4.206027985E1
