,Time (s),X (m/s^2),Y (m/s^2),Z (m/s^2)
432,8481855875.0,0.1703457642,-0.199385376,-9.810748444
433,8501478875.0,0.2026785278,-0.2001338196,-9.823621674
434,8521096875.0,0.192948761,-0.2074685669,-9.815239105
435,8540723875.0,0.2086660767,-0.2026785278,-9.818681946
436,8560341875.0,0.182769928,-0.1974394226,-9.826765137
437,8579963875.0,0.1923500061,-0.2131567383,-9.820029144
438,8599591875.0,0.1917512512,-0.2008822632,-9.839189301
439,8619196875.0,0.1920506287,-0.2005828857,-9.833800507
440,8638806875.0,0.1890568542,-0.2014810181,-9.837692413
441,8658429875.0,0.1948947144,-0.1981878662,-9.818382568
442,8678052875.0,0.1799258423,-0.2119592285,-9.824370117
443,8697674875.0,0.1821711731,-0.2055226135,-9.83335144
444,8717286875.0,0.1881587219,-0.2064207458,-9.821825409
445,8736920875.0,0.1812730408,-0.2040257263,-9.819430389
446,8756543875.0,0.1749861145,-0.2085163879,-9.810449066
447,8776166875.0,0.1923500061,-0.2029779053,-9.816586304
448,8795758875.0,0.1853146362,-0.1965412903,-9.813742218
449,8815381875.0,0.1899549866,-0.2109114075,-9.814340973
450,8835004875.0,0.1737886047,-0.1981878662,-9.81583786
451,8854633875.0,0.1914518738,-0.2083666992,-9.80535965
452,8874230875.0,0.180075531,-0.2013313293,-9.818831635
453,8893864875.0,0.1884580994,-0.2112107849,-9.820627899
454,8913465875.0,0.1853146362,-0.2044747925,-9.807904358
455,8933087875.0,0.1863624573,-0.1948947144,-9.826316071
456,8952710875.0,0.1857637024,-0.2016307068,-9.826914825
457,8972332875.0,0.1907034302,-0.2047741699,-9.809251556
458,8991925875.0,0.1901046753,-0.2076182556,-9.807754669
459,9011549875.0,0.1794767761,-0.2067201233,-9.821076965
460,9031170875.0,0.1857637024,-0.2038760376,-9.814191284
461,9050794875.0,0.1589694214,-0.1950444031,-9.810449066
462,9070416875.0,0.1942959595,-0.2023791504,-9.837842102
463,9090040875.0,0.1775308228,-0.204175415,-9.817484436
464,9109663875.0,0.204175415,-0.2052232361,-9.811047821
465,9129285875.0,0.2043251038,-0.1957928467,-9.835896149
466,9148908875.0,0.1883084106,-0.203127594,-9.820777588
467,9168500875.0,0.1820214844,-0.1917512512,-9.832453308
468,9188123875.0,0.1948947144,-0.2161505127,-9.826914825
469,9207745875.0,0.2017803955,-0.1913021851,-9.820328522
470,9227369875.0,0.1983375549,-0.2002835083,-9.82751358
471,9246961875.0,0.1917512512,-0.2082170105,-9.825118561
472,9266571875.0,0.1911524963,-0.1963916016,-9.830806732
473,9286206875.0,0.1739382935,-0.2050735474,-9.824519806
474,9305813875.0,0.185464325,-0.2098635864,-9.821526031
475,9325422875.0,0.1724414062,-0.2121089172,-9.826765137
476,9345045875.0,0.1862127686,-0.1917512512,-9.837243347
477,9364641875.0,0.204175415,-0.2043251038,-9.841434631
478,9384259875.0,0.1899549866,-0.2251318359,-9.824669495
479,9403882875.0,0.1691482544,-0.1968406677,-9.814939728
480,9423502875.0,0.176333313,-0.2137554932,-9.82047821
481,9443098875.0,0.1637594604,-0.2038760376,-9.820029144
482,9462717875.0,0.1942959595,-0.1999841309,-9.825118561
483,9482343875.0,0.1930984497,-0.2173480225,-9.820777588
484,9501966875.0,0.1824705505,-0.1913021851,-9.777367859
485,9521558875.0,0.1984872437,-0.1980381775,-9.836045837
486,9541181875.0,0.1924996948,-0.2164498901,-9.808952179
487,9560796875.0,0.1941462708,-0.2115101624,-9.77841568
488,9580427875.0,0.1676513672,-0.2023791504,-9.86733078
489,9600050875.0,0.0245489502,-0.1877096558,-9.787097626
490,9619642875.0,-0.3011737061,-0.1573228455,-9.848020935
491,9639264875.0,0.1282832336,-0.4059558105,-9.867630157
492,9658886875.0,0.2243833923,-0.3540138245,-9.794432373
493,9678510875.0,-1.482068024,-2.408790894,-9.936786346
494,9698133875.0,0.2091151428,-0.1965412903,-9.859397278
495,9717724875.0,0.5173242188,0.4833448792,-9.943073273
496,9737348875.0,-1.166823578,-1.301842804,-12.15322723
