,Time (s),Latitude (°),Longitude (°),Height (m),Velocity (m/s),Direction (°),Horizontal Accuracy (m),Vertical Accuracy (°)
4,4410295010.0,46.7594912,12.03333132,1038.516235,-1.0,-1.0,165.0,165.0
