,Time (s),Latitude (°),Longitude (°),Height (m),Velocity (m/s),Direction (°),Horizontal Accuracy (m),Vertical Accuracy (°)
4,2149341941.0,46.75944367,12.03289409,1052.855591,-1.0,-1.0,65.0,65.0
5,2987813592.0,46.75940238,12.03292172,1048.42416,0.0,-1.0,50.0,50.0
6,3596827149.0,46.75940238,12.03292172,1057.387661,0.0,-1.0,50.0,50.0
