,Time (s),Latitude (°),Longitude (°),Height (m),Velocity (m/s),Direction (°),Horizontal Accuracy (m),Vertical Accuracy (°)
0,0.0,46.75940238,12.03292172,1057.384155,-1.0,-1.0,508.870919,508.870919
1,333356976.5,46.75940238,12.03292172,1057.384155,-1.0,-1.0,508.9703631,508.9703631
2,406592965.1,46.75940804,12.03278368,1055.735962,-1.0,-1.0,165.0,165.0
3,691419959.1,46.75940834,12.03277641,1054.858032,-1.0,-1.0,165.0,165.0
4,2291947961.0,46.75951093,12.03273967,1053.096191,-1.0,-1.0,65.0,65.0
