,Time (s),Latitude (°),Longitude (°),Height (m),Velocity (m/s),Direction (°),Horizontal Accuracy (m),Vertical Accuracy (°)
4,2074638009.0,46.75949096,12.0333313,1039.125,-1.0,-1.0,165.0,165.0
5,4327031016.0,46.75949096,12.0333313,1039.136597,-1.0,-1.0,165.0,165.0
