"Time (s)","Latitude (°)","Longitude (°)","Height (m)","Velocity (m/s)","Direction (°)","Horizontal Accuracy (m)","Vertical Accuracy (°)"
0.000000000E0,4.675940874E1,1.203276668E1,1.056689087E3,-1.000000000E0,-1.000000000E0,2.960969570E2,2.960969570E2
1.522769928E-1,4.675940866E1,1.203276858E1,1.055874512E3,-1.000000000E0,-1.000000000E0,1.650000000E2,1.650000000E2
5.261900425E-1,4.675940865E1,1.203276888E1,1.055297119E3,-1.000000000E0,-1.000000000E0,1.650000000E2,1.650000000E2
1.978168964E0,4.675942271E1,1.203269294E1,1.053641602E3,-1.000000000E0,-1.000000000E0,6.500000000E1,6.500000000E1
4.210510969E0,4.675939818E1,1.203282448E1,1.053324097E3,-1.000000000E0,-1.000000000E0,6.500000000E1,6.500000000E1
4.638647079E0,4.675938733E1,1.203232259E1,1.057964321E3,0.000000000E0,0.000000000E0,5.000000000E1,5.000000000E1
5.638652563E0,4.675938591E1,1.203238889E1,1.057996792E3,0.000000000E0,0.000000000E0,5.000000000E1,5.000000000E1
6.638656497E0,4.675938591E1,1.203238889E1,1.058055019E3,0.000000000E0,0.000000000E0,5.000000000E1,5.000000000E1
