"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
0.000000000E0,2.398279171E-1,1.048842389E-1,-9.227642683E-2
2.176300000E-2,-1.559102153E-2,1.190458663E-1,-1.016428440E-1
4.351700000E-2,1.693417059E-1,1.294811637E-1,-4.954569204E-2
6.530700000E-2,9.260046308E-2,4.336208790E-2,-8.697013345E-2
8.706600000E-2,3.294455373E-2,6.556357744E-2,-6.181504626E-2
1.088280000E-1,-2.162386777E-1,-2.809647192E-2,-6.310635815E-2
1.305700000E-1,-1.467970167E-1,2.702505782E-1,-7.317559241E-2
1.523430000E-1,-1.043154967E-1,9.983335007E-3,-6.195118132E-2
1.741020000E-1,3.330391767E-2,2.500337707E-2,-4.681781519E-2
1.958610000E-1,3.081860525E-1,2.470205223E-1,-6.832104668E-2
2.176200000E-1,7.828266934E-1,3.177929913E-1,-2.985783600E-2
2.393650000E-1,7.734238224E-2,2.790186973E-1,-3.841063828E-2
2.611390000E-1,1.091699465E-1,2.224999311E-1,-3.945727617E-2
2.828970000E-1,8.674922747E-2,2.272652657E-1,-4.151758372E-2
3.046560000E-1,1.551250050E-1,1.229253294E-1,-2.116887811E-2
3.264280000E-1,-5.967676518E-2,2.225497603E-1,-3.803157425E-2
3.481740000E-1,-7.955428342E-2,2.733570577E-1,-3.039398456E-2
3.699560000E-1,-2.847741802E-2,3.120101681E-1,-1.986707549E-2
3.916920000E-1,3.395488408E-2,2.572207707E-1,-2.499592872E-2
4.134520000E-1,6.157106662E-2,2.103087423E-1,-4.909716492E-2
4.352110000E-1,6.575603763E-2,1.573354170E-1,-2.226347459E-2
4.569700000E-1,-7.985765342E-2,1.643938285E-1,-2.153495949E-2
4.787600000E-1,-1.681583733E-2,1.443478557E-1,-2.308912885E-2
5.005180000E-1,-1.188079669E-1,2.898425696E-1,-1.702474967E-2
5.222750000E-1,7.479718862E-3,2.531803995E-1,-9.485212190E-3
5.440360000E-1,5.097883546E-3,2.334145448E-1,-9.275698573E-3
5.657950000E-1,1.718676436E-2,1.594110323E-1,-2.575331445E-2
5.875540000E-1,-1.033043349E-2,2.121793762E-1,2.307380390E-3
6.093140000E-1,-6.965760141E-2,3.524271094E-1,-3.831224974E-2
6.310550000E-1,1.699918866E-2,2.322828710E-1,-2.738297457E-2
6.528310000E-1,-7.969555764E-2,2.749330102E-1,-1.693162134E-2
6.745900000E-1,-4.800594657E-2,2.972307824E-1,-1.523398962E-2
6.963490000E-1,1.662396483E-1,3.107752727E-1,3.295611226E-3
7.181170000E-1,-9.276692600E-2,2.677630447E-1,-1.908892757E-2
7.398720000E-1,-8.409100100E-2,3.246047417E-1,-9.332032271E-3
7.616270000E-1,-9.942818371E-2,3.104396425E-1,-4.589351372E-3
7.833860000E-1,-9.681978649E-2,3.113228644E-1,-1.044960934E-1
8.051450000E-1,-8.224684400E-2,2.795312789E-1,4.411086498E-2
8.269060000E-1,-8.872684716E-2,2.364200137E-1,4.765395333E-2
8.486840000E-1,-1.108365034E-1,2.729696614E-1,7.139623330E-3
8.704520000E-1,-8.469640709E-2,4.058800160E-1,7.171193384E-2
8.922110000E-1,-8.760442844E-2,3.609668217E-1,-1.389328589E-2
9.139640000E-1,-9.646158971E-2,2.862233623E-1,4.739066645E-3
9.357290000E-1,-1.132594800E-1,2.487272514E-1,-5.389876023E-3
9.574890000E-1,-1.123985688E-1,2.901286811E-1,-1.861893934E-2
9.792470000E-1,-1.150400028E-1,3.414141345E-1,3.621554556E-2
1.001007000E0,-1.001603099E-1,3.983664901E-1,-1.631646913E-2
1.022769000E0,-9.504349373E-2,3.277991853E-1,-2.533023414E-2
1.044525000E0,-1.088170396E-1,3.402907382E-1,9.005953496E-3
1.066285000E0,-1.339161854E-1,3.198096960E-1,-2.772435831E-2
1.088043000E0,-1.339418126E-1,3.324724262E-1,-6.287496145E-3
1.109809000E0,-1.369589576E-1,3.431204252E-1,-9.924177630E-3
1.131575000E0,-1.307879524E-1,3.996781302E-1,-3.106712242E-2
1.153314000E0,-1.413352514E-1,4.337515003E-1,-9.762301119E-3
1.175080000E0,-1.384004882E-1,3.448485332E-1,-2.574251766E-2
1.196839000E0,-1.486507851E-1,3.033354582E-1,-3.492573886E-2
1.218609000E0,-1.583110797E-1,3.419368025E-1,-1.201255067E-2
1.240370000E0,-1.520554269E-1,4.221362257E-1,-5.855001586E-2
1.262145000E0,-1.697000488E-1,4.539595873E-1,-1.160856517E-2
1.283904000E0,-1.321380745E-1,3.842643946E-1,-3.482212894E-2
1.305663000E0,-1.278379499E-1,3.418284829E-1,-2.755240449E-2
1.327422000E0,-1.285979509E-1,3.675454144E-1,-3.084107957E-2
1.349182000E0,-1.569854246E-1,3.974869227E-1,-3.974494548E-2
1.370941000E0,-1.562922372E-1,3.840165458E-1,-4.985670910E-2
1.392701000E0,-1.540120606E-1,3.965366039E-1,-3.495949968E-2
1.414471000E0,-1.369329284E-1,3.942823196E-1,-5.776382573E-2
1.436218000E0,-1.198215177E-1,3.937036280E-1,-3.767256206E-2
1.457977000E0,-1.193341432E-1,3.280526621E-1,-6.369686298E-2
1.479736000E0,-1.469083879E-1,3.276989786E-1,-3.697092816E-2
1.501495000E0,-1.558360447E-1,4.118876646E-1,-3.982690243E-2
1.523254000E0,-1.560141655E-1,4.847839520E-1,-5.182962361E-2
1.545013000E0,-1.868492563E-1,4.107612351E-1,-4.568110276E-2
1.566802000E0,-1.511153043E-1,3.808347834E-1,-7.345970771E-2
1.588561000E0,-1.463335701E-1,3.745594054E-1,-3.425827463E-2
1.610309000E0,-1.577966527E-1,4.454865698E-1,-5.038448883E-2
1.632063000E0,-1.742862028E-1,4.171587468E-1,-6.333327580E-2
1.653838000E0,-1.771596707E-1,4.310641931E-1,-7.111923174E-2
1.675597000E0,-1.782740770E-1,4.194841114E-1,-5.880791918E-2
1.697357000E0,-1.578071959E-1,4.421611486E-1,-5.197216777E-2
1.719126000E0,-1.736254674E-1,4.091969587E-1,-6.010384489E-2
1.740859000E0,-1.559469225E-1,3.731208076E-1,-6.249827513E-2
1.762635000E0,-1.603367014E-1,4.360120339E-1,-7.397617217E-2
1.784394000E0,-1.735724405E-1,4.783794236E-1,-5.587867427E-2
1.806170000E0,-1.951797844E-1,4.448388445E-1,-5.766058126E-2
1.827911000E0,-1.709257349E-1,3.861284870E-1,-5.762498634E-2
1.849684000E0,-1.585947610E-1,3.542808960E-1,-8.338019885E-2
1.871429000E0,-1.439076608E-1,4.053205837E-1,-8.640014869E-2
1.893188000E0,-1.446100850E-1,4.367590888E-1,-7.195370707E-2
1.914968000E0,-1.582322337E-1,3.984979063E-1,-7.223699553E-2
1.936736000E0,-1.788624896E-1,3.793589096E-1,-6.352141910E-2
1.958495000E0,-1.860886797E-1,3.700694747E-1,-7.536505034E-2
1.980255000E0,-1.687562534E-1,3.732677554E-1,-7.146201105E-2
2.002014000E0,-1.723747114E-1,4.006650306E-1,-7.416247451E-2
2.023769000E0,-1.428773357E-1,4.346222969E-1,-5.975004266E-2
2.045532000E0,-1.640085153E-1,4.360406122E-1,-7.128586825E-2
2.067291000E0,-1.717993820E-1,4.493736160E-1,-7.237348690E-2
2.089050000E0,-1.807367780E-1,4.226276476E-1,-8.933010623E-2
2.110815000E0,-1.864747969E-1,3.926257303E-1,-8.987244462E-2
2.132562000E0,-1.805053744E-1,4.416222546E-1,-9.069705734E-2
2.154327000E0,-1.789601198E-1,4.611393468E-1,-7.621101910E-2
2.176086000E0,-1.730318471E-1,4.812357885E-1,-8.720565747E-2
2.197846000E0,-1.821805104E-1,4.556463262E-1,-9.205625175E-2
2.219604000E0,-1.747420115E-1,4.186708003E-1,-1.079241424E-1
2.241363000E0,-1.888293793E-1,4.263820717E-1,-9.330994047E-2
2.263152000E0,-1.524525534E-1,4.346574168E-1,-1.032163572E-1
2.284912000E0,-1.745695369E-1,4.155429784E-1,-8.327863089E-2
2.306664000E0,-1.641024179E-1,4.014211121E-1,-8.095667414E-2
2.328430000E0,-1.689073674E-1,4.422078167E-1,-1.062893157E-1
2.350189000E0,-1.763227697E-1,4.076349482E-1,-9.986384695E-2
2.371948000E0,-2.113290448E-1,3.758757598E-1,-7.574599187E-2
2.393707000E0,-1.842893087E-1,4.012743835E-1,-1.129079527E-1
2.415460000E0,-1.650390505E-1,4.563626833E-1,-1.043228331E-1
2.437219000E0,-1.723782563E-1,4.619314983E-1,-1.402736163E-1
2.458984000E0,-1.711847300E-1,4.162666810E-1,-1.014922782E-1
2.480743000E0,-1.611901756E-1,3.985567073E-1,-1.040733763E-1
2.502495000E0,-1.792971935E-1,4.218562537E-1,-1.075043488E-1
2.524265000E0,-1.817175571E-1,4.355149109E-1,-1.059924964E-1
2.546020000E0,-1.789821930E-1,4.535931861E-1,-1.012681928E-1
2.567779000E0,-1.690814134E-1,4.397059758E-1,-1.086727778E-1
2.589538000E0,-1.603768096E-1,4.288631915E-1,-1.049751631E-1
2.611323000E0,-1.752437940E-1,4.029457005E-1,-1.139710496E-1
2.633078000E0,-1.878220319E-1,3.764298566E-1,-9.285965005E-2
2.654846000E0,-1.654084118E-1,3.958047518E-1,-9.775082767E-2
2.676606000E0,-1.675731241E-1,4.379841901E-1,-9.120182737E-2
2.698364000E0,-1.637880753E-1,4.619073786E-1,-1.096214246E-1
