,Time (s),X (m/s^2),Y (m/s^2),Z (m/s^2)
172,3743704375.0,-0.2013371217,0.4536078772,-0.05493566914
173,3765463375.0,-0.179043132,0.4665568652,-0.05600919509
174,3787218375.0,-0.2164535812,0.4710735104,-0.04901153062
175,3809012375.0,-0.1598219272,0.4472029103,-0.03973090759
176,3830772375.0,-0.2134155507,0.451255652,-0.05688505318
177,3852530375.0,-0.2094913198,0.4886093101,-0.05173426375
178,3874289375.0,-0.1956239718,0.5329348227,-0.06574845909
179,3896054375.0,-0.212270611,0.5325372121,-0.05728436776
180,3917813375.0,-0.2135866183,0.4901070013,-0.06619752525
181,3939566375.0,-0.1955625943,0.4555780965,-0.06431755863
182,3961355375.0,-0.1946431014,0.4554126934,-0.08059646739
183,3983114375.0,-0.2049497691,0.5127626596,-0.06775746189
184,4004873375.0,-0.1137495132,0.6034209244,-0.06523791037
185,4026627375.0,-0.1973027074,0.5213775452,-0.08331167679
186,4048392375.0,-0.2607351849,0.5409730266,-0.1234445531
187,4070150375.0,-0.298171709,0.5460317818,-0.04882856759
188,4091912375.0,-0.3053028453,0.5358796267,-0.02839351504
189,4113670375.0,-0.2128356165,0.5292632098,-0.06638349869
190,4135459375.0,-0.163120104,0.505020873,-0.09796448858
191,4157208375.0,-0.191056401,0.4795597206,-0.06850568166
192,4178976375.0,-0.1577726791,0.50425222,-0.0314088031
193,4200735375.0,-0.1750161728,0.4854729733,-0.05506269076
194,4222494375.0,-0.2063427221,0.4363717107,-0.07010051886
195,4244253375.0,-0.2409341738,0.4318370854,-0.08943194828
196,4266012375.0,-0.272070049,0.400320191,-0.05001462047
197,4287785375.0,5.754345496,-0.7536856323,0.01741527287
198,4309549375.0,-7.769524051,2.496625428,-0.2416905659
199,4331320375.0,-12.55776919,3.649846921,-0.5194810373
200,4353073375.0,0.8768506519,0.509035352,-0.5339617765
201,4374838375.0,-0.0665681428,-0.05016802308,-1.045252655
202,4396592375.0,-0.446395556,-1.147741628,-0.0111118659
203,4418369375.0,-0.3887947442,-0.007577776212,-0.5327122631
204,4440146375.0,-1.496311256,3.306211904,-4.445499189
205,4461905375.0,-1.587661868,4.268281485,-5.288279724
206,4483653375.0,-0.7835074554,2.580160798,-7.265099959
207,4505423375.0,1.958151392,3.54947771,-5.852267062
208,4527182375.0,3.679913011,1.784780132,-4.209404409
209,4548960375.0,2.246625823,-0.3631028096,-6.535438197
210,4570700375.0,1.033372648,0.5907505562,-9.137963718
211,4592481375.0,3.274664129,0.820524789,-10.34386365
212,4614248375.0,4.528135549,1.21552321,-10.98850982
213,4636007375.0,5.01243674,0.4619950137,-10.73485059
214,4657766375.0,5.03895094,-1.836421133,-9.70131254
215,4679514375.0,1.472460171,-2.334118734,-8.050262908
216,4701285375.0,-2.084668328,-0.8122889127,-8.521497619
217,4723044375.0,-5.102398492,1.104214955,-8.294913334
218,4744833375.0,-4.083966722,1.339123189,-8.715165002
219,4766593375.0,-2.561735929,0.8760106263,-9.284607793
220,4788344375.0,0.2801714211,0.08998750686,-9.147368379
221,4810110375.0,-0.8563410314,-0.536981096,-8.880787386
222,4831869375.0,-2.899944729,-3.378307196,1.801856195
223,4853628375.0,1.247535765,-4.151439206,2.196812515
224,4875387375.0,0.5412086329,-2.728145055,-1.981220704
225,4897158375.0,0.8963399334,-2.893152019,-0.6135179329
226,4918937375.0,0.9171650112,-2.679393602,-0.9292832194
227,4940695375.0,0.9723266204,-1.221546207,-2.727550101
228,4962454375.0,0.1425971719,0.2017628721,-2.106631932
