,Time (s),X (rad/s),Y (rad/s),Z (rad/s)
172,3743704375.0,0.08672995865,0.03595919535,-0.01251669694
173,3765463375.0,0.08302087337,0.03224119172,-0.01253533084
174,3787218375.0,0.0866509825,0.03345656767,-0.01125608478
175,3809012375.0,0.08412753791,0.03343703225,-0.0101200249
176,3830772375.0,0.08655235916,0.03712773323,-0.01134139951
177,3852530375.0,0.08285712451,0.03465179726,-0.01138825435
178,3874289375.0,0.0840915516,0.03464582562,-0.01376354508
179,3896054375.0,0.08524790406,0.03338351101,-0.0124964593
180,3917813375.0,0.08149697632,0.03212536871,-0.01136719156
181,3939566375.0,0.08395821601,0.03335356712,-0.01373662706
182,3961355375.0,0.0851816833,0.03581986949,-0.01496378891
183,3983114375.0,0.08520743996,0.0308771003,-0.01605594717
184,4004873375.0,0.0826651752,0.03209395707,-0.01494666189
185,4026627375.0,0.09364434332,0.0325601697,-0.01568868384
186,4048392375.0,0.0899438709,0.0337882489,-0.01702554151
187,4070150375.0,0.08624368161,0.03501306474,-0.01836318523
188,4091912375.0,0.08984106034,0.03374151886,-0.01582394913
189,4113670375.0,0.09485606104,0.03251820058,-0.0216829665
190,4135459375.0,0.09102922678,0.03248371184,-0.01696646959
191,4157208375.0,0.08861543238,0.03372693807,-0.02067800798
192,4178976375.0,0.0910172686,0.03000168689,-0.01811485738
193,4200735375.0,0.08736982197,0.03248213604,-0.02188864723
194,4222494375.0,0.08599244058,0.03491416574,-0.01716068946
195,4244253375.0,0.0876731053,0.01393262763,-0.2541051507
196,4266012375.0,0.1143788695,-0.08587614447,-1.923008442
197,4287785375.0,0.1221811026,0.1816869974,-0.4606720805
198,4309549375.0,0.08634856343,0.06335009634,-0.2612940371
199,4331320375.0,-0.1435731947,0.0656600669,-0.200270921
200,4353073375.0,-0.1350009739,0.3019840419,-0.5248416066
201,4374838375.0,-0.2561722696,0.2406037152,-0.8076964617
202,4396592375.0,-0.3165900111,0.4028933644,-0.6684254408
203,4418369375.0,-0.5202778578,2.314456463,0.720479846
204,4440146375.0,-1.315710068,4.413423538,2.705755711
205,4461905375.0,-1.764531255,5.119359493,3.06289053
206,4483653375.0,-1.404103637,5.347336769,2.170949936
207,4505423375.0,-1.240828395,5.513515472,1.317092538
208,4527182375.0,-1.025529027,6.08713913,1.62106657
209,4548960375.0,-0.995156765,7.698449135,2.553228855
210,4570700375.0,-1.130828738,9.25043869,3.285614014
211,4592481375.0,-0.9627814889,10.78977203,3.57112956
212,4614248375.0,-0.4235692024,11.51607418,2.983854294
213,4636007375.0,0.372759074,11.26790237,1.713522196
214,4657766375.0,1.035498381,10.35107422,0.352199167
215,4679514375.0,1.185481191,9.207622528,-0.1190618649
216,4701285375.0,1.095645905,8.713998795,-0.3912119269
217,4723044375.0,1.246330023,8.589514732,-0.4540830553
218,4744833375.0,1.544912577,9.311288834,-0.3898229003
219,4766593375.0,2.015920162,10.63446617,-0.3633476496
220,4788344375.0,3.10224247,10.2393713,-0.2830091715
221,4810110375.0,2.070657492,-3.636055708,-0.282020092
222,4831869375.0,1.689163923,-1.421184421,-1.338727117
223,4853628375.0,2.161705494,-0.04543116316,-1.44720614
224,4875387375.0,3.031618118,1.22061944,-0.9490144849
225,4897158375.0,3.029626369,2.526975632,-0.4821421504
226,4918937375.0,2.025069475,3.109319448,-0.02804044448
227,4940695375.0,0.7234458923,2.365923882,-0.07042869925
228,4962454375.0,0.1266671717,1.649693966,-0.2082443982
229,4984205375.0,-0.007974608801,0.9455887675,-0.1345214695
230,5005972375.0,0.04104723036,0.7084703445,-0.1325808465
231,5027732375.0,0.3704019785,0.2775094509,-0.1250969172
232,5049490375.0,0.9494512081,-0.1937508583,0.1826704741
233,5071280375.0,1.11000967,-0.7156288028,0.3135411143
234,5093024375.0,0.6854665875,-0.9287449718,0.2775880992
235,5114798375.0,0.4144355953,-0.7568904161,0.2721301913
236,5136557375.0,0.5167715549,-0.5441942811,0.4304755926
237,5158316375.0,0.8340264559,-0.3579318523,0.6544961333
238,5180097375.0,1.105277419,-0.2484726161,0.6993692517
239,5201834375.0,1.144854546,-0.07296743244,0.4300869107
240,5223623375.0,0.7799304724,0.2026073635,0.205080688
241,5245382375.0,0.4072866738,0.4463218749,0.1674232632
242,5267141375.0,0.2977164388,0.5338255167,0.2129979134
243,5288903375.0,0.4710451066,0.5287738442,0.2107259184
