"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
0.000000000E0,-7.658524017E0,-1.248703308E0,7.144642639E0
2.162300000E-2,-7.391329651E0,-1.159638519E0,7.145840149E0
4.124500000E-2,-7.412735138E0,-9.592053223E-1,6.952592010E0
6.086700000E-2,-7.723488922E0,-5.258564758E-1,6.733148346E0
8.046100000E-2,-7.626191254E0,-3.734733582E-1,6.416706390E0
1.000830000E-1,-7.909252625E0,-3.472778320E-1,6.289620667E0
1.197060000E-1,-8.237220612E0,-8.966354370E-2,5.908662872E0
1.393290000E-1,-8.221652985E0,2.559677124E-1,5.413492584E0
1.589520000E-1,-8.506660309E0,-4.026626587E-1,4.055067444E0
1.785750000E-1,-8.213120728E0,2.384541321E-1,4.038751373E0
1.981660000E-1,-8.712931366E0,2.080673218E-1,4.629572754E0
2.177900000E-1,-8.718170471E0,2.659968567E-1,5.401667175E0
2.374120000E-1,-8.210126953E0,3.552113342E-1,5.578000488E0
2.570340000E-1,-8.176147614E0,4.854405212E-1,5.159470825E0
2.766580000E-1,-8.811725922E0,2.561174011E-1,4.375700684E0
2.962600000E-1,-8.128845978E0,8.812174988E-1,3.618425446E0
3.158730000E-1,-7.602989502E0,1.559906158E0,3.195854187E0
3.354950000E-1,-8.045169983E0,1.761536865E0,3.558699646E0
3.551350000E-1,-8.110134888E0,1.285377045E0,5.713319092E0
3.747420000E-1,-8.155640259E0,-8.946894836E-1,6.962172089E0
3.943680000E-1,-8.740474091E0,1.000369720E0,4.816683655E0
4.139650000E-1,-8.806187439E0,3.068020020E0,4.170477448E0
4.336100000E-1,-8.250692596E0,2.837948456E0,3.984863434E0
4.532020000E-1,-8.246052246E0,2.384691010E0,4.165388031E0
4.728250000E-1,-8.851094055E0,2.511926422E0,4.484524384E0
4.924610000E-1,-9.336085510E0,2.410138092E0,5.117557983E0
5.120700000E-1,-1.024230103E1,1.496737518E0,6.683152313E0
5.316940000E-1,-1.052611084E1,1.932631073E0,6.143225098E0
5.513160000E-1,-9.541608124E0,2.084714813E0,6.256389771E0
5.709380000E-1,-7.991431732E0,1.494641876E0,6.014792175E0
5.905610000E-1,-6.767726440E0,1.226549377E0,5.715265045E0
6.101530000E-1,-6.280489655E0,1.270557861E0,5.503754883E0
6.297770000E-1,-6.026617584E0,1.172661438E0,5.392087097E0
6.494000000E-1,-5.889802094E0,1.063388672E0,5.187612305E0
6.690220000E-1,-6.030509491E0,1.060095520E0,5.179379425E0
6.886400000E-1,-6.314319305E0,1.153800659E0,5.300327911E0
7.082680000E-1,-7.219187622E0,8.857081604E-1,5.387895813E0
7.278900000E-1,-7.946076050E0,7.481442261E-1,5.897735596E0
7.475070000E-1,-8.414601746E0,9.717791748E-1,6.405629425E0
7.671370000E-1,-8.827592926E0,8.981323242E-1,6.481970673E0
7.867280000E-1,-9.196126556E0,7.467970276E-1,6.483617249E0
8.063520000E-1,-9.088949432E0,6.966513062E-1,6.442303162E0
8.259630000E-1,-8.955427094E0,6.454577637E-1,6.330934753E0
8.455900000E-1,-8.783734131E0,4.861889648E-1,6.033054199E0
8.651970000E-1,-8.585995331E0,5.536985779E-1,5.788462830E0
8.848120000E-1,-8.218060455E0,5.978567505E-1,5.525310059E0
9.044340000E-1,-7.974816284E0,6.728507996E-1,5.068011017E0
9.240580000E-1,-7.650291138E0,8.201445007E-1,4.709356842E0
9.436710000E-1,-7.270081787E0,9.490264893E-1,4.449347534E0
9.633030000E-1,-7.028035126E0,9.638456726E-1,4.401147766E0
9.829260000E-1,-6.990612946E0,9.014254761E-1,4.596940613E0
1.002519000E0,-7.286098480E0,9.346563721E-1,4.823120270E0
1.022142000E0,-7.646997986E0,9.080117798E-1,4.999603271E0
1.041761000E0,-8.123457184E0,8.325686646E-1,5.343587952E0
1.061387000E0,-8.487051086E0,8.054750061E-1,5.620362396E0
1.080992000E0,-8.561895447E0,8.972341919E-1,5.812413025E0
1.100601000E0,-8.284821625E0,8.833131409E-1,5.889053650E0
1.120225000E0,-8.105195160E0,9.443861389E-1,5.975124664E0
1.139854000E0,-7.908953247E0,1.219813385E0,5.895490265E0
1.159471000E0,-7.426506500E0,1.294657745E0,5.600304108E0
