"Time (s)","X (µT)","Y (µT)","Z (µT)"
0.000000000E0,2.969323158E1,-1.911191463E0,-5.466449356E1
2.176600000E-2,2.969323158E1,-1.911191463E0,-5.466449356E1
4.354800000E-2,2.969323158E1,-1.911191463E0,-5.466449356E1
6.529800000E-2,3.773808670E1,-2.141155052E1,-3.384753418E1
8.706600000E-2,3.741485596E1,-2.131661034E1,-3.426373672E1
1.088260000E-1,3.723100281E1,-2.124675369E1,-3.450653458E1
1.305840000E-1,3.713339996E1,-2.111893463E1,-3.468968582E1
1.523440000E-1,3.700151825E1,-2.076231194E1,-3.504407501E1
1.741020000E-1,3.702476883E1,-2.023842239E1,-3.532486343E1
1.958620000E-1,3.712631989E1,-1.985458374E1,-3.543592834E1
2.176160000E-1,3.727342987E1,-1.977577782E1,-3.532538605E1
2.393800000E-1,3.748544312E1,-1.984013748E1,-3.506399155E1
2.611390000E-1,3.768312836E1,-1.997186661E1,-3.477613449E1
2.828980000E-1,3.778377533E1,-2.017589569E1,-3.454841614E1
3.046870000E-1,3.784487152E1,-2.045919037E1,-3.431414413E1
3.264490000E-1,3.794287872E1,-2.103364944E1,-3.385552597E1
3.482050000E-1,3.805631256E1,-2.156974030E1,-3.338766479E1
3.699640000E-1,3.814839172E1,-2.201769066E1,-3.298779297E1
3.917230000E-1,3.818194580E1,-2.224938965E1,-3.279293823E1
4.134820000E-1,3.819620895E1,-2.240206909E1,-3.267216110E1
4.352530000E-1,3.828467178E1,-2.241277695E1,-3.256108856E1
4.570000000E-1,3.845352936E1,-2.231339645E1,-3.243010330E1
4.787590000E-1,3.866038895E1,-2.207540703E1,-3.234693146E1
5.005180000E-1,3.883971024E1,-2.172406387E1,-3.236996841E1
5.222950000E-1,3.895578384E1,-2.132701302E1,-3.249428177E1
5.440450000E-1,3.897664642E1,-2.088209534E1,-3.275716782E1
5.658260000E-1,3.891345215E1,-2.044836235E1,-3.310408401E1
5.875850000E-1,3.881454849E1,-2.019523048E1,-3.337448120E1
6.093440000E-1,3.858259583E1,-1.994192314E1,-3.379313278E1
6.311030000E-1,3.846073151E1,-1.987764359E1,-3.396946716E1
6.528620000E-1,3.841122437E1,-1.989131927E1,-3.401744080E1
6.746340000E-1,3.851879883E1,-1.997934914E1,-3.384376907E1
6.963800000E-1,3.860505676E1,-1.998442459E1,-3.374233246E1
7.181390000E-1,3.867168808E1,-1.991789246E1,-3.370535660E1
7.398980000E-1,3.878113937E1,-1.987131310E1,-3.360695648E1
7.616580000E-1,3.903931427E1,-1.988820267E1,-3.329661179E1
7.834160000E-1,3.941572571E1,-1.994603157E1,-3.281507492E1
8.051750000E-1,4.055430222E1,-2.032291794E1,-3.115446472E1
8.269380000E-1,4.200630569E1,-2.093116188E1,-2.873377037E1
8.487240000E-1,4.364978409E1,-2.160247040E1,-2.561840057E1
8.704830000E-1,4.504929733E1,-2.200440979E1,-2.268567848E1
8.922430000E-1,4.676267624E1,-2.232488251E1,-1.852361679E1
9.140020000E-1,4.812534332E1,-2.249944305E1,-1.435268211E1
9.357580000E-1,4.931724930E1,-2.259027290E1,-9.260772705E0
9.575200000E-1,5.001347351E1,-2.241359711E1,-4.955389023E0
9.792780000E-1,5.032781219E1,-2.225527954E1,-2.941632271E-1
1.001037000E0,5.019192123E1,-2.231315804E1,3.341728210E0
1.022796000E0,4.957502365E1,-2.245873642E1,8.136042595E0
1.044555000E0,4.841290283E1,-2.261373329E1,1.315611362E1
