,Time (s),Latitude (°),Longitude (°),Height (m),Velocity (m/s),Direction (°),Horizontal Accuracy (m),Vertical Accuracy (°)
4,2428102016.0,46.75937853,12.03293037,1052.873047,-1.0,-1.0,65.0,65.0
5,4619418979.0,46.75944795,12.03293603,1052.813721,-1.0,-1.0,65.0,65.0
