,Time (s),X (µT),Y (µT),Z (µT)
26,565826000.0,-14.22209167,-23.86636925,35.5084877
27,587585000.0,-14.20548153,-23.88363647,35.50352478
28,609344000.0,-14.20585442,-23.86675262,35.51472473
29,631096000.0,-14.23143482,-23.78480911,35.55943298
30,652859000.0,-14.22972012,-23.77979279,35.56346893
31,674621000.0,-14.2495985,-23.71584892,35.59819412
32,696381000.0,-14.24212265,-23.72103882,35.59773254
33,718164000.0,-14.21565247,-23.7836113,35.56654358
34,739923000.0,-14.18838406,-23.83144379,35.54540634
35,761682000.0,-14.20987988,-23.76743507,35.57966232
36,783447000.0,-14.22911263,-23.70345306,35.61464691
37,805206000.0,-14.20361042,-23.76415062,35.58436203
38,826966000.0,-14.17641926,-23.82745361,35.55285645
39,848739000.0,-14.1560812,-23.86192131,35.5378418
40,870483000.0,-14.13837337,-23.88877106,35.52684784
41,892242000.0,-14.12430477,-23.89479256,35.52839661
42,914001000.0,-14.11358738,-23.91283607,35.52051544
43,935792000.0,-14.10829735,-23.92474174,35.51459503
44,957550000.0,-14.12327671,-23.87908173,35.53936768
45,979309000.0,-14.11407661,-23.89789391,35.53038025
46,1001068000.0,-14.11930466,-23.87168503,35.5459137
47,1022827000.0,-14.13931847,-23.80813599,35.58056259
48,1044599000.0,-14.1395216,-23.78332901,35.5970726
49,1066346000.0,-14.12485504,-23.80438995,35.58881378
50,1088105000.0,-14.11054134,-23.82609367,35.57996368
51,1109894000.0,-14.13124466,-23.76307106,35.61388397
52,1131651000.0,-14.15092468,-23.70012283,35.64799881
53,1153393000.0,-14.1140852,-23.75292206,35.62745667
54,1175171000.0,-14.08613873,-23.80502892,35.60372925
55,1196930000.0,-14.07254028,-23.82613754,35.59498596
56,1218690000.0,-14.07627964,-23.79558372,35.61393738
57,1240449000.0,-14.08003616,-23.7766552,35.62509537
58,1262217000.0,-14.0721159,-23.78225899,35.62448502
59,1283996000.0,-14.02780247,-23.85543823,35.59301376
60,1305755000.0,-14.00636768,-23.88057327,35.58460236
61,1327514000.0,-13.98890686,-23.89852142,35.579422
62,1349274000.0,-13.98966312,-23.87618065,35.59411621
63,1371046000.0,-14.01078129,-23.8106823,35.629673
64,1392793000.0,-14.00483227,-23.81747627,35.62747192
65,1414551000.0,-13.98732758,-23.83596039,35.62197876
66,1436317000.0,-13.96738529,-23.86198235,35.6123848
67,1458069000.0,-13.96478939,-23.85788155,35.61615372
68,1479858000.0,-13.94776058,-23.87908554,35.60861588
69,1501593000.0,-13.95091629,-23.85673523,35.62235641
70,1523376000.0,-13.97006226,-23.79409027,35.65673447
71,1545136000.0,-13.96700382,-23.78694725,35.66269684
72,1566894000.0,-13.94528294,-23.81889534,35.64987564
73,1588653000.0,-13.92469215,-23.84398079,35.64115143
74,1610412000.0,-13.94673252,-23.78075409,35.67476273
75,1632176000.0,-13.97236538,-23.70061684,35.71803284
76,1653955000.0,-13.99142456,-23.63550949,35.75369644
77,1675720000.0,-13.95593357,-23.71758842,35.71318817
78,1697480000.0,-13.94123363,-23.74804688,35.69868469
79,1719238000.0,-13.94047928,-23.73196793,35.70967484
80,1740997000.0,-13.92875004,-23.72693253,35.71759415
81,1762759000.0,-13.88850212,-23.79338837,35.68904877
82,1784515000.0,-13.86085224,-23.84520721,35.66521454
83,1806274000.0,-13.84324741,-23.88603592,35.64471817
84,1828064000.0,-13.82713223,-23.9167099,35.63040543
85,1849823000.0,-13.84699535,-23.85227966,35.66586304
86,1871582000.0,-13.86689568,-23.78850937,35.70070267
87,1893341000.0,-13.85282516,-23.80568123,35.69472504
88,1915100000.0,-13.82830524,-23.8470459,35.67660904
89,1936868000.0,-13.823843,-23.84178925,35.68185043
90,1958618000.0,-13.83892632,-23.79374695,35.70806122
91,1980378000.0,-13.81566238,-23.84774971,35.6810379
92,2002136000.0,-13.8349123,-23.78461647,35.71569443
93,2023926000.0,-13.85382652,-23.71929169,35.75178909
94,2045685000.0,-13.81651974,-23.78743362,35.72094727
95,2067444000.0,-13.80047131,-23.80714798,35.71401596
96,2089203000.0,-13.79465961,-23.80387115,35.71844101
97,2110962000.0,-13.81332493,-23.73887825,35.75446701
98,2132734000.0,-13.8386097,-23.65945244,35.79730606
99,2154480000.0,-13.78456879,-23.76677704,35.74702835
100,2176239000.0,-13.766366,-23.7926712,35.73682022
101,2198028000.0,-13.75895977,-23.79941177,35.7351799
102,2219787000.0,-13.77942276,-23.73340225,35.7711792
103,2241532000.0,-13.76441574,-23.76912308,35.75323486
104,2263297000.0,-13.72923374,-23.83891487,35.72027969
105,2285059000.0,-13.69313431,-23.92370224,35.6774292
106,2306824000.0,-13.69190407,-23.9010067,35.69310379
107,2328577000.0,-13.68918228,-23.88674545,35.70369339
108,2350342000.0,-13.67220783,-23.91890717,35.68866348
109,2372131000.0,-13.65454197,-23.95108604,35.67383957
110,2393890000.0,-13.63837624,-23.97839737,35.66167831
111,2415649000.0,-13.61509895,-24.01561737,35.64552307
