,Time (s),Latitude (°),Longitude (°),Height (m),Velocity (m/s),Direction (°),Horizontal Accuracy (m),Vertical Accuracy (°)
0,0.0,46.75937437,12.03295294,1055.956543,-1.0,-1.0,65.0,65.0
1,353965044.0,46.75937453,12.03295152,1053.611816,-1.0,-1.0,65.0,65.0
2,1841732979.0,46.7593766,12.03293968,1053.275391,-1.0,-1.0,65.0,65.0
3,2094663024.0,46.75936537,12.03295793,1048.728237,1.149999976,-1.0,50.0,50.0
4,2699962974.0,46.75935951,12.03295458,1048.715542,1.149999976,-1.0,50.0,50.0
