,Time (s),X (m/s^2),Y (m/s^2),Z (m/s^2)
374,7341036708.0,0.133971405,-0.1104702759,-9.836195526
375,7360676708.0,0.1293310547,-0.1140628052,-9.855804749
376,7380298708.0,0.1206491089,-0.1202000427,-9.853110352
377,7399891708.0,0.1628613281,-0.1380130005,-9.921967163
378,7419513708.0,0.1320254517,-0.1567240906,-9.875114594
379,7439157708.0,0.1504371643,-0.1434017944,-9.888287201
380,7458764708.0,0.1212478638,-0.132923584,-9.874066772
381,7478382708.0,0.137713623,-0.1484912109,-9.862989807
382,7497996708.0,0.1438508606,-0.1001417542,-9.821076965
383,7517627708.0,0.136665802,-0.126486969,-9.856104126
384,7537249708.0,0.1534309387,-0.1321751404,-9.819131012
385,7556872708.0,0.1435514832,-0.1577719116,-9.853559418
386,7576495708.0,0.1492396545,-0.1480421448,-9.817334747
387,7596088708.0,0.1448986816,-0.1429527283,-9.846524048
388,7615711708.0,0.4703219604,-0.1983375549,-9.825717316
389,7635325708.0,1.37129837,-0.4406835938,-9.775870972
390,7654957708.0,0.8385562134,-0.349972229,-9.832902374
391,7674578708.0,0.3441343689,0.2462379456,-9.838889923
392,7694202708.0,-0.4869374084,0.3632945251,-9.853559418
393,7713794708.0,-0.7411088562,-0.1323248291,-9.865833893
394,7733417708.0,-0.5120851135,-0.2119592285,-9.898166656
395,7753040708.0,-0.107177124,-0.242795105,-9.822274475
396,7772663708.0,0.1149609375,-0.1236428833,-9.861343231
397,7792286708.0,-0.819994812,0.5248086548,-9.84158432
398,7811907708.0,-0.4396357727,1.055604858,-9.92705658
399,7831504708.0,0.9274713135,0.6911128235,-9.832004242
400,7851123708.0,1.331181793,0.8463400269,-9.966574402
401,7870746708.0,1.656904449,-3.882027283,-9.771230621
402,7890383708.0,1.560804291,-1.120719452,-11.13833771
403,7909991708.0,2.561174011,-1.68848877,-8.95228363
404,7929625708.0,4.369563446,-4.11284729,-11.20988892
405,7949236708.0,-1.543141022,3.557801514,-9.99606308
406,7968860708.0,-3.578757935,3.243305511,-12.96648605
407,7988479708.0,1.154998169,0.1968406677,-13.15180069
408,8008075708.0,7.511380005,-0.9779164124,-12.50694168
409,8027698708.0,10.66127975,-2.098785553,-11.80430283
410,8047320708.0,11.33562744,-3.873944092,-8.752149811
411,8066944708.0,10.75214081,-2.514022064,-9.404792633
412,8086576708.0,12.55259674,0.1154100037,-12.49646347
413,8106189708.0,15.41689041,-2.461331635,-15.81850525
414,8125812708.0,15.60325287,-4.227209473,-13.40222992
415,8145435708.0,13.56224716,-4.518354034,-9.093440094
416,8165058708.0,12.74749146,-3.640729065,-5.437891846
417,8184680708.0,12.27537323,-3.21651123,-3.729644165
418,8204273708.0,11.86372925,-3.255729675,-3.884122925
419,8223896708.0,10.78597046,-1.999541931,-0.7381150818
420,8243519708.0,9.705367584,-1.082997894,0.5517526245
421,8263141708.0,7.610324249,-0.3535647583,2.153421936
422,8282763708.0,5.91824295,-0.8539741516,3.345393219
423,8302386708.0,4.534670105,-0.3031196594,3.792962494
