,Time (s),Latitude (°),Longitude (°),Height (m),Velocity (m/s),Direction (°),Horizontal Accuracy (m),Vertical Accuracy (°)
0,0.0,46.75940864,12.03276918,1052.34021,-1.0,-1.0,974.7354323,974.7354323
1,321185946.5,46.75940864,12.03276918,1052.34021,-1.0,-1.0,974.7514256,974.7514256
2,491122961.0,46.75940864,12.03276917,1052.210449,-1.0,-1.0,165.0,165.0
3,827146053.3,46.75940864,12.03276917,1052.152222,-1.0,-1.0,165.0,165.0
4,2407214046.0,46.7594228,12.03269244,1052.009644,-1.0,-1.0,65.0,65.0
