,Time (s),X (µT),Y (µT),Z (µT)
19,413485000.0,27.08286285,-1.61908412,40.61569595
20,435253000.0,27.07460022,-1.585713863,40.62252426
21,457031000.0,27.0684967,-1.553082943,40.62784958
22,478790000.0,27.05808449,-1.519811392,40.63604355
23,500533000.0,27.04965591,-1.489873648,40.64276886
24,522308000.0,27.03997421,-1.462227821,40.65021515
25,544068000.0,27.03369713,-1.43505168,40.65534973
26,565837000.0,27.02925491,-1.407206297,40.6592865
27,587585000.0,27.02136993,-1.378359795,40.6655159
28,609345000.0,27.01267052,-1.351893663,40.67217636
29,631104000.0,27.01207924,-1.345845461,40.67277145
30,652862000.0,27.00309372,-1.316692114,40.6796875
31,674652000.0,26.99493408,-1.289188147,40.68598938
32,696411000.0,26.9934063,-1.270166159,40.687603
33,718152000.0,26.98762894,-1.241243124,40.69232941
34,739929000.0,26.98044968,-1.206476927,40.69812775
35,761688000.0,26.97694016,-1.190442801,40.70093155
36,783447000.0,26.96162033,-1.141546726,40.71247864
37,805203000.0,26.95512962,-1.116871357,40.71746445
38,826965000.0,26.94809532,-1.092228413,40.72278595
39,848724000.0,26.94281578,-1.06529808,40.72698593
40,870483000.0,26.93424225,-1.041203022,40.73328781
41,892273000.0,26.93011475,-1.013192415,40.73672485
42,914032000.0,26.92505455,-0.9920797348,40.74058151
43,935791000.0,26.92189789,-0.971944809,40.74315643
44,957536000.0,26.92203522,-0.9601686001,40.74334335
45,979309000.0,26.91811943,-0.9316794872,40.74659348
46,1001059000.0,26.9143219,-0.9078316689,40.74964142
47,1022828000.0,26.91827774,-0.9052710533,40.74707794
48,1044586000.0,26.91418266,-0.8830852509,40.75027084
49,1066345000.0,26.90763855,-0.8603360653,40.75508881
50,1088135000.0,26.90044785,-0.8397436142,40.76025009
51,1109895000.0,26.89640045,-0.8161287308,40.76341248
52,1131653000.0,26.89343834,-0.7938058376,40.76580429
53,1153412000.0,26.88793755,-0.7685267925,40.76991653
54,1175171000.0,26.88739395,-0.7461726665,40.77069473
55,1196924000.0,26.88800812,-0.7361288071,40.77047729
56,1218689000.0,26.88502884,-0.7172574997,40.77276993
57,1240448000.0,26.87565994,-0.689817667,40.77941513
58,1262207000.0,29.95209503,-5.084051132,42.84789276
59,1283966000.0,29.95208549,-5.066536427,42.84997559
60,1305755000.0,29.95255661,-5.045054913,42.85217667
61,1327492000.0,29.95161057,-5.032313347,42.85434723
62,1349274000.0,29.8589077,-5.518665314,42.85916138
63,1371033000.0,29.78721428,-5.83314085,42.86740112
64,1392792000.0,29.8617897,-5.89770031,42.80664062
65,1414545000.0,30.40169716,-6.94624424,42.26587677
66,1436311000.0,31.67137718,-7.330202103,41.25662613
