"Time (s)","X (µT)","Y (µT)","Z (µT)"
0.000000000E0,0.000000000E0,0.000000000E0,0.000000000E0
2.174600000E-2,0.000000000E0,0.000000000E0,0.000000000E0
4.350500000E-2,0.000000000E0,0.000000000E0,0.000000000E0
6.528700000E-2,0.000000000E0,0.000000000E0,0.000000000E0
8.705400000E-2,0.000000000E0,0.000000000E0,0.000000000E0
1.088130000E-1,0.000000000E0,0.000000000E0,0.000000000E0
1.305670000E-1,0.000000000E0,0.000000000E0,0.000000000E0
1.523170000E-1,0.000000000E0,0.000000000E0,0.000000000E0
1.740910000E-1,0.000000000E0,0.000000000E0,0.000000000E0
1.958490000E-1,0.000000000E0,0.000000000E0,0.000000000E0
2.176080000E-1,0.000000000E0,0.000000000E0,0.000000000E0
2.393670000E-1,0.000000000E0,0.000000000E0,0.000000000E0
2.611400000E-1,0.000000000E0,0.000000000E0,0.000000000E0
2.828850000E-1,0.000000000E0,0.000000000E0,0.000000000E0
3.046750000E-1,0.000000000E0,0.000000000E0,0.000000000E0
3.264340000E-1,0.000000000E0,0.000000000E0,0.000000000E0
3.481770000E-1,0.000000000E0,0.000000000E0,0.000000000E0
3.699520000E-1,-1.500506020E1,-2.483481407E1,3.858021545E1
3.917110000E-1,-1.499654579E1,-2.483953285E1,3.858049011E1
4.134700000E-1,-1.500734425E1,-2.480186844E1,3.860051727E1
4.352300000E-1,-1.503274345E1,-2.473070717E1,3.863627625E1
4.569860000E-1,-1.502873230E1,-2.472256088E1,3.864304733E1
4.787470000E-1,-1.502996922E1,-2.471099472E1,3.864996338E1
5.005230000E-1,-1.502331352E1,-2.471311569E1,3.865119171E1
5.222650000E-1,-1.503726864E1,-2.466421509E1,3.867699432E1
5.440470000E-1,-1.502422810E1,-2.466728973E1,3.868009949E1
5.658130000E-1,-1.504705620E1,-2.459338188E1,3.871826935E1
5.875730000E-1,-1.507301617E1,-2.451977730E1,3.875483704E1
6.093310000E-1,-1.505988026E1,-2.453707314E1,3.874899673E1
6.310810000E-1,-1.505054760E1,-2.455258751E1,3.874279404E1
6.528480000E-1,-1.505767441E1,-2.452249527E1,3.875908279E1
6.746090000E-1,-1.508067703E1,-2.445238686E1,3.879441452E1
6.963680000E-1,-1.509295368E1,-2.441668701E1,3.881211472E1
7.181270000E-1,-1.508114243E1,-2.443736267E1,3.880369949E1
7.398860000E-1,-1.506600475E1,-2.444698334E1,3.880352402E1
7.616560000E-1,-1.509059525E1,-2.437626457E1,3.883844376E1
7.834340000E-1,-1.511349583E1,-2.430527115E1,3.887401581E1
8.051930000E-1,-1.510376930E1,-2.432291794E1,3.886675262E1
8.269520000E-1,-1.507060909E1,-2.436231804E1,3.885494614E1
8.487180000E-1,-1.507235909E1,-2.435068321E1,3.886156464E1
8.704820000E-1,-1.509508705E1,-2.428103828E1,3.889630127E1
8.922290000E-1,-1.511924362E1,-2.420614243E1,3.893358231E1
9.139880000E-1,-1.507800293E1,-2.430769730E1,3.888627243E1
9.357470000E-1,-1.505599117E1,-2.435231972E1,3.886688232E1
9.575070000E-1,-1.504936123E1,-2.435928535E1,3.886508942E1
9.792960000E-1,-1.502351189E1,-2.440375519E1,3.884718323E1
1.001038000E0,-1.502870178E1,-2.436358452E1,3.887038422E1
1.022814000E0,-1.501015091E1,-2.439145851E1,3.886006927E1
1.044559000E0,-1.499796200E1,-2.441758728E1,3.884836960E1
1.066332000E0,-1.502331924E1,-2.434681892E1,3.888296890E1
1.088091000E0,-1.504813194E1,-2.427664375E1,3.891723633E1
1.109850000E0,-1.501821136E1,-2.433680916E1,3.889120102E1
1.131605000E0,-1.500330353E1,-2.434771156E1,3.889014053E1
1.153393000E0,-1.500352192E1,-2.432913971E1,3.890167236E1
1.175127000E0,-1.502783108E1,-2.425747871E1,3.893702316E1
1.196917000E0,-1.504473972E1,-2.420570564E1,3.896270752E1
1.218677000E0,-1.503796387E1,-2.420724869E1,3.896436691E1
1.240426000E0,-1.501056194E1,-2.426371193E1,3.893980408E1
1.262186000E0,-1.501578808E1,-2.423281288E1,3.895701981E1
1.283953000E0,-1.503768730E1,-2.416137505E1,3.899293518E1
1.305713000E0,-1.499912262E1,-2.423135376E1,3.896435165E1
1.327471000E0,-1.496696663E1,-2.430227852E1,3.893252945E1
1.349249000E0,-1.494899273E1,-2.434115601E1,3.891513824E1
1.370989000E0,-1.493586063E1,-2.436679840E1,3.890414047E1
1.392779000E0,-1.492158794E1,-2.438576698E1,3.889773178E1
1.414538000E0,-1.494335365E1,-2.431256104E1,3.893518448E1
1.436297000E0,-1.496733475E1,-2.423733711E1,3.897285461E1
1.458036000E0,-1.494507599E1,-2.428014374E1,3.895474243E1
1.479815000E0,-1.493559551E1,-2.428905106E1,3.895283127E1
1.501585000E0,-1.494052696E1,-2.427491570E1,3.895975494E1
1.523333000E0,-1.494100761E1,-2.424323273E1,3.897928619E1
1.545606292E0,-1.493965340E1,-2.422644043E1,3.899024963E1
1.567367292E0,-1.496231651E1,-2.415592575E1,3.902528381E1
1.589125292E0,-1.498483181E1,-2.408484268E1,3.906057358E1
1.610915292E0,-1.493827438E1,-2.418754959E1,3.901490784E1
1.632659292E0,-1.491021252E1,-2.423281288E1,3.899755478E1
1.654430292E0,-1.493403053E1,-2.416203880E1,3.903233719E1
1.676192292E0,-1.495676517E1,-2.409108734E1,3.906747437E1
1.697951292E0,-1.493214321E1,-2.413034630E1,3.905265808E1
1.719710292E0,-1.488460827E1,-2.421296501E1,3.901965714E1
1.741476292E0,-1.485657215E1,-2.426358223E1,3.899889374E1
1.763247292E0,-1.487850189E1,-2.419394493E1,3.903378296E1
1.784987292E0,-1.490195656E1,-2.412258911E1,3.906897354E1
1.806776292E0,-1.485406780E1,-2.422492981E1,3.902386475E1
1.828535292E0,-1.482507324E1,-2.427781296E1,3.900202179E1
1.850294292E0,-1.482332993E1,-2.427137375E1,3.900669479E1
1.872050292E0,-1.484526920E1,-2.420132256E1,3.904185867E1
1.893814292E0,-1.483273315E1,-2.422714233E1,3.903061295E1
1.915572292E0,-1.480157852E1,-2.427426910E1,3.901315308E1
1.937343292E0,-1.477142143E1,-2.432744980E1,3.899144363E1
1.959091292E0,-1.476331329E1,-2.433773994E1,3.898809433E1
1.980849292E0,-1.473744678E1,-2.438026619E1,3.897131348E1
2.002622292E0,-1.474108601E1,-2.434504700E1,3.899194336E1
2.024397292E0,-1.472071838E1,-2.438076401E1,3.897732162E1
2.046131292E0,-1.472365475E1,-2.436184883E1,3.898803711E1
2.067910292E0,-1.474763775E1,-2.429186630E1,3.902262497E1
2.089674292E0,-1.474467850E1,-2.428233337E1,3.902967453E1
2.111433292E0,-1.471323586E1,-2.432948303E1,3.901216888E1
2.133185292E0,-1.468774509E1,-2.437205315E1,3.899520493E1
2.154952292E0,-1.471060848E1,-2.430202675E1,3.903027725E1
2.176710292E0,-1.473492718E1,-2.422860336E1,3.906672668E1
2.198470292E0,-1.472308731E1,-2.424637413E1,3.906016541E1
2.220260292E0,-1.469373703E1,-2.430789948E1,3.903297424E1
2.242000292E0,-1.469688511E1,-2.428733635E1,3.904458618E1
2.263777292E0,-1.472155571E1,-2.421702385E1,3.907895279E1
2.285536292E0,-1.474520016E1,-2.414556885E1,3.911423492E1
2.307296292E0,-1.469448471E1,-2.425449753E1,3.906589508E1
2.329054292E0,-1.465781689E1,-2.432959366E1,3.903295898E1
2.350813292E0,-1.463079071E1,-2.438798523E1,3.900664902E1
2.372572292E0,-1.460283661E1,-2.443196678E1,3.898959732E1
2.394331292E0,-1.458370209E1,-2.446853447E1,3.897383118E1
2.416091292E0,-1.457209682E1,-2.447744751E1,3.897257614E1
2.437867292E0,-1.457522297E1,-2.445208549E1,3.898732376E1
2.459639292E0,-1.459432316E1,-2.439733315E1,3.901446915E1
2.481398292E0,-1.457210445E1,-2.443173599E1,3.900124359E1
2.503158292E0,-1.459467030E1,-2.436016655E1,3.903756332E1
2.524904292E0,-1.459757805E1,-2.433822250E1,3.905015564E1
2.546675292E0,-1.461972427E1,-2.426710892E1,3.908610535E1
2.568435292E0,-1.464152145E1,-2.419496918E1,3.912266159E1
2.590194292E0,-1.462538528E1,-2.423144913E1,3.910611343E1
2.611952292E0,-1.458130836E1,-2.431161308E1,3.907279587E1
2.633723292E0,-1.455414677E1,-2.436044693E1,3.905250549E1
2.655501292E0,-1.457890129E1,-2.428899384E1,3.908776474E1
2.677261292E0,-1.460308838E1,-2.421711159E1,3.912332153E1
2.699020292E0,-1.455120373E1,-2.432833481E1,3.907361603E1
2.720778292E0,-1.451890850E1,-2.439320755E1,3.904517746E1
2.742550292E0,-1.448531914E1,-2.444417191E1,3.902576828E1
2.764301292E0,-1.446393394E1,-2.449123192E1,3.900418472E1
2.786055292E0,-1.444081306E1,-2.452664566E1,3.899050522E1
2.807814292E0,-1.446394348E1,-2.445364571E1,3.902776718E1
2.829591292E0,-1.446294308E1,-2.442645454E1,3.904515839E1
2.851364292E0,-1.444714928E1,-2.444877625E1,3.903703308E1
2.873126292E0,-1.440684414E1,-2.451454353E1,3.901067352E1
2.894882292E0,-1.439121723E1,-2.454535103E1,3.899707031E1
2.916640292E0,-1.437277222E1,-2.457157516E1,3.898735809E1
2.938408292E0,-1.437544823E1,-2.454736900E1,3.900161362E1
2.960158292E0,-1.439607620E1,-2.447769928E1,3.903777695E1
2.981917292E0,-1.441915417E1,-2.440589905E1,3.907420349E1
3.003680292E0,-1.437873650E1,-2.447554207E1,3.904552460E1
3.025465292E0,-1.435987091E1,-2.450100708E1,3.903648758E1
3.047224292E0,-1.438213539E1,-2.443016815E1,3.907266998E1
3.068983292E0,-1.439849377E1,-2.437760162E1,3.909947586E1
3.090742292E0,-1.439398193E1,-2.437621117E1,3.910200119E1
3.112501292E0,-1.441667271E1,-2.430615807E1,3.913722992E1
3.134271292E0,-1.440927792E1,-2.430825806E1,3.913865280E1
3.156035292E0,-1.436214066E1,-2.439716530E1,3.910064316E1
3.177792292E0,-1.435572815E1,-2.439818382E1,3.910235977E1
3.199538292E0,-1.434278965E1,-2.441497040E1,3.909663010E1
3.221327292E0,-1.436485577E1,-2.434336662E1,3.913315964E1
3.243086292E0,-1.433061981E1,-2.441062927E1,3.910380554E1
3.264826292E0,-1.429813099E1,-2.447668076E1,3.907439423E1
3.286605292E0,-1.428634548E1,-2.450589371E1,3.906039429E1
3.308363292E0,-1.425250435E1,-2.456789017E1,3.903380203E1
3.330116292E0,-1.425202942E1,-2.455190086E1,3.904403687E1
3.351881292E0,-1.427546501E1,-2.448180771E1,3.907947540E1
3.373656292E0,-1.429892445E1,-2.440945625E1,3.911613464E1
3.395399292E0,-1.425874996E1,-2.449898148E1,3.907480621E1
3.417190292E0,-1.423670483E1,-2.454076004E1,3.905662155E1
3.438948292E0,-1.423408699E1,-2.452960014E1,3.906459045E1
3.460707292E0,-1.422528648E1,-2.453616333E1,3.906367493E1
3.482466292E0,-1.419992065E1,-2.457897377E1,3.904598999E1
3.504209292E0,-1.422402668E1,-2.450914192E1,3.908109283E1
3.525994292E0,-1.422631073E1,-2.448822212E1,3.909337234E1
