"Time (s)","X (rad/s)","Y (rad/s)","Z (rad/s)"
0.000000000E0,9.508496523E-2,3.543508053E-2,3.017284907E-4
2.176000000E-2,9.136906266E-2,3.666674718E-2,1.375190448E-3
4.354000000E-2,1.010352671E-1,3.537973762E-2,8.907177486E-3
6.529900000E-2,9.146245569E-2,3.638749197E-2,5.201178044E-2
8.705800000E-2,9.346595407E-2,3.998909518E-2,7.127274573E-2
1.087980000E-1,9.290951490E-2,3.984892368E-2,9.536892176E-2
1.305760000E-1,9.379320592E-2,3.727794066E-2,1.111224219E-1
1.523280000E-1,9.607067704E-2,3.504154086E-2,6.422554702E-2
1.740950000E-1,9.205493331E-2,3.898869455E-2,2.303950675E-2
1.958530000E-1,9.243454784E-2,4.006709903E-2,6.039424241E-2
2.176120000E-1,9.366603196E-2,3.975743800E-2,1.146796122E-1
2.393560000E-1,9.102620184E-2,4.027498141E-2,2.291090339E-1
2.611300000E-1,8.470586687E-2,4.661252350E-2,1.781602800E-1
2.828890000E-1,9.630527347E-2,3.770122305E-2,-1.056342665E-2
3.046320000E-1,9.385481477E-2,3.646831214E-2,-1.060389634E-2
3.264070000E-1,9.379583597E-2,3.769033775E-2,-8.222490549E-3
3.481660000E-1,9.627356380E-2,3.892937675E-2,-9.386815131E-3
3.699340000E-1,9.501887113E-2,3.892391920E-2,-8.216345683E-3
3.916760000E-1,9.512666613E-2,3.894935176E-2,-1.303559262E-2
4.134430000E-1,9.995888174E-2,5.746857822E-2,-1.332160644E-2
4.352020000E-1,9.976413846E-2,2.775395848E-2,1.813680748E-3
4.569610000E-1,1.013198793E-1,4.790223762E-2,-7.213164121E-2
4.787210000E-1,9.326560050E-2,3.720551729E-2,-1.492605060E-1
5.004900000E-1,8.661779016E-2,3.774038330E-2,-1.686223783E-2
5.222380000E-1,9.264171869E-2,4.354472831E-2,-2.043892629E-2
5.439980000E-1,9.993386269E-2,2.992229536E-2,-1.389819570E-2
5.657560000E-1,9.853704274E-2,3.862055391E-2,-9.312968701E-3
5.875150000E-1,9.608660638E-2,3.738764673E-2,-9.353438392E-3
6.092900000E-1,9.367403388E-2,3.507905081E-2,-2.623836882E-2
6.310380000E-1,8.844509721E-2,3.995250538E-2,-1.323574129E-2
6.527940000E-1,9.182684124E-2,3.354474902E-2,-4.555153195E-3
6.745520000E-1,9.442309290E-2,3.852047026E-2,-1.182823628E-2
6.963250000E-1,9.694286436E-2,3.969086334E-2,-1.901517250E-2
7.180700000E-1,9.080820531E-2,3.228022158E-2,-1.781274565E-2
7.398290000E-1,9.866508842E-2,3.726087138E-2,-4.439665936E-3
7.615880000E-1,9.509956837E-2,3.481968492E-2,-9.305517189E-3
7.833470000E-1,9.152483195E-2,3.977024183E-2,-1.795510948E-2
8.051260000E-1,9.354212880E-2,3.954087570E-2,-1.547676697E-2
8.268660000E-1,9.087616950E-2,3.207593784E-2,-4.532765597E-3
8.486550000E-1,9.093043208E-2,3.826952353E-2,-8.288345300E-3
8.703970000E-1,9.468791634E-2,3.714394942E-2,-1.900382712E-2
8.921500000E-1,8.935595304E-2,3.594342247E-2,-1.429960411E-2
9.139310000E-1,9.649288654E-2,3.959049284E-2,-4.539641086E-3
9.356900000E-1,9.639909863E-2,3.691077605E-2,-9.300393984E-3
9.574500000E-1,9.420160949E-2,3.944654018E-2,-2.147369646E-2
9.791870000E-1,9.239836782E-2,3.684028238E-2,-1.663662679E-2
1.000950000E0,9.349740297E-2,3.557222337E-2,-1.054996159E-2
1.022727000E0,1.007371470E-1,3.895683959E-2,-1.046050340E-2
1.044486000E0,9.230810404E-2,3.776764125E-2,-1.790163480E-2
1.066245000E0,9.088561684E-2,3.399500623E-2,-1.423786953E-2
1.088008000E0,9.327206016E-2,3.768464923E-2,-1.184420846E-2
1.109773000E0,9.683247656E-2,3.885003179E-2,-9.359651245E-3
1.131522000E0,9.452184290E-2,3.641417623E-2,-1.539596170E-2
1.153281000E0,9.206400812E-2,3.892353550E-2,-2.034207247E-2
1.175040000E0,8.946815133E-2,3.394755349E-2,-1.306896936E-2
1.196812000E0,9.291829914E-2,3.635458648E-2,-6.999191828E-3
1.218558000E0,9.438323230E-2,3.764582053E-2,-1.783638261E-2
1.240304000E0,9.059802443E-2,3.511057422E-2,-1.788350381E-2
1.262076000E0,9.283926338E-2,4.123811051E-2,-9.522232227E-3
1.283835000E0,9.157959372E-2,3.752559423E-2,-1.067753509E-2
1.305595000E0,9.033882618E-2,3.632155806E-2,-1.670990326E-2
1.327354000E0,9.246409684E-2,3.751248121E-2,-1.185335498E-2
1.349112000E0,9.709040076E-2,3.743387759E-2,-9.309733286E-3
1.370872000E0,9.565753490E-2,3.727563098E-2,-9.347897023E-3
1.392627000E0,8.952739835E-2,4.091938958E-2,-1.442527585E-2
1.414389000E0,9.567449242E-2,3.596797958E-2,-1.655064337E-2
1.436149000E0,8.808621019E-2,3.595155478E-2,-1.434767433E-2
1.457908000E0,8.535242826E-2,3.592146188E-2,-8.392757736E-3
1.479666000E0,9.148351848E-2,3.713880479E-2,-1.306993328E-2
1.501425000E0,9.019467235E-2,3.707953542E-2,-1.551640965E-2
