"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
0.000000000E0,1.422042847E-1,-8.442443848E-2,-9.910441132E0
2.162300000E-2,1.306782532E-1,-1.008901978E-1,-9.907597046E0
4.124700000E-2,5.448669434E-2,-1.140628052E-1,-9.915829926E0
6.087000000E-2,-1.865121460E-1,-7.095245361E-2,-9.916278992E0
8.046200000E-2,-4.894821167E-1,-1.630110168E-1,-9.923164673E0
1.000850000E-1,1.216969299E-1,-1.922003174E-1,-9.909542999E0
1.196900000E-1,1.246907043E-1,-2.089654541E-1,-9.911039886E0
1.393000000E-1,3.094065857E-1,2.634521484E-2,-9.875264282E0
1.589230000E-1,6.411167908E-1,3.068618774E-2,-9.889484711E0
1.785450000E-1,2.418969727E-1,-8.622070312E-2,-9.903405762E0
1.981680000E-1,3.168910217E-1,-1.254391479E-1,-9.881700897E0
2.177600000E-1,3.748205566E-1,-1.273851013E-1,-9.882149963E0
2.373990000E-1,8.921447754E-2,-1.496887207E-1,-9.891879730E0
2.570060000E-1,4.475692749E-2,-1.234931946E-1,-9.889335022E0
2.766210000E-1,4.370910645E-2,-6.496490479E-2,-9.893376617E0
2.962210000E-1,1.134640503E-1,-6.227050781E-2,-9.892328796E0
3.158510000E-1,9.550140381E-2,-3.757186890E-2,-9.888137512E0
3.354670000E-1,4.535568237E-2,-3.787124634E-2,-9.892478485E0
3.550900000E-1,6.840774536E-2,-1.137634277E-1,-9.870623932E0
3.746820000E-1,3.397933960E-2,-1.275347900E-1,-9.857451324E0
3.943050000E-1,3.523672485E-1,-1.610650635E-1,-9.882449341E0
4.139270000E-1,3.088078308E-1,-1.492396545E-1,-9.871072998E0
4.335500000E-1,1.453477478E-1,-1.727407837E-1,-9.877659302E0
4.531420000E-1,7.484436035E-4,-7.783813477E-2,-9.856403503E0
4.727640000E-1,-2.522254944E-1,5.418731689E-2,-9.877359924E0
4.923880000E-1,-2.517764282E-1,-9.729766846E-3,-9.890083466E0
5.119800000E-1,3.522175598E-1,-1.866618347E-1,-9.880653076E0
5.316020000E-1,1.220412140E0,-2.688409424E-1,-9.824669495E0
5.512250000E-1,1.089733887E-1,-1.121168518E-1,-9.861343231E0
5.708490000E-1,1.481918335E-1,-1.212478638E-1,-9.841434631E0
5.904410000E-1,1.528321838E-1,-8.562194824E-2,-9.815987549E0
6.100750000E-1,1.736389160E-1,-8.577163696E-2,-9.829160156E0
6.296860000E-1,1.661544800E-1,-8.666976929E-2,-9.828411713E0
6.492780000E-1,1.685494995E-1,-1.121168518E-1,-9.840686188E0
6.689010000E-1,1.829196167E-1,-4.661306763E-1,-9.905950470E0
6.885260000E-1,6.542893982E-1,-2.526745605E-1,-8.612939301E0
7.081180000E-1,8.397537231E-2,8.873547363E-1,-1.018616776E1
7.277390000E-1,8.292755127E-2,6.527925110E-1,-9.678573303E0
7.473620000E-1,-9.565109253E-1,5.239105225E-2,-1.059152481E1
7.669670000E-1,-1.472937012E-1,-4.719685364E-1,-9.599537659E0
7.865780000E-1,3.957769775E-1,-4.002676392E-1,-9.738448792E0
8.062010000E-1,5.653742981E-1,-2.818638611E-1,-1.002570145E1
8.257930000E-1,4.969665527E-1,2.013313293E-1,-9.506431274E0
8.454140000E-1,2.436932373E-1,3.719764709E-1,-1.026131149E1
8.650310000E-1,-8.068222046E-2,8.726852417E-2,-9.292825470E0
8.846300000E-1,-1.809736633E-1,-4.978646851E-1,-1.020877075E1
9.042530000E-1,-8.532257080E-2,-4.656816101E-1,-9.408385162E0
9.238460000E-1,1.576222229E-1,-2.365081787E-2,-1.015158966E1
9.434680000E-1,4.415817261E-1,4.007167053E-1,-9.598789215E0
9.630610000E-1,5.098397827E-1,1.023870850E-1,-9.820478210E0
9.826840000E-1,3.421884155E-1,-3.779640198E-1,-9.892478485E0
1.002306000E0,4.445755005E-2,-4.029620361E-1,-9.689350891E0
1.021898000E0,-2.170486450E-1,-2.918930054E-2,-1.004561005E1
1.041520000E0,-1.507365417E-1,1.764830017E-1,-9.517208862E0
1.061127000E0,6.646179199E-2,1.287322998E-2,-1.007704468E1
1.080736000E0,3.769161987E-1,-2.664459229E-1,-9.636061707E0
1.100358000E0,5.126838684E-1,-1.951940918E-1,-9.924212494E0
1.119982000E0,3.950285339E-1,-3.128494263E-2,-9.718839569E0
1.139605000E0,1.582209778E-1,-1.155596924E-1,-9.783056030E0
1.159197000E0,-1.118174744E-1,-2.628533936E-1,-9.909093933E0
1.178819000E0,-1.682501221E-1,-9.325607300E-2,-9.688153381E0
1.198443000E0,-3.263214111E-2,1.688488770E-1,-9.962832184E0
1.218068000E0,2.793191528E-1,5.119354248E-2,-9.601483612E0
1.237679000E0,4.598437500E-1,-3.017724609E-1,-9.946366425E0
1.257280000E0,4.519102478E-1,-4.010160828E-1,-9.681567078E0
