,Time (s),X (µT),Y (µT),Z (µT)
255,5549052000.0,-11.39906502,-23.37404442,35.01451111
256,5570826000.0,-11.39101505,-23.38100433,35.01248932
257,5592570000.0,-11.38189793,-23.3870945,35.01139069
258,5614330000.0,-11.4012413,-23.32537079,35.04624939
259,5636088000.0,-11.39821434,-23.3218689,35.04957199
260,5657878000.0,-11.39118576,-23.33077621,35.04592133
261,5679621000.0,-11.38954163,-23.32313728,35.05154419
262,5701396000.0,-11.39443779,-23.28630447,35.07443237
263,5723155000.0,-11.41623688,-23.22592163,35.10736847
264,5744914000.0,-11.39357376,-23.26740265,35.08725739
265,5766674000.0,-11.36863041,-23.3179493,35.06177902
266,5788432000.0,-11.35060978,-23.3435421,35.05058289
267,5810182000.0,-11.33413887,-23.36454201,35.04191589
268,5831950000.0,-11.3218689,-23.37974167,35.03575134
269,5853709000.0,-11.32622623,-23.36032104,35.04729462
270,5875457000.0,-11.35190201,-23.28344727,35.09011078
271,5897228000.0,-11.34083939,-23.30615044,35.07862091
272,5918986000.0,-11.32695293,-23.32608223,35.06986237
273,5940743000.0,-11.31005001,-23.34064484,35.06562805
274,5962504000.0,-11.29089832,-23.37255096,35.05054474
275,5984294000.0,-11.27731323,-23.39383507,35.04071426
276,6006054000.0,-11.29980946,-23.33109856,35.07527161
277,6027813000.0,-11.31498909,-23.28583908,35.10045242
278,6049571000.0,-11.29443932,-23.31390381,35.08843994
279,6071321000.0,-11.26786518,-23.34780312,35.07444382
280,6093089000.0,-11.27102566,-23.33122253,35.0844574
281,6114848000.0,-11.2922678,-23.2688961,35.11899567
282,6136607000.0,-11.26253414,-23.33704758,35.08330917
283,6158366000.0,-11.24275875,-23.37745476,35.06274033
284,6180121000.0,-11.2296114,-23.39567757,35.05479813
285,6201885000.0,-11.23157024,-23.38024521,35.0644722
286,6223643000.0,-11.22521687,-23.3818264,35.06544495
287,6245402000.0,-11.21453857,-23.40060425,35.05633545
288,6267173000.0,-11.1935358,-23.44683075,35.0321579
289,6288920000.0,-11.17707443,-23.47212982,35.02046585
290,6310679000.0,-11.16319942,-23.48960304,35.01317978
291,6332469000.0,-11.15166092,-23.5039463,35.00722122
292,6354229000.0,-11.15519524,-23.4791317,35.02275467
293,6375977000.0,-11.15680122,-23.45961189,35.03531265
294,6397746000.0,-11.14055538,-23.48347473,35.02449799
295,6419505000.0,-11.12980175,-23.50080109,35.01628494
296,6441253000.0,-11.11908436,-23.51365089,35.01107025
297,6463022000.0,-11.12925911,-23.47503662,35.03374481
298,6484782000.0,-11.11716366,-23.49227715,35.02602386
299,6506542000.0,-11.13723469,-23.4305954,35.06094742
300,6528300000.0,-11.13225842,-23.43252754,35.06123734
301,6550060000.0,-11.11581612,-23.45914268,35.04866028
302,6571812000.0,-11.1083374,-23.4671936,35.04563904
303,6593577000.0,-11.11319065,-23.44519997,35.05881882
304,6615336000.0,-11.13321114,-23.38271713,35.09417725
305,6637095000.0,-11.10654545,-23.43575096,35.06724167
306,6658885000.0,-11.08671856,-23.46867943,35.05149078
307,6680644000.0,-11.06949234,-23.49567223,35.03884506
308,6702403000.0,-11.05630302,-23.5166111,35.02895737
309,6724162000.0,-11.04529572,-23.53254128,35.02172852
310,6745921000.0,-11.05261421,-23.50715256,35.03647995
311,6767670000.0,-11.05849075,-23.47921371,35.05334854
312,6789439000.0,-11.05327606,-23.47681236,35.05660629
313,6811193000.0,-11.03532124,-23.50260925,35.04496384
314,6832972000.0,-11.01014996,-23.54675865,35.02323914
315,6854716000.0,-11.00339413,-23.56152916,35.01544189
316,6876476000.0,-10.99280357,-23.57200623,35.01171494
317,6898234000.0,-11.01268291,-23.5103035,35.04693222
318,6919993000.0,-11.0268898,-23.46409988,35.07342148
319,6941752000.0,-11.01149368,-23.4809761,35.06696701
320,6963522000.0,-10.99405384,-23.50670624,35.05519104
321,6985270000.0,-10.99795151,-23.49018478,35.06504059
322,7007060000.0,-11.01896667,-23.42812538,35.09994888
323,7028819000.0,-11.01408672,-23.43589401,35.0962944
324,7050578000.0,-10.99129963,-23.48098564,35.07328796
325,7072328000.0,-10.97621059,-23.50266266,35.06349182
326,7094096000.0,-10.97757912,-23.48733711,35.07332611
327,7115856000.0,-10.97844315,-23.47707367,35.07993698
328,7137609000.0,-10.95394516,-23.51514816,35.06208801
329,7159378000.0,-10.93038845,-23.56388283,35.03671265
330,7181132000.0,-10.91047668,-23.59102058,35.02465439
331,7202893000.0,-10.89687061,-23.60442162,35.01985168
332,7224650000.0,-11.00351906,-23.62316513,34.97383881
333,7246409000.0,-11.37600708,-23.5166111,34.92644501
334,7268165000.0,-11.41008091,-23.24660873,35.09566498
335,7289927000.0,-11.43962002,-22.9573288,35.27600861
336,7311686000.0,-11.44996834,-22.21198463,35.74671173
337,7333458000.0,-11.55077553,-20.76650238,36.5736618
338,7355235000.0,-13.20859241,-18.08725739,37.42573547
339,7376994000.0,-18.3524437,-14.3371563,36.87729263
340,7398754000.0,-25.32388496,-10.94215107,33.78270721
341,7420512000.0,-30.70132065,-9.083600044,29.61786652
342,7442271000.0,-39.1415329,-6.705471039,18.03546333
343,7464019000.0,-42.47184372,-6.203395844,7.743462563
344,7485790000.0,-42.77808762,-7.878972054,-3.202780485
345,7507548000.0,-39.80025101,-10.33043289,-14.54383469
346,7529307000.0,-35.67002487,-12.75066376,-21.61876106
347,7551066000.0,-28.45086861,-16.65961838,-28.55356789
348,7572825000.0,-20.27265549,-21.05324173,-32.37408829
349,7594585000.0,-13.31082916,-24.83558273,-33.29138947
350,7616343000.0,-9.594639778,-26.29424667,-33.44931412
351,7638103000.0,-7.516120911,-27.48157692,-33.02380371
352,7659867000.0,-4.43776083,-29.49945831,-31.81806755
353,7681651000.0,-2.660140038,-30.5501461,-31.01472473
354,7703404000.0,0.5933246613,-32.04571915,-29.58074951
355,7725169000.0,2.840325356,-33.0383606,-28.33196259
356,7746928000.0,4.015625,-33.85203934,-27.20689774
357,7768670000.0,4.546443939,-34.31768036,-26.53163147
358,7790447000.0,5.282145023,-34.80318451,-25.75146866
359,7812205000.0,6.097170353,-35.45773315,-24.65511513
360,7833964000.0,6.719198704,-36.10506058,-23.5282402
361,7855704000.0,7.140228748,-36.48519897,-22.80675697
362,7877482000.0,7.218650818,-36.53833771,-22.69673538
363,7899241000.0,7.573492527,-36.68149185,-22.34751511
364,7921000000.0,7.785674095,-36.84440994,-22.0039444
365,7942777125.0,7.926574707,-36.95204163,-21.77193069
366,7964538125.0,8.159558296,-36.90673065,-21.76272011
367,7986293125.0,8.456008911,-36.82986069,-21.77976036
368,8008052125.0,8.958569527,-36.85256577,-21.53910828
369,8029842125.0,9.298434258,-36.85482407,-21.39069748
370,8051602125.0,9.644670486,-36.81469345,-21.30633354
371,8073362125.0,9.890353203,-36.78943634,-21.23721313
372,8095119125.0,9.859688759,-36.93505096,-20.99736786
373,8116878125.0,9.594776154,-37.16020584,-20.72100449
374,8138637125.0,9.309930801,-37.36479187,-20.48166275
375,8160382125.0,9.323536873,-37.48114777,-20.26169586
376,8182156125.0,9.237883568,-37.59544373,-20.08842278
377,8203914125.0,8.960056305,-37.98725128,-19.46758652
378,8225673125.0,8.625230789,-38.18629456,-19.22791672
379,8247432125.0,8.448812485,-38.30367661,-19.07215118
380,8269191125.0,8.111611366,-38.53206635,-18.75587082
381,8290950125.0,7.963547707,-38.62240219,-18.63311577
382,8312710125.0,7.962359428,-38.79625702,-18.26889038
383,8334484125.0,7.977073669,-38.8606987,-18.12493134
384,8356242125.0,7.931924343,-38.93546677,-17.98374176
385,8378013125.0,7.904378891,-38.94998932,-17.96440506
386,8399777125.0,7.934494972,-38.95605469,-17.93797684
387,8421535125.0,7.989711761,-38.95402527,-17.91785431
388,8443294125.0,7.896368027,-39.01493073,-17.82647514
389,8465057125.0,7.728547573,-39.03055573,-17.86577606
390,8486812125.0,7.563188553,-38.95189667,-18.1065979
391,8508571125.0,7.645541191,-38.89765167,-18.18844414
392,8530330125.0,7.915629387,-38.9344902,-17.99303818
