,Time (s),Latitude (°),Longitude (°),Height (m),Velocity (m/s),Direction (°),Horizontal Accuracy (m),Vertical Accuracy (°)
0,0.0,46.7593863,12.03289082,1052.794556,-1.0,-1.0,65.0,65.0
1,442848920.8,46.75940313,12.03281182,1052.794556,-1.0,-1.0,125.5505265,125.5505265
2,476625919.3,46.75940321,12.03281145,1052.794556,-1.0,-1.0,125.5527393,125.5527393
3,810589909.6,46.75937438,12.0329529,1052.838501,-1.0,-1.0,65.0,65.0
4,1089705944.0,46.75937395,12.03295506,1052.862305,-1.0,-1.0,65.0,65.0
5,2730795979.0,46.75937834,12.03293171,1052.85083,-1.0,-1.0,65.0,65.0
