"Time (s)","Latitude (°)","Longitude (°)","Height (m)","Velocity (m/s)","Direction (°)","Horizontal Accuracy (m)","Vertical Accuracy (°)"
0.000000000E0,4.675942447E1,1.203273539E1,1.062595825E3,-1.000000000E0,-1.000000000E0,3.652596250E2,3.652596250E2
1.018790007E-1,4.675942447E1,1.203273539E1,1.062595825E3,-1.000000000E0,-1.000000000E0,3.652706622E2,3.652706622E2
2.495410442E-1,4.675941132E1,1.203276345E1,1.059475342E3,-1.000000000E0,-1.000000000E0,1.650000000E2,1.650000000E2
5.584390163E-1,4.675940998E1,1.203276632E1,1.057769531E3,-1.000000000E0,-1.000000000E0,1.650000000E2,1.650000000E2
2.217939019E0,4.675942256E1,1.203269384E1,1.054295044E3,-1.000000000E0,-1.000000000E0,6.500000000E1,6.500000000E1
4.126337409E0,4.675945749E1,1.203275635E1,1.054524624E3,0.000000000E0,-1.000000000E0,3.000000000E1,3.000000000E1
5.126314402E0,4.675945749E1,1.203275635E1,1.053750820E3,0.000000000E0,-1.000000000E0,1.000000000E1,1.000000000E1
