"Time (s)","X (rad/s)","Y (rad/s)","Z (rad/s)"
0.000000000E0,1.417832375E-1,6.192648318E-3,-2.269625850E-2
2.178300000E-2,1.406737566E-1,9.930394590E-3,-2.883937210E-2
4.354200000E-2,1.429305226E-1,6.172408350E-3,-1.904746145E-2
6.530200000E-2,8.893639594E-2,3.666625544E-2,-5.746436305E-3
8.706100000E-2,8.904665709E-2,3.545758501E-2,-1.053753123E-2
1.088200000E-1,9.030686319E-2,3.422800452E-2,-1.167976111E-2
1.306000000E-1,9.026809782E-2,3.546823189E-2,-1.170847379E-2
1.523440000E-1,9.382287413E-2,3.419816867E-2,-5.553109571E-3
1.741280000E-1,8.898098022E-2,3.669141978E-2,-9.361429140E-3
1.958860000E-1,8.913913369E-2,3.674394265E-2,-1.779576577E-2
2.176460000E-1,9.388839453E-2,3.550073132E-2,-1.401697937E-2
2.394050000E-1,9.009584039E-2,3.550219163E-2,-1.291630697E-2
2.611750000E-1,9.500243515E-2,3.673284128E-2,-1.280711684E-2
2.829230000E-1,9.385515004E-2,3.675308079E-2,-1.645591296E-2
3.046810000E-1,9.009628743E-2,3.922918439E-2,-1.661643945E-2
3.264400000E-1,9.124816954E-2,3.552282602E-2,-1.529360190E-2
3.482140000E-1,8.855918795E-2,3.795285150E-2,-6.985642947E-3
3.699890000E-1,8.617063612E-2,3.549837694E-2,-1.061266102E-2
3.917480000E-1,9.116505831E-2,3.428212926E-2,-1.647186279E-2
4.135070000E-1,9.108436853E-2,3.426295519E-2,-1.285742130E-2
4.352660000E-1,9.100926667E-2,3.918980435E-2,-1.056071091E-2
4.570150000E-1,9.232502431E-2,3.548567370E-2,-1.526123006E-2
4.787840000E-1,8.733682334E-2,3.670511767E-2,-1.422254741E-2
5.005430000E-1,9.346757829E-2,3.547250479E-2,-1.522801816E-2
5.223160000E-1,9.077062458E-2,3.419710323E-2,-1.045127027E-2
5.440910000E-1,8.952696621E-2,3.913431987E-2,-1.300875936E-2
5.658500000E-1,9.316778183E-2,3.664852679E-2,-1.043960918E-2
5.876090000E-1,8.949313313E-2,3.417070955E-2,-1.289649773E-2
6.093680000E-1,9.065667540E-2,3.662667796E-2,-1.050897408E-2
6.311170000E-1,8.812534064E-2,3.537472710E-2,-6.935012061E-3
6.528970000E-1,8.831895143E-2,3.418456018E-2,-1.534048002E-2
6.746460000E-1,8.699017763E-2,3.291496262E-2,-1.534796599E-2
6.964350000E-1,8.786366135E-2,3.651282936E-2,-9.376468137E-3
7.181940000E-1,9.160674363E-2,3.528750688E-2,-1.165480353E-2
7.399530000E-1,9.034093469E-2,3.157106787E-2,-9.194841608E-3
7.617180000E-1,9.395821393E-2,3.650313616E-2,-1.282078959E-2
7.834710000E-1,8.502382785E-2,3.525445610E-2,-9.422437288E-3
8.052310000E-1,9.097031504E-2,3.644847870E-2,-8.076715283E-3
8.269890000E-1,8.973146975E-2,3.766946495E-2,-1.055007149E-2
8.487460000E-1,8.607422560E-2,3.389716893E-2,-1.538990624E-2
8.705380000E-1,8.606359363E-2,3.510627896E-2,-1.782879233E-2
8.922970000E-1,8.570703119E-2,3.377239034E-2,-1.057406142E-2
9.140560000E-1,8.423631638E-2,3.619845957E-2,-4.641766194E-3
9.358150000E-1,9.056451172E-2,3.623787314E-2,-1.290369034E-2
9.575870000E-1,8.915233612E-2,3.617171943E-2,-1.294076629E-2
9.793330000E-1,9.031729400E-2,3.861237690E-2,-1.416894235E-2
1.001093000E0,8.768162876E-2,3.604961187E-2,-1.177414041E-2
1.022851000E0,8.917478472E-2,3.437578306E-2,-1.088106632E-2
1.044612000E0,8.560585231E-2,3.563866019E-2,-1.703663915E-2
1.066401000E0,8.912842721E-2,3.559711576E-2,-9.704691358E-3
1.088159000E0,9.156402946E-2,3.436208516E-2,-1.081296150E-2
1.109919000E0,8.804146945E-2,3.440362960E-2,-1.814491116E-2
1.131692000E0,8.927477896E-2,3.316765651E-2,-1.808232628E-2
1.153445000E0,8.667316288E-2,4.176985845E-2,-1.593993604E-2
1.175195000E0,9.403385967E-2,3.557054326E-2,-1.679821871E-2
1.196955000E0,9.262263775E-2,3.429179639E-2,-9.575690143E-3
1.218743000E0,8.901937306E-2,3.431416675E-2,-1.329319645E-2
1.240503000E0,9.035494924E-2,3.433866799E-2,-1.807809807E-2
1.262262000E0,8.775204420E-2,3.305660188E-2,-1.571024396E-2
1.284021000E0,9.378410876E-2,3.918853030E-2,-1.447574701E-2
1.305780000E0,9.003592283E-2,3.669357300E-2,-1.211319305E-2
1.327539000E0,9.010037035E-2,3.423653916E-2,-1.446636207E-2
1.349321000E0,8.764324337E-2,3.795227781E-2,-1.823449507E-2
1.371057000E0,9.370577335E-2,3.669486567E-2,-1.562499721E-2
1.392845000E0,8.992937207E-2,3.419955075E-2,-1.326257177E-2
1.414606000E0,8.381830156E-2,3.543096408E-2,-1.707803831E-2
1.436365000E0,8.866168559E-2,3.292916715E-2,-1.447505318E-2
1.458123000E0,9.224896133E-2,3.661151975E-2,-1.084223576E-2
1.479882000E0,8.496707678E-2,3.540217876E-2,-1.463457756E-2
1.501642000E0,9.730916470E-2,3.416438773E-2,-1.908264868E-2
1.523400000E0,8.854461461E-2,3.536448255E-2,-1.453261077E-2
1.545165000E0,8.728440851E-2,3.659406304E-2,-1.339038089E-2
1.566949000E0,9.368131310E-2,1.804248244E-2,-2.406142056E-1
1.588708000E0,1.095662415E-1,-4.914433509E-2,-1.542907953E0
1.610467000E0,1.413334906E-1,7.652198523E-2,-1.726895809E0
1.632226000E0,9.636814892E-2,-6.015384197E-2,-4.002876580E-1
1.653978000E0,1.930378377E-1,3.032788634E-1,-9.555211663E-1
1.675745000E0,3.806289136E-1,6.525262594E-1,-1.177604914E0
1.697503000E0,6.376380473E-2,4.263422787E-1,-8.606783152E-1
1.719294000E0,-1.897393018E-1,6.679746509E-1,-2.910417616E-1
1.741032000E0,-1.710116118E-1,1.964872718E0,7.901840210E-1
1.762811000E0,2.351290882E-1,4.809688568E0,1.906108141E0
1.784579000E0,9.141777158E-1,7.536773205E0,2.602003813E0
1.806329000E0,1.265869379E0,8.618300438E0,2.576394320E0
1.828088000E0,1.102860928E0,9.620696068E0,2.176568508E0
1.849855000E0,1.781459332E0,9.592473984E0,1.123357296E0
1.871631000E0,2.488878489E0,9.781345367E0,1.082049906E-1
1.893390000E0,2.690907717E0,9.512099266E0,-1.066158533E0
1.915155000E0,2.696279049E0,8.457067490E0,-2.123280525E0
1.936914000E0,2.606247663E0,7.867496490E0,-2.695814848E0
1.958673000E0,2.581656694E0,7.387875080E0,-2.591573238E0
1.980432000E0,2.638154984E0,7.284347057E0,-2.403210402E0
2.002203000E0,2.411834002E0,7.700394630E0,-2.592578650E0
2.023950000E0,2.188223362E0,7.778097153E0,-2.960080624E0
2.045716000E0,2.557897806E0,7.803521156E0,-2.682720423E0
2.067498000E0,2.963324070E0,7.702856541E0,-2.383412123E0
2.089257000E0,3.325140953E0,7.598371029E0,-2.056306124E0
2.111016000E0,3.570670605E0,7.461641788E0,-1.687117696E0
2.132780000E0,3.120307684E0,8.611354828E0,-1.191850424E0
2.154535000E0,2.167908430E0,1.045969868E1,-8.157058358E-1
2.176289000E0,-1.710616469E0,-2.813210487E0,4.186262563E-2
2.198053000E0,-2.262278795E0,-1.044976234E0,-1.056457043E0
2.219842000E0,-3.158681631E0,-1.144973040E0,-1.170855761E0
2.241575000E0,-3.956029177E0,-3.247853994E0,-1.171058044E-1
2.263360000E0,-2.720444441E0,9.094196558E-1,4.388748407E-1
2.285119000E0,-1.600775361E0,2.992413044E0,5.264781713E-1
2.306878000E0,-1.066195607E0,3.320119143E0,1.057124138E0
2.328637000E0,-6.773110628E-1,1.501571298E0,1.422757387E0
2.350396000E0,-1.551419944E-1,-6.317330003E-1,1.261503696E-1
2.372186000E0,3.772129416E-1,-1.511285782E0,-7.972760201E-1
2.393921000E0,3.981228769E-1,-7.874838710E-1,-8.444908857E-1
2.415704000E0,3.310042918E-1,-4.666333273E-2,-3.653741181E-1
2.437455000E0,6.467255354E-1,-3.212078810E-1,1.366851777E-1
2.459222000E0,1.348138094E0,-1.617399812E0,-1.433124859E-2
2.480982000E0,1.803611279E0,-2.070975780E0,-2.287516892E-1
2.502740000E0,1.997943640E0,-1.221331954E0,1.840800792E-1
2.524509000E0,2.110336781E0,-4.971061349E-1,2.768310010E-1
2.546268000E0,2.085095882E0,-6.478964686E-1,-1.556027234E-1
2.568048000E0,1.599158287E0,-9.559152722E-1,-4.478686750E-1
2.589807000E0,1.249421477E0,-1.179302931E0,-4.200203419E-1
2.611566000E0,1.231418133E0,-1.574113131E0,-2.439926118E-1
2.633326000E0,1.133245945E0,-1.658072114E0,-2.315684557E-1
2.655099000E0,6.503460407E-1,-1.312833071E0,-3.059577644E-1
2.676843000E0,4.457539618E-1,-9.484553337E-1,-3.018817902E-1
2.698632000E0,4.455281496E-1,-7.423613071E-1,-2.812607586E-1
2.720391000E0,3.067038953E-1,-6.229975224E-1,-4.180415273E-1
2.742127000E0,1.232243106E-1,-5.707480311E-1,-4.665489197E-1
2.763911000E0,1.714269370E-1,-7.178204060E-1,-4.473920166E-1
2.785669000E0,1.686791033E-1,-6.650252938E-1,-3.908092082E-1
2.807428000E0,1.775090247E-1,-4.245091975E-1,-3.429929614E-1
2.829188000E0,3.197261989E-1,-2.466782629E-1,-3.671691418E-1
2.850976000E0,6.145461798E-1,7.843226194E-2,-7.086591721E-1
2.872736000E0,2.242459506E-1,-5.469013378E-2,-6.996675730E-1
2.894474000E0,5.619148016E-1,-6.890819073E-1,-3.322570920E-1
2.916254000E0,3.369740546E-1,-4.929735065E-1,-2.610364556E-1
2.937998000E0,2.424249053E-1,-3.294223547E-1,-3.541890383E-1
2.959771000E0,3.366529942E-1,-4.859906137E-1,-4.130872786E-1
2.981530000E0,3.960133493E-1,-5.452790856E-1,-4.173121452E-1
3.003289000E0,3.560976386E-1,-4.576240182E-1,-4.095724821E-1
3.025079000E0,3.650826812E-1,-3.836868703E-1,-3.899659216E-1
3.046838000E0,3.529130816E-1,-2.492006123E-1,-3.692559600E-1
3.068597000E0,3.243995905E-1,-1.827798635E-1,-3.173195422E-1
3.090356000E0,2.877431512E-1,-2.151378691E-1,-2.645700574E-1
3.112115000E0,1.483557075E-1,-1.536502689E-1,-1.987452507E-1
3.133876000E0,1.236359999E-1,-7.974687219E-2,-1.529105604E-1
3.155634000E0,4.670495167E-2,8.841459639E-3,-8.354509622E-2
3.177423000E0,6.831099838E-2,-2.957409248E-2,-5.194298178E-2
3.199182000E0,1.950361729E-1,-1.359370053E-1,-3.633818775E-2
3.220941000E0,1.040522233E-1,-4.964580387E-2,2.551151905E-3
3.242708000E0,-4.856644943E-2,2.062907666E-1,-4.128724337E-2
