"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
0.000000000E0,2.260875040E-2,3.131181698E-3,-1.024076781E-1
2.175300000E-2,-1.039128908E-2,3.572623410E-2,-1.139505112E-1
4.351800000E-2,-1.437171261E-2,4.198598224E-2,-8.531957410E-2
6.527900000E-2,-4.063195325E-3,5.600070292E-2,-1.270747147E-1
8.703700000E-2,-1.660641793E-3,6.895063193E-2,-7.986066839E-2
1.087970000E-1,-3.264785436E-3,8.714457233E-2,-9.642311686E-2
1.305690000E-1,-3.044758937E-2,7.494137845E-2,-1.000337177E-1
1.523140000E-1,-4.594779062E-2,7.247211755E-2,-6.187333569E-2
1.740740000E-1,-3.686034041E-2,1.055439693E-1,-9.702828540E-2
1.958620000E-1,-5.256391513E-2,1.576203408E-1,-6.832060358E-2
2.175940000E-1,-5.780597137E-2,1.242717148E-1,-5.520210117E-2
2.393760000E-1,-1.826767243E-2,1.234683256E-1,-6.734425104E-2
2.611390000E-1,-5.364095855E-2,1.386915973E-1,-8.246647091E-2
2.828980000E-1,-4.213076022E-2,1.633893134E-1,-6.941157981E-2
3.046570000E-1,-5.880213135E-2,1.635900191E-1,-5.799130070E-2
3.264160000E-1,-8.082700300E-2,1.827503581E-1,-2.929997051E-2
3.481750000E-1,-9.446461025E-2,2.071425481E-1,-6.946415450E-2
3.699480000E-1,-6.708153747E-2,1.968343820E-1,-6.801776349E-2
3.916940000E-1,-6.876405093E-2,2.051888471E-1,-7.075581815E-2
4.134640000E-1,-6.711534168E-2,1.878746569E-1,-5.829565284E-2
4.352120000E-1,-8.397883496E-2,2.067163957E-1,-3.876790772E-2
4.569710000E-1,-9.149905778E-2,2.393968129E-1,-5.378939560E-2
4.787300000E-1,-9.755395009E-2,2.736811213E-1,-3.071652931E-2
5.005100000E-1,-9.826196568E-2,2.566522386E-1,-5.200530047E-2
5.222780000E-1,-9.422650980E-2,2.511475602E-1,-2.558571178E-2
5.440380000E-1,-8.683148134E-2,2.608496076E-1,-4.467688002E-2
5.657960000E-1,-1.134545212E-1,3.008778187E-1,-3.287661411E-2
5.875550000E-1,-1.037989226E-1,3.067410593E-1,-2.618957384E-2
6.092980000E-1,-1.198086995E-1,2.776744407E-1,-2.761545392E-2
6.310740000E-1,-1.255907187E-1,3.114095860E-1,-2.281381636E-2
6.528320000E-1,-1.153741164E-1,3.227619551E-1,-2.185441389E-2
6.745910000E-1,-1.241700007E-1,3.107799870E-1,-2.268452437E-2
6.963510000E-1,-1.116891645E-1,2.994913707E-1,-3.234912902E-2
7.181230000E-1,-1.306926063E-1,2.998585759E-1,-3.351736845E-2
7.398690000E-1,-1.313235391E-1,3.253981723E-1,-1.830072975E-2
7.616280000E-1,-1.138206117E-1,3.250879044E-1,-7.946507684E-3
7.834170000E-1,-1.324943618E-1,3.355045730E-1,-1.784907574E-2
8.051550000E-1,-1.383169552E-1,2.955271595E-1,-1.901572774E-2
8.269350000E-1,-1.385248329E-1,3.224597637E-1,-2.406012297E-2
8.486760000E-1,-1.427701216E-1,3.509600065E-1,-1.568859351E-2
8.704540000E-1,-1.206783450E-1,3.436282193E-1,-1.185782215E-3
8.922120000E-1,-1.227069816E-1,3.368420139E-1,-5.194697792E-3
9.139610000E-1,-1.448145091E-1,3.268758003E-1,-1.656061665E-2
9.357300000E-1,-1.215311340E-1,3.457742571E-1,-7.011247824E-3
9.574890000E-1,-1.415828353E-1,3.352226275E-1,1.326368013E-4
9.792620000E-1,-1.275218348E-1,3.533070057E-1,-7.631214281E-3
1.001008000E0,-1.290676285E-1,3.365732612E-1,-1.290340595E-2
1.022767000E0,-1.252110791E-1,3.483588726E-1,-1.903399344E-2
1.044526000E0,-1.606414327E-1,3.874116219E-1,-4.024223975E-3
1.066315000E0,-1.552815094E-1,3.531687191E-1,-1.764117411E-2
1.088074000E0,-1.494403054E-1,3.740359334E-1,-2.676710744E-2
1.109825000E0,-1.520757825E-1,3.972614029E-1,-2.841456502E-2
1.131592000E0,-1.477448778E-1,3.843135843E-1,-2.035212487E-2
1.153351000E0,-1.619840448E-1,3.900759788E-1,-1.420700385E-2
1.175110000E0,-1.278284847E-1,3.908894727E-1,-1.659841912E-2
1.196870000E0,-1.480332186E-1,3.948167551E-1,-1.904575753E-2
1.218628000E0,-1.743508876E-1,3.853007771E-1,-7.740804465E-3
1.240391000E0,-1.587617539E-1,3.702413097E-1,4.611941667E-3
1.262146000E0,-1.770859593E-1,3.701390931E-1,-7.806767367E-4
1.283905000E0,-1.660529029E-1,3.964719557E-1,3.797485626E-3
1.305669000E0,-1.725925568E-1,3.820748316E-1,-6.657787635E-3
1.327454000E0,-1.525460997E-1,3.964700188E-1,-8.089238561E-3
1.349214000E0,-1.870044085E-1,3.865020510E-1,-4.965758956E-4
1.370972000E0,-1.706324056E-1,4.051547785E-1,-2.558619829E-2
1.392731000E0,-1.824213060E-1,4.257044160E-1,-2.161791458E-2
1.414474000E0,-1.574244408E-1,4.376597062E-1,-1.089862525E-2
1.436249000E0,-1.716186116E-1,4.338898966E-1,-1.283280082E-2
1.458008000E0,-1.782276464E-1,4.194202671E-1,5.102103934E-3
1.479768000E0,-1.758545539E-1,4.101109151E-1,-1.162483502E-3
1.501542000E0,-1.550969018E-1,4.089234552E-1,-1.267672128E-2
1.523285000E0,-1.731415190E-1,4.182804621E-1,3.297273172E-3
1.545044000E0,-1.535682387E-1,4.233685629E-1,-1.859211181E-2
1.566803000E0,-1.659088056E-1,4.243309781E-1,-2.090454285E-2
1.588562000E0,-1.637590585E-1,4.181700959E-1,-2.765404098E-2
1.610337000E0,-1.833566961E-1,3.889005423E-1,1.900956932E-3
1.632107000E0,-1.824948896E-1,4.064684286E-1,-6.727860005E-3
