,Time (s),Latitude (°),Longitude (°),Height (m),Velocity (m/s),Direction (°),Horizontal Accuracy (m),Vertical Accuracy (°)
0,0.0,46.75945059,12.03306841,1052.771973,-1.0,-1.0,196.9582808,196.9582808
1,11983036.99,46.75945059,12.03306841,1052.771973,-1.0,-1.0,196.9582808,196.9582808
2,469956040.4,46.75942594,12.03289257,1052.700928,-1.0,-1.0,165.0,165.0
3,752544999.1,46.75941729,12.03283087,1052.641846,-1.0,-1.0,165.0,165.0
4,2415208101.0,46.75941297,12.03280002,1052.591675,-1.0,-1.0,165.0,165.0
