"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
0.000000000E0,2.763362997E-3,2.407368120E-2,-8.562280705E-2
2.179000001E-2,1.187697293E-2,2.380192271E-2,-9.413364870E-2
4.353400000E-2,-2.274614169E-2,4.025796100E-2,-9.614036744E-2
6.530900001E-2,-3.788276946E-2,4.448894229E-2,-9.267516126E-2
8.706700000E-2,-1.743239881E-2,8.029724526E-2,-7.389529330E-2
1.088120000E-1,-1.692257300E-2,1.067816330E-1,-9.731806976E-2
1.305980000E-1,-1.732531026E-2,8.290710429E-2,-8.754147951E-2
1.523600000E-1,-4.558512620E-2,8.701947846E-2,-7.529169519E-2
1.741030000E-1,-5.203090488E-2,9.013597132E-2,-7.814560695E-2
1.958620000E-1,-5.965836472E-2,1.121188435E-1,-6.978798518E-2
2.176210000E-1,-6.841239116E-2,1.229594077E-1,-7.221570344E-2
2.394090000E-1,-4.517554702E-2,1.407394292E-1,-5.992073568E-2
2.611530000E-1,-4.280731504E-2,1.675064659E-1,-3.757820033E-2
2.829230000E-1,-7.352603706E-2,1.473257786E-1,-5.394160136E-2
3.046830000E-1,-8.851431001E-2,1.455357449E-1,-6.641990217E-2
3.264470000E-1,-7.469443409E-2,1.663888802E-1,-5.163228465E-2
3.482190000E-1,-9.074913410E-2,1.643226570E-1,-2.939922928E-2
3.699550000E-1,-8.755530269E-2,2.069298191E-1,-2.927834495E-2
3.917240000E-1,-7.594393382E-2,2.188221603E-1,-3.289596703E-2
4.134830000E-1,-8.849977420E-2,2.302035646E-1,-2.434601298E-2
4.352420000E-1,-9.970464737E-2,2.250038550E-1,-4.723576777E-2
4.570310000E-1,-9.173936008E-2,2.269933153E-1,-2.064026240E-2
4.787900000E-1,-8.097692926E-2,2.232543498E-1,-4.843949477E-2
5.005490000E-1,-8.926845465E-2,2.487731155E-1,-4.147763079E-2
5.223080000E-1,-1.306909983E-1,2.702195697E-1,-1.691854162E-2
5.440710000E-1,-1.050232473E-1,2.656742548E-1,-3.743113372E-2
5.658270000E-1,-1.261902593E-1,2.707305798E-1,-2.623401725E-2
5.875860000E-1,-1.188087069E-1,2.666735257E-1,-3.028203551E-2
6.093450000E-1,-1.147380307E-1,2.681220089E-1,-2.196317211E-2
6.311030000E-1,-1.002271235E-1,2.862668327E-1,-3.118030259E-2
6.528800000E-1,-1.112232511E-1,3.087157372E-1,-1.683558539E-2
6.746520000E-1,-1.431571159E-1,3.068245649E-1,-1.625250607E-2
6.964110000E-1,-1.251374590E-1,2.986646110E-1,-2.913149533E-2
7.181700000E-1,-1.448454537E-1,3.030689531E-1,-1.141637679E-2
7.399140000E-1,-1.384551048E-1,3.256286623E-1,-2.305939256E-2
7.616870000E-1,-1.499262547E-1,3.217487423E-1,-1.972626037E-2
7.834470000E-1,-1.433419336E-1,3.355499254E-1,-3.511650656E-2
8.052060000E-1,-1.474674914E-1,3.574180003E-1,-1.873956215E-2
8.269650000E-1,-1.432242492E-1,3.535536486E-1,-1.304510843E-2
8.487270000E-1,-1.668292304E-1,3.459512084E-1,-1.914231996E-2
8.704950000E-1,-1.567253697E-1,3.473299088E-1,1.724717341E-3
8.922730000E-1,-1.427008503E-1,3.551435796E-1,-6.610133970E-3
9.140320000E-1,-1.526449633E-1,3.600664601E-1,-1.330052668E-2
9.357750000E-1,-1.426267825E-1,3.851556930E-1,-3.484574792E-3
9.575500000E-1,-1.667812467E-1,3.820455956E-1,-1.564058924E-2
9.793100000E-1,-1.847814615E-1,3.894485726E-1,-5.486227744E-3
1.001079000E0,-1.519331744E-1,3.696087506E-1,-5.961959836E-3
1.022827000E0,-1.576652548E-1,3.719717201E-1,-4.077039350E-3
1.044587000E0,-1.694694127E-1,4.048641354E-1,-1.254256166E-3
1.066346000E0,-1.895906319E-1,3.975619498E-1,-3.886205132E-3
1.088104000E0,-1.647319803E-1,4.180529688E-1,-1.322771743E-2
1.109894000E0,-1.730516728E-1,4.226204848E-1,1.081784917E-2
1.131653000E0,-1.827409112E-1,4.009104309E-1,1.905961326E-3
