"Time (s)","X (rad/s)","Y (rad/s)","Z (rad/s)"
0.000000000E0,9.153577685E-2,3.719770163E-2,-1.031176001E-2
2.179000001E-2,9.403997660E-2,3.844357282E-2,-1.268094406E-2
4.353400000E-2,9.647318721E-2,3.719937801E-2,-1.137923263E-2
6.530900001E-2,9.648066759E-2,4.090697318E-2,-1.266875118E-2
8.706700000E-2,9.529132396E-2,3.597071022E-2,-1.379513927E-2
1.088120000E-1,9.611997753E-2,3.878026083E-2,-1.408168953E-2
1.305980000E-1,9.485474974E-2,3.877282143E-2,-1.291142311E-2
1.523600000E-1,9.483692050E-2,4.123989493E-2,-1.296799257E-2
1.741030000E-1,9.359496832E-2,3.628981486E-2,-1.168469805E-2
1.958620000E-1,9.727369994E-2,3.504525498E-2,-1.155349705E-2
2.176210000E-1,9.486453235E-2,3.999882936E-2,-1.534967124E-2
2.394090000E-1,9.236360341E-2,3.998763487E-2,-1.421379857E-2
2.611530000E-1,9.237211198E-2,3.875210881E-2,-1.539071929E-2
2.829230000E-1,9.602872282E-2,3.997442871E-2,-1.531613618E-2
3.046830000E-1,9.840255231E-2,4.117916152E-2,-1.286616921E-2
3.264470000E-1,9.220950305E-2,4.116518050E-2,-1.183336787E-2
3.482190000E-1,9.340464324E-2,4.238376394E-2,-1.182746142E-2
3.699550000E-1,9.471998364E-2,3.868984058E-2,-1.652809232E-2
3.917240000E-1,9.828062356E-2,3.865304962E-2,-1.281111967E-2
4.134830000E-1,9.585708380E-2,3.865774348E-2,-1.649487205E-2
4.352420000E-1,9.213011712E-2,3.740491346E-2,-1.657021046E-2
4.570310000E-1,9.450557083E-2,3.861044347E-2,-1.532541774E-2
4.787900000E-1,9.687945247E-2,3.981683031E-2,-1.408067904E-2
5.005490000E-1,9.442069381E-2,3.981031850E-2,-1.655967347E-2
5.223080000E-1,8.942317963E-2,3.854662925E-2,-1.546474546E-2
5.440710000E-1,9.422997385E-2,4.097742960E-2,-1.417970005E-2
5.658270000E-1,9.419247508E-2,3.971986845E-2,-1.535703521E-2
5.875860000E-1,8.914508671E-2,3.596777841E-2,-1.179603487E-2
6.093450000E-1,9.656369686E-2,3.843102232E-2,-1.767118648E-2
6.311030000E-1,9.267082065E-2,3.960160539E-2,-1.418939512E-2
6.528800000E-1,9.366638958E-2,3.582421690E-2,-6.842456292E-3
6.746520000E-1,8.883292973E-2,3.954411298E-2,-1.549937297E-2
6.964110000E-1,9.246617556E-2,3.580505401E-2,-1.651748642E-2
7.181700000E-1,9.349679947E-2,3.945428133E-2,-1.054422464E-2
7.399140000E-1,9.464836121E-2,3.323205188E-2,-1.036978420E-2
7.616870000E-1,9.086205065E-2,3.935785219E-2,-1.423002314E-2
