"Time (s)","X (rad/s)","Y (rad/s)","Z (rad/s)"
0.000000000E0,9.417976439E-2,3.577326611E-2,-1.463566720E-2
2.175000000E-2,9.659748524E-2,3.823444247E-2,-1.341862977E-2
4.351900000E-2,9.287521243E-2,4.070104659E-2,-1.237335987E-2
6.527699999E-2,9.282265604E-2,3.945185989E-2,-9.935573675E-3
8.703600000E-2,9.779942781E-2,4.193219543E-2,-1.346908696E-2
1.088240000E-1,9.534081072E-2,4.069745541E-2,-1.350970566E-2
1.305700000E-1,9.417691827E-2,4.070983827E-2,-1.715869084E-2
1.523440000E-1,9.412844479E-2,3.946214542E-2,-1.472083200E-2
1.741030000E-1,9.775529802E-2,3.943594173E-2,-1.341324113E-2
1.958620000E-1,9.281197190E-2,4.190319777E-2,-1.360740047E-2
2.176230000E-1,9.525403380E-2,4.065523297E-2,-1.351063512E-2
2.393770000E-1,9.882462770E-2,3.814660013E-2,-1.094244514E-2
2.611390000E-1,9.510045499E-2,4.060853273E-2,-1.110234950E-2
2.828990000E-1,9.393469244E-2,3.690022975E-2,-1.587190293E-2
3.046570000E-1,9.381113201E-2,4.057938606E-2,-1.113733463E-2
3.264080000E-1,1.000000909E-1,3.934023157E-2,-1.696264558E-2
3.481750000E-1,9.611442685E-2,3.805205598E-2,-9.809157811E-3
3.699310000E-1,9.846685827E-2,4.047491401E-2,-1.220835559E-2
3.916930000E-1,9.714222699E-2,4.042904451E-2,-1.224372815E-2
4.134820000E-1,9.955272079E-2,3.792696819E-2,-1.452953927E-2
4.352410000E-1,9.448507428E-2,3.540208191E-2,-1.220220421E-2
4.570010000E-1,9.189276397E-2,3.906230628E-2,-1.235708687E-2
4.787600000E-1,9.555117041E-2,4.150656983E-2,-1.713125780E-2
5.005190000E-1,9.299825877E-2,3.901331872E-2,-1.232425030E-2
5.222720000E-1,9.041226655E-2,4.019392282E-2,-1.362784486E-2
5.440370000E-1,9.397629648E-2,3.643914312E-2,-1.103145164E-2
5.657960000E-1,9.260085225E-2,3.637183085E-2,-1.227267273E-2
5.875550000E-1,9.129254520E-2,4.005072266E-2,-1.359769702E-2
6.093120000E-1,9.262812138E-2,4.007522389E-2,-1.838259958E-2
6.310600000E-1,9.106222540E-2,3.993694484E-2,-1.721582562E-2
6.528330000E-1,9.088040143E-2,3.988122940E-2,-1.360268891E-2
6.745910000E-1,9.568848461E-2,3.979899362E-2,-1.828683168E-2
6.963500000E-1,9.064739197E-2,3.853638843E-2,-1.237195171E-2
7.181240000E-1,9.415001422E-2,3.721039370E-2,-1.585833542E-2
7.398880000E-1,9.145776182E-2,4.208518565E-2,-1.242723688E-2
7.616580000E-1,9.115319699E-2,3.698428348E-2,-1.472829003E-2
7.834170000E-1,9.220097959E-2,4.059979692E-2,-1.839591563E-2
8.051760000E-1,9.306736290E-2,3.799769282E-2,-1.228382252E-2
8.269300000E-1,9.530212730E-2,3.666128591E-2,-1.339466311E-2
8.491851250E-1,9.288930148E-2,3.914601728E-2,-1.592945866E-2
8.709501250E-1,9.252770245E-2,3.653877601E-2,-1.226204261E-2
8.927101250E-1,8.985748887E-2,3.767358884E-2,-1.597686298E-2
9.144671250E-1,8.712337911E-2,3.878942877E-2,-1.607701555E-2
9.362271250E-1,9.417308122E-2,4.112510383E-2,-1.472581178E-2
9.579861250E-1,9.026356786E-2,3.854539245E-2,-1.718542911E-2
9.797451250E-1,9.221253544E-2,3.835431486E-2,-1.350721996E-2
1.001504125E0,8.576528728E-2,3.822944686E-2,-1.247750130E-2
1.023283125E0,8.676581085E-2,3.689755127E-2,-1.482781302E-2
1.045052125E0,9.299313277E-2,3.775105253E-2,-1.470609382E-2
1.066811125E0,9.293545783E-2,3.773028404E-2,-1.350166835E-2
1.088571125E0,9.661673754E-2,3.647986054E-2,-1.578073204E-2
1.110330125E0,9.282554686E-2,4.633338004E-2,-1.611041278E-2
1.132084125E0,9.525374323E-2,3.890196607E-2,-1.466790121E-2
1.153848125E0,9.521619231E-2,4.136539251E-2,-1.351954602E-2
1.175608125E0,9.149981290E-2,4.011821374E-2,-1.359484904E-2
1.197366125E0,9.513474256E-2,4.008988291E-2,-1.469751168E-2
