,Time (s),X (µT),Y (µT),Z (µT)
52,1131638000.0,-17.7785778,-22.26421738,42.0602684
53,1153398000.0,-17.77163315,-22.26973915,42.06027985
54,1175166000.0,-17.77025414,-22.25908279,42.06650162
55,1196930000.0,-17.76580238,-22.24832535,42.07406998
56,1218689000.0,-17.77259827,-22.22282028,42.08468628
57,1240448000.0,-17.77028084,-22.21619797,42.0891571
58,1262214000.0,-17.76075554,-22.22170639,42.09027481
59,1283966000.0,-17.76252747,-22.20861626,42.09643173
60,1305725000.0,-17.76138687,-22.20093155,42.10096741
61,1327514000.0,-17.75922394,-22.19274521,42.10619354
62,1349266000.0,-17.75153923,-22.18404388,42.11401749
63,1371033000.0,-17.74677849,-22.17008781,42.12337494
64,1392789000.0,-17.74416161,-22.15598106,42.13189316
65,1414551000.0,-17.74133492,-22.16691208,42.12733459
66,1436310000.0,-17.75009537,-22.14626503,42.13450241
67,1458089000.0,-17.74975777,-22.13919449,42.13836288
68,1479828000.0,-17.74015427,-22.14134979,42.14126968
69,1501617000.0,-17.72749138,-22.13607979,42.1493721
70,1523355000.0,-17.71216011,-22.13936424,42.15409088
71,1545117000.0,-17.70306015,-22.14784622,42.15345383
72,1566894000.0,-17.70212173,-22.14979935,42.15282822
73,1588653000.0,-17.7038002,-22.14912987,42.15246582
74,1610412000.0,-17.70598793,-22.1467514,42.1527977
75,1632172000.0,-17.69103622,-22.16428566,42.1498642
76,1653926000.0,-17.67878342,-22.15681267,42.15893555
77,1675689000.0,-17.67018509,-22.1558075,42.16306686
78,1697479000.0,-17.66346359,-22.16261482,42.1622963
79,1719238000.0,-17.65329361,-22.19148254,42.15137863
80,1740997000.0,-17.66085815,-22.16880989,42.16014481
81,1762754000.0,-17.65672112,-22.15725708,42.16794205
82,1784515000.0,-17.64809036,-22.14157867,42.17979813
83,1806274000.0,-17.6350193,-22.13834,42.18696213
84,1828033000.0,-17.61915588,-22.16265106,42.18082428
85,1849794000.0,-17.61483002,-22.16606331,42.18083954
86,1871551000.0,-17.61340523,-22.16365623,42.1826973
87,1893341000.0,-17.60304832,-22.17171288,42.18278885
88,1915101000.0,-17.59794807,-22.16116714,42.19044495
89,1936859000.0,-17.59206009,-22.14994621,42.19879913
90,1958628000.0,-17.58293343,-22.14017296,42.20772934
91,1980378000.0,-17.57483292,-22.14326668,42.20948792
92,2002136000.0,-17.568964,-22.15496445,42.20578384
93,2023895000.0,-17.56619644,-22.15009499,42.20949173
94,2045648000.0,-17.56009865,-22.1350708,42.2199173
95,2067444000.0,-17.55512619,-22.13008118,42.22460175
96,2089203000.0,-17.52316475,-22.16589546,42.21908951
97,2110962000.0,-17.49851608,-22.19186592,42.21566772
98,2132721000.0,-17.5547123,-22.15740585,42.21043015
99,2154480000.0,-17.71973801,-22.04455948,42.20056915
100,2176239000.0,-17.70933914,-22.39219284,42.02152634
101,2197998000.0,-18.17295265,-22.77463722,41.61610031
102,2219757000.0,-19.13731003,-22.92699623,41.09690857
103,2241518000.0,-24.03102684,-22.86608505,38.47715759
104,2263819000.0,-29.78068161,-23.38914108,33.86589813
105,2285579000.0,-35.18849564,-24.4736042,27.26998901
106,2307337000.0,-39.65014648,-24.92096329,19.6888504
107,2329097000.0,-43.3205719,-24.47941017,10.24336624
108,2350865000.0,-44.98621368,-23.52348709,1.930229187
109,2372615000.0,-45.10554886,-21.72987366,-8.610561371
110,2394396000.0,-43.1502037,-20.15926933,-17.6777668
111,2416137000.0,-37.38876343,-20.78914261,-27.3994751
112,2437917000.0,-34.14184952,-21.68260765,-30.74147606
113,2459682000.0,-23.20931435,-24.5658226,-37.93003845
114,2481441000.0,-15.49580765,-26.34161377,-40.5812645
115,2503199000.0,-11.25894547,-27.16504288,-41.42627335
116,2524968000.0,0.2794075012,-29.04769897,-41.67724228
117,2546702000.0,11.71051598,-30.72934723,-38.72222137
118,2568476000.0,19.86932564,-31.80996323,-34.26625061
119,2590235000.0,22.22550583,-31.19853783,-33.36940765
120,2611994000.0,21.56326294,-30.74044037,-34.21828079
121,2633784000.0,22.33639908,-30.48129272,-33.95314026
122,2655544000.0,22.91445351,-30.59606743,-33.46114349
123,2677302000.0,23.60096359,-30.83857727,-32.75387573
124,2699061000.0,25.93910217,-30.86560059,-30.90820503
125,2720821000.0,28.15977097,-30.78039551,-28.990242
126,2742584000.0,29.79469299,-30.93055725,-27.13699722
127,2764339000.0,30.37846375,-31.25914955,-26.09318161
128,2786116000.0,30.50891304,-32.40860748,-24.48934364
129,2807887000.0,30.39397812,-33.01786041,-23.80895615
130,2829646000.0,30.13721085,-33.52748871,-23.41998291
131,2851405000.0,29.76606369,-34.17691803,-22.95124054
132,2873164000.0,29.316679,-34.96560287,-22.33334541
133,2894915000.0,29.04129028,-35.52804184,-21.79910278
134,2916682000.0,28.85348892,-35.89144897,-21.45040131
135,2938441000.0,28.28411102,-36.41081238,-21.33310509
136,2960200000.0,27.3106575,-37.15047455,-21.32626724
137,2981991000.0,26.44139862,-37.75840378,-21.35403824
138,3003749000.0,25.13078308,-38.69467926,-21.26041985
139,3025511000.0,23.71702957,-39.69165039,-21.04553223
140,3047251000.0,22.16565132,-40.62857056,-20.94857216
141,3069027000.0,21.25728607,-41.03063965,-21.10577393
142,3090785000.0,20.56740761,-41.30303955,-21.25747681
143,3112544000.0,20.12087059,-41.57258224,-21.15916634
144,3134303000.0,19.7494278,-42.05179596,-20.55349731
145,3156076000.0,19.80058861,-42.20828247,-20.18012238
146,3177852000.0,19.84814453,-42.31868744,-19.9002285
147,3199610000.0,20.10763931,-42.48098755,-19.28440094
148,3221369000.0,20.2127018,-42.59259415,-18.92504311
149,3243117000.0,20.07637405,-42.63020706,-18.98536301
150,3264889000.0,19.72819519,-42.69564819,-19.20207214
151,3286647000.0,19.37889862,-42.91651535,-19.06490326
152,3308406000.0,19.13476562,-43.20319366,-18.65970612
153,3330165000.0,19.0342598,-43.46978378,-18.13599777
154,3351940000.0,18.82909203,-43.82669067,-17.47930145
155,3373708000.0,18.66588783,-44.02346802,-17.15688705
156,3395472000.0,18.5834465,-44.18748093,-16.82146263
157,3417223000.0,18.71740532,-44.28714752,-16.40568924
158,3438995000.0,18.89026833,-44.2951355,-16.18450928
159,3460749000.0,18.77728462,-44.42179489,-15.96738052
160,3482508000.0,18.56400871,-44.51628113,-15.95361805
161,3504267000.0,18.33250237,-44.60404205,-15.97617531
162,3526057000.0,18.16934204,-44.68211365,-15.94438744
163,3547803000.0,17.98986053,-44.7639122,-15.91843319
164,3575013000.0,17.89175415,-44.75786591,-16.04549599
165,3596766000.0,18.06037521,-44.68965912,-16.04670715
166,3618525000.0,18.34414482,-44.44832611,-16.39142227
167,3640284000.0,18.5569191,-44.2509613,-16.68331337
168,3662074000.0,18.7606678,-44.1315918,-16.7713871
169,3683834000.0,18.87234497,-44.07221985,-16.80219269
170,3705595000.0,18.93146706,-44.0719986,-16.73612976
171,3727351000.0,18.87736893,-44.07664871,-16.78492737
172,3749110000.0,18.86771393,-44.10641098,-16.71746445
173,3770861000.0,18.81925201,-44.14064789,-16.68168449
174,3792628000.0,18.76459885,-44.1842804,-16.62765884
175,3814387000.0,18.70594025,-44.22975159,-16.57276726
176,3836167000.0,18.69943047,-44.23301315,-16.57140541
177,3857918000.0,18.74189186,-44.20909882,-16.58724022
178,3879695000.0,18.80282974,-44.17429352,-16.61098862
179,3901454000.0,18.92858887,-44.1133194,-16.63018417
180,3923213000.0,19.04567909,-44.02019882,-16.74287415
181,3944972000.0,19.1409874,-43.93036652,-16.86965561
182,3966726000.0,19.18911552,-43.85449219,-17.01177979
183,3988504000.0,19.23984718,-43.82999039,-17.01762962
184,4010275000.0,19.28954887,-43.84593582,-16.92001724
185,4032038000.0,19.3157692,-43.87809753,-16.80633736
186,4053797000.0,19.33945084,-43.86154556,-16.82230568
187,4075561000.0,19.39610291,-43.87999725,-16.70857239
188,4097318000.0,19.35535812,-43.9120636,-16.67155457
189,4119076000.0,19.35950279,-43.97091675,-16.51083183
