,Time (s),X (rad/s),Y (rad/s),Z (rad/s)
16,348206000.0,0.08872091025,0.03781443089,-0.008574390784
17,369978000.0,0.08997545391,0.03533053398,-0.01330380328
18,391724000.0,0.08847192675,0.03773020208,-0.006166978739
19,413473000.0,0.0885162726,0.03278099746,-0.01207939908
20,435242000.0,0.08460026979,0.03518746048,-0.007420973852
21,456996000.0,0.09065775573,0.03885379061,-0.00974487327
22,478760000.0,0.0868409723,0.04004263133,-0.009877598844
23,500526000.0,0.0879054293,0.03256551176,-0.007265851833
24,522309000.0,0.08780655265,0.03498895094,-0.009733482264
25,544068000.0,0.08770042658,0.03495529667,-0.008529596031
26,565827000.0,0.0888146013,0.03490605205,-0.01090682298
27,587586000.0,0.08238283545,0.03604889289,-0.006289563142
28,609341000.0,0.08718337864,0.03475148231,-0.009740582667
29,631104000.0,0.0894131735,0.03466023505,-0.008469245397
30,652863000.0,0.08567831665,0.03463597596,-0.01098313835
31,674622000.0,0.08788054436,0.03454153612,-0.009712189436
32,696381000.0,0.08385134488,0.03689676523,-0.005054976325
33,718141000.0,0.08746525645,0.03312263265,-0.01089366432
34,739925000.0,0.08223903179,0.03300546482,-0.007419131231
35,761672000.0,0.08320999891,0.03412388265,-0.01223619003
36,783447000.0,0.08187309653,0.03654979914,-0.01353318896
37,805192000.0,0.08294403553,0.03401681408,-0.01223911997
38,826965000.0,0.08386434615,0.03512724862,-0.01103113312
39,848720000.0,0.08350414038,0.03376831859,-0.007391599007
40,870484000.0,0.08430714905,0.03236465156,-0.007333721966
41,892243000.0,0.07792847604,0.03349549323,-0.009946486913
42,914014000.0,0.08494237065,0.03459677845,-0.007362186909
43,935761000.0,0.08613163978,0.03333268687,-0.01212052442
44,957550000.0,0.08452341706,0.0319577083,-0.008515605703
45,979285000.0,0.0830399096,0.03061112575,-0.01093484275
46,1001073000.0,0.08029157668,0.03666450828,-0.0135578718
47,1022827000.0,0.08358199149,0.03280779719,-0.009759271517
48,1044586000.0,0.08870244026,0.03455766663,-0.01661775261
49,1066345000.0,0.09106959403,0.03328726813,-0.01531677507
50,1088104000.0,0.08973495662,0.03572430089,-0.01420355216
51,1109859000.0,0.0859483555,0.03692715615,-0.01313082967
52,1131622000.0,0.09074471891,0.03440976515,-0.01052815095
53,1153382000.0,0.08825131506,0.03809996694,-0.01309201587
54,1175171000.0,0.09186748415,0.03683242574,-0.01296154317
55,1196912000.0,0.09302195907,0.03680091724,-0.01292801742
56,1218689000.0,0.08689671755,0.0343215093,-0.01665865816
57,1240430000.0,0.08799040318,0.03551222384,-0.014243735
58,1262207000.0,0.09032857418,0.03176083416,-0.01168157998
59,1283967000.0,0.08526194096,0.03665859997,-0.009523184039
60,1305734000.0,0.08646104485,0.04035171121,-0.0107787922
61,1327484000.0,0.08886546642,0.0329072699,-0.0105416039
62,1349243000.0,0.08880674839,0.0328794457,-0.01174735185
63,1371002000.0,0.08384420723,0.03408355638,-0.0155288754
64,1392792000.0,0.08860348165,0.036501389,-0.01303922851
65,1414551000.0,0.09216459095,0.03892479464,-0.01178878732
66,1436310000.0,0.08740384132,0.03772072122,-0.02033215575
67,1458069000.0,0.08467981964,0.03517284617,-0.0119116623
68,1479828000.0,0.08833149076,0.03390940651,-0.01419100817
69,1501594000.0,0.08826313913,0.03511497378,-0.01542500127
70,1523346000.0,0.08319030702,0.03259345144,-0.01189249195
71,1545105000.0,0.08449251205,0.03507457301,-0.01793919876
72,1566864000.0,0.08796623349,0.03624269739,-0.01304611936
73,1588654000.0,0.09043938667,0.03375542909,-0.0177412983
74,1610413000.0,0.08290551603,0.03741301596,-0.01562358998
75,1632172000.0,0.08285440505,0.03244420514,-0.0143064959
76,1653931000.0,0.08267086744,0.040450003,0.09761121124
77,1675690000.0,0.08314630389,0.0325409472,0.1833899468
78,1697444000.0,0.09178094566,0.03823026642,-0.2070573866
79,1719209000.0,0.0920792371,0.03023344278,-0.3286147416
80,1740968000.0,0.08913427591,0.02771157771,-0.08635018766
81,1762726000.0,0.03347203135,-0.07698885351,0.3375771046
82,1784485000.0,-0.3722747266,-0.1455286145,-0.1857170314
83,1806245000.0,-0.2810801268,-0.1845024973,-0.2992071509
84,1828034000.0,-0.2479473054,-0.4902291894,-0.3962005377
85,1849772000.0,-0.3149148524,-1.243709207,-1.030661106
86,1871553000.0,-0.3469806612,-1.933755994,-1.755994916
87,1893307000.0,-0.5793585777,-2.369699717,-1.71038878
88,1915071000.0,-0.8034561276,-2.581328392,-1.588888764
89,1936829000.0,-0.7704753876,-3.223493576,-1.111688375
90,1958588000.0,-0.5662852526,-3.907778502,-0.8638008833
91,1980360000.0,-0.4287226498,-4.17438364,-1.133550406
92,2002120000.0,-0.3130812645,-4.687738895,-0.973993659
93,2023891000.0,0.01936155185,-5.180129051,-0.9261173606
94,2045649000.0,0.3868792653,-5.708925724,-1.147313356
95,2067414000.0,0.3035872579,-5.861567974,-1.455964208
96,2089174000.0,0.07547485083,-5.735438347,-1.227741718
97,2110920000.0,0.3465740681,-5.908546925,-0.2904632092
98,2132691000.0,0.7215721607,-5.649914742,0.2481408417
99,2154450000.0,0.540732801,-4.951041222,0.2717939615
100,2176210000.0,0.1166002974,-4.92983675,0.05694369599
101,2197985000.0,-0.1037570983,-5.268194675,0.09343429655
102,2219757000.0,-0.1951363385,-5.634859562,-0.1370452642
103,2241500000.0,-0.1976673901,-5.481784344,-0.8264812231
104,2263275000.0,-0.0596925281,-4.953724861,-1.231214881
105,2285035000.0,0.2200511992,-4.566679001,-0.9115533233
106,2306793000.0,0.5029827356,-4.505584717,-0.8290911913
107,2328552000.0,0.9494414926,-4.100339413,-0.9355177879
108,2350311000.0,1.400578976,-3.814413071,-0.895655334
