"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
0.000000000E0,-1.535350557E-1,6.286989767E-2,-1.083251791E-1
2.175900000E-2,-9.829158548E-2,3.272591526E-3,-1.078702201E-1
4.351800000E-2,-8.987316638E-3,-1.179691632E-2,-1.132262422E-1
6.527700000E-2,2.135785966E-2,6.303858070E-2,-1.069521707E-1
8.703600000E-2,-8.335213222E-2,2.151567784E-1,-9.626810169E-2
1.088040000E-1,-1.701960023E-1,1.456157970E-1,-1.015449489E-1
1.305850000E-1,-1.823928374E-1,1.182802739E-1,-1.060993908E-1
1.523440000E-1,-1.491113264E-1,1.066455756E-1,-1.004955747E-1
1.741080000E-1,-3.173329159E-2,1.460779006E-1,-9.834072037E-2
1.958620000E-1,2.662407450E-3,1.465149800E-1,-8.867371973E-2
2.176210000E-1,7.412789942E-3,1.580829835E-1,-8.054078179E-2
2.394000000E-1,-8.296894773E-2,1.783794547E-1,-8.110268095E-2
2.611400000E-1,-1.204501117E-1,2.255774120E-1,-8.603809641E-2
2.829040000E-1,-1.607984122E-1,2.367194459E-1,-7.249774480E-2
3.046890000E-1,-1.329405135E-1,1.507730868E-1,-7.724149950E-2
3.264470000E-1,-2.617144519E-2,7.702216496E-2,-7.959800050E-2
3.482060000E-1,-1.245768138E-2,1.709705757E-1,-5.232865149E-2
3.699640000E-1,-2.613088470E-2,2.164412838E-1,-5.304952182E-2
3.917240000E-1,-1.016865977E-1,2.102573233E-1,-3.917699812E-2
4.134830000E-1,-1.670577103E-1,1.431394463E-1,-5.261491838E-2
4.352420000E-1,-1.460378928E-1,1.652856020E-1,-4.540238244E-2
4.570010000E-1,-1.199009028E-1,2.298329242E-1,-4.784467762E-2
4.787810000E-1,-6.574327882E-2,2.659740891E-1,-3.397771791E-2
5.005510000E-1,-4.751506825E-2,2.951610873E-1,-3.356793773E-2
5.223090000E-1,-8.692485407E-2,2.999588556E-1,-3.972809819E-2
5.440690000E-1,-1.366703062E-1,3.016273404E-1,-5.300506928E-2
5.658140000E-1,-1.678644434E-1,2.742785789E-1,-1.716803729E-2
5.875860000E-1,-1.688335097E-1,2.580161565E-1,-5.651897636E-2
6.093450000E-1,-1.129505003E-1,2.428309740E-1,-2.802736286E-2
6.311040000E-1,-8.170716427E-2,3.054103792E-1,-2.162625600E-2
6.528630000E-1,-5.692502438E-2,3.641339660E-1,-1.579048924E-2
6.746450000E-1,-9.604556032E-2,2.766550517E-1,-2.750131445E-2
6.964120000E-1,-1.452671385E-1,2.476266958E-1,-1.787315668E-2
7.181700000E-1,-1.838573274E-1,2.631533740E-1,-3.107607597E-2
7.399300000E-1,-1.632562162E-1,3.177840743E-1,-5.086665572E-2
7.622212083E-1,-1.238038005E-1,3.340172240E-1,-2.063967997E-2
7.839882083E-1,-7.471218130E-2,3.461256747E-1,-4.327441621E-2
8.057292083E-1,-9.354423109E-2,3.136033151E-1,-3.088452941E-2
8.274882083E-1,-1.477020195E-1,2.907378696E-1,-2.718847927E-2
8.492472083E-1,-1.767671581E-1,2.927979899E-1,-2.395797485E-2
8.710122083E-1,-1.896450293E-1,3.478704473E-1,-2.683797981E-2
8.927952083E-1,-1.388141878E-1,4.088614382E-1,-2.600561952E-2
9.145542083E-1,-1.064589580E-1,3.457627819E-1,-1.642131244E-2
9.363142083E-1,-1.033761598E-1,2.703208727E-1,-3.588706680E-2
9.580722083E-1,-1.366687804E-1,2.977182391E-1,-2.575614441E-2
9.798202083E-1,-1.465279809E-1,4.068405674E-1,-1.408579518E-2
1.001590208E0,-1.733491682E-1,4.378434549E-1,-3.192194195E-2
1.023349208E0,-1.569573945E-1,3.303853356E-1,-3.398256470E-2
1.045139208E0,-1.628789794E-1,3.060269864E-1,-9.142006327E-3
1.066886208E0,-1.290959966E-1,3.669425664E-1,-2.889331494E-2
1.088658208E0,-1.315459800E-1,4.191053946E-1,-2.741864030E-2
1.110419208E0,-1.407701545E-1,4.189940782E-1,-5.049329387E-3
1.132168208E0,-1.678644434E-1,3.256584100E-1,-1.009125268E-2
1.153934208E0,-1.704393013E-1,3.469847769E-1,-1.155904200E-2
1.175706208E0,-1.675250125E-1,3.888239072E-1,-1.248882580E-2
1.197452208E0,-1.657507846E-1,4.362201948E-1,-2.999122104E-2
1.219242208E0,-1.354183351E-1,3.971101427E-1,-3.211096462E-2
1.240979208E0,-1.725679071E-1,3.679460583E-1,-8.949801953E-3
1.262760208E0,-1.812815010E-1,4.055437280E-1,-2.286012813E-2
1.284519208E0,-1.855561262E-1,4.189722608E-1,-6.228808715E-3
1.306278208E0,-1.656945417E-1,4.395145892E-1,-3.938384794E-2
1.328037208E0,-1.810452004E-1,4.206777839E-1,-1.721047185E-2
1.349797208E0,-1.829905873E-1,4.161859529E-1,-2.721132909E-2
1.371554208E0,-1.684995972E-1,4.215847602E-1,-3.191380382E-2
1.393343208E0,-1.791906280E-1,4.147001754E-1,-3.591775554E-3
1.415104208E0,-1.662214489E-1,4.189894370E-1,-2.613011953E-2
1.436864208E0,-1.847266439E-1,4.228714400E-1,-2.067681435E-2
1.458622208E0,-1.968470814E-1,4.347478659E-1,-3.931465893E-2
1.480381208E0,-1.827627103E-1,4.418889242E-1,-3.022118335E-2
1.502134208E0,-1.617028120E-1,4.301342300E-1,-1.442621848E-2
1.523899208E0,-1.719063495E-1,4.283817829E-1,-4.580895122E-2
1.545658208E0,-1.739795163E-1,4.448722832E-1,-3.774447825E-2
1.567420208E0,-1.739448533E-1,4.424137483E-1,-3.451420908E-2
1.589206208E0,-1.667177678E-1,4.607259852E-1,-3.113798794E-2
1.610965208E0,-1.894331774E-1,4.398448107E-1,-2.890441551E-2
1.632730208E0,-1.798858619E-1,4.431062414E-1,-4.378953307E-2
1.654483208E0,-1.848496181E-1,4.434334662E-1,-3.127024236E-2
1.676229208E0,-1.851019620E-1,4.680833539E-1,-3.768071619E-2
1.698002208E0,-1.871484875E-1,4.647375771E-1,-3.568070120E-2
1.719761208E0,-2.122088681E-1,4.558883279E-1,-4.183308669E-2
1.741520208E0,-1.944412080E-1,4.484087158E-1,-1.911926229E-2
1.763293208E0,-1.853466863E-1,4.627542747E-1,-5.216397471E-2
1.785068208E0,-1.817579029E-1,4.766694419E-1,-4.929197313E-2
1.806827208E0,-1.845960865E-1,4.877306563E-1,-4.165033836E-2
1.828581208E0,-1.919027124E-1,4.762994594E-1,-5.870692223E-2
1.850340208E0,-2.027391013E-1,4.839186006E-1,-6.198143609E-2
1.872114208E0,-1.837634978E-1,4.544559793E-1,-4.635586231E-2
1.893888208E0,-1.817888017E-1,4.699070640E-1,-4.530012012E-2
1.915622208E0,-1.947085171E-1,4.660408850E-1,-5.798235171E-2
1.937412208E0,-2.028104008E-1,4.565088271E-1,-5.883557011E-2
1.959172208E0,-1.960471457E-1,4.773827657E-1,-6.355298950E-2
1.980914208E0,-1.946022074E-1,4.630540176E-1,-5.622305243E-2
2.002697208E0,-2.170417197E-1,4.873341786E-1,-5.006470552E-2
2.024448208E0,-1.978036128E-1,4.575675386E-1,-5.913875738E-2
2.046207208E0,-1.760734225E-1,4.883904415E-1,-5.388115120E-2
2.067971208E0,-1.835740298E-1,5.147264105E-1,-7.326559842E-2
2.089725208E0,-1.900203658E-1,4.931990455E-1,-5.450510393E-2
2.111516208E0,-2.012238685E-1,4.506797744E-1,-4.700649296E-2
2.133275208E0,-1.890438076E-1,4.234230882E-1,-5.739054040E-2
2.155033208E0,-2.078389332E-1,4.313243211E-1,-5.405332886E-2
2.176786208E0,-1.826539521E-1,5.210336193E-1,-6.061496463E-2
2.198551208E0,-1.715857759E-1,5.327111667E-1,-6.102963272E-2
2.220310208E0,-1.927435785E-1,4.863548065E-1,-5.014843034E-2
2.242069208E0,-1.819909875E-1,4.901017388E-1,-6.473124457E-2
2.263847208E0,-2.273584008E-1,4.860613128E-1,-7.485871801E-2
2.285606208E0,-2.298471585E-1,4.793618289E-1,-7.491031512E-2
2.307377208E0,-2.011044026E-1,4.795383052E-1,-6.941117325E-2
2.329136208E0,-2.169523304E-1,4.859274847E-1,-4.657150123E-2
2.350895208E0,-2.124249958E-1,5.134567607E-1,-5.225413147E-2
2.372649208E0,-1.829218460E-1,5.282894657E-1,-5.357602704E-2
2.394426208E0,-1.900857267E-1,4.636230247E-1,-5.130264787E-2
2.416173208E0,-2.011276270E-1,4.458760309E-1,-6.258306433E-2
2.437931208E0,-2.243214301E-1,4.652310456E-1,-8.098944596E-2
2.459699208E0,-2.111424821E-1,5.043249447E-1,-7.081840619E-2
2.481479208E0,-1.998769258E-1,4.918011224E-1,-7.156430535E-2
2.503238208E0,-1.979038925E-1,4.714619117E-1,-7.133995956E-2
2.524979208E0,-1.701019170E-1,4.789980956E-1,-6.192888424E-2
2.546756208E0,-1.788372735E-1,5.005042278E-1,-6.756518899E-2
2.568510208E0,-2.187686400E-1,4.943461230E-1,-7.086983428E-2
2.590274208E0,-2.375121091E-1,4.856343199E-1,-5.893981501E-2
2.612033208E0,-2.055318594E-1,5.190284263E-1,-5.220998499E-2
2.633823208E0,-1.900454174E-1,5.389884451E-1,-7.974587110E-2
2.655582208E0,-1.874388931E-1,5.269504899E-1,-5.439627263E-2
2.677341208E0,-1.931974321E-1,5.129257970E-1,-6.275956345E-2
2.699100208E0,-2.020107575E-1,4.700403074E-1,-5.776376178E-2
2.720860208E0,-2.154748487E-1,4.963603061E-1,-7.278524966E-2
2.742618208E0,-2.243744936E-1,5.202993917E-1,-5.354379427E-2
2.764387208E0,-2.110695198E-1,5.180530011E-1,-6.666793375E-2
2.786167208E0,-1.977728784E-1,4.827784301E-1,-3.861079121E-2
2.807926208E0,-1.771693186E-1,4.332960022E-1,-6.273176176E-2
2.829685208E0,-1.879788652E-1,4.736440195E-1,-8.630499439E-2
2.851444208E0,-2.095320493E-1,5.401589480E-1,-8.343918264E-2
2.873218208E0,-2.100471890E-1,5.310814016E-1,-7.570731802E-2
2.894962208E0,-2.362236386E-1,4.618076105E-1,-7.228759679E-2
2.916721208E0,-2.009109328E-1,4.850182426E-1,-7.938522580E-2
2.938480208E0,-1.941341926E-1,5.197972986E-1,-4.671670404E-2
2.960248208E0,-2.223098052E-1,5.213216312E-1,-6.817999174E-2
2.982030208E0,-2.063809482E-1,5.041017273E-1,-4.644307719E-2
3.003788208E0,-2.038293147E-1,4.614686912E-1,-8.479441191E-2
3.025547208E0,-2.130697609E-1,4.488809516E-1,-3.046262996E-2
3.047306208E0,-1.914726131E-1,4.743248546E-1,-6.173085092E-2
3.069081208E0,-2.149228167E-1,5.158278432E-1,-7.132909196E-2
3.090824208E0,-2.273988928E-1,4.907584908E-1,-6.612227890E-2
3.112583208E0,-1.998462279E-1,4.906684802E-1,-7.218158859E-2
3.134372208E0,-2.087367001E-1,4.850512063E-1,-4.238944469E-2
3.156131208E0,-2.082544144E-1,5.053034763E-1,-3.522591116E-2
3.177889208E0,-2.219285302E-1,5.001364014E-1,-6.383029370E-2
3.199649208E0,-2.167957712E-1,5.020451884E-1,-6.247736220E-2
3.221408208E0,-2.166203547E-1,4.681698562E-1,-6.752571572E-2
3.243169208E0,-1.985072704E-1,4.729880350E-1,-5.327233728E-2
3.264925208E0,-1.874478467E-1,5.187309492E-1,-3.438800744E-2
3.286699208E0,-2.026320607E-1,4.810190760E-1,-5.420787351E-2
3.308475208E0,-1.870298621E-1,4.774588526E-1,-4.295242649E-2
3.330234208E0,-1.954579657E-1,4.752807648E-1,-4.446368963E-2
3.351993208E0,-2.079497927E-1,5.049147826E-1,-4.670479948E-2
3.373752208E0,-2.131190786E-1,4.946697299E-1,-6.285156573E-2
3.395509208E0,-1.953131740E-1,4.996531291E-1,-5.759829471E-2
3.417270208E0,-2.041273034E-1,4.960905667E-1,-4.566695068E-2
3.439029208E0,-1.814712431E-1,4.995137095E-1,-5.164877106E-2
3.460789208E0,-2.170566484E-1,5.069848797E-1,-5.284296436E-2
3.482578208E0,-1.940173579E-1,4.954590309E-1,-5.990490709E-2
3.504337208E0,-1.833286843E-1,4.960271975E-1,-3.480424925E-2
3.526096208E0,-2.106212394E-1,4.709373799E-1,-4.866116363E-2
3.547856208E0,-1.811662925E-1,4.420076957E-1,-3.516418192E-2
3.569617208E0,-1.927671319E-1,4.874572990E-1,-4.378117338E-2
3.591374208E0,-2.170024155E-1,5.099961592E-1,-5.315724306E-2
3.613132208E0,-1.898358861E-1,5.109669797E-1,-5.034805337E-2
3.634923208E0,-2.055443030E-1,5.008907288E-1,-3.515770659E-2
3.656670208E0,-2.060698581E-1,5.102652042E-1,-5.913128391E-2
3.678430208E0,-2.057421765E-1,4.895220970E-1,-6.454424787E-2
3.700193208E0,-1.917787149E-1,4.849799434E-1,-5.197970062E-2
3.721958208E0,-2.213210776E-1,4.775530293E-1,-6.581450522E-2
3.743717208E0,-2.156827720E-1,4.751722258E-1,-6.827654389E-2
3.765476208E0,-2.077998299E-1,4.966351983E-1,-5.075131482E-2
3.787250208E0,-1.951829455E-1,5.113636402E-1,-3.865937335E-2
3.809025208E0,-1.831341912E-1,4.823549090E-1,-6.115334701E-2
3.830783208E0,-1.943233683E-1,4.848968398E-1,-5.356038117E-2
3.852543208E0,-2.195285405E-1,4.934616220E-1,-6.286438392E-2
3.874308208E0,-1.984337964E-1,5.126962572E-1,-7.288183378E-2
3.896053208E0,-1.990539302E-1,4.857680750E-1,-6.212132159E-2
3.917820208E0,-1.855116143E-1,4.843858663E-1,-6.590351994E-2
3.939579208E0,-2.077470040E-1,4.974359014E-1,-6.054712779E-2
3.961361208E0,-1.870294236E-1,4.742573193E-1,-5.416464523E-2
3.983127208E0,-1.997545546E-1,4.853345039E-1,-4.913463278E-2
4.004886208E0,-2.231768925E-1,5.015487233E-1,-5.563824864E-2
4.026645208E0,-1.846889659E-1,5.015242381E-1,-7.675836417E-2
4.048404208E0,-1.993612562E-1,4.993764827E-1,-7.075756317E-2
4.070177208E0,-2.049689370E-1,4.943102723E-1,-7.189415226E-2
4.091922208E0,-2.029523054E-1,4.892567796E-1,-5.668622043E-2
4.113681208E0,-2.098869570E-1,4.865585820E-1,-8.716948695E-2
4.135471208E0,-1.989526089E-1,4.917529194E-1,-7.422394336E-2
4.157230208E0,-1.962268563E-1,5.072413897E-1,-4.659770407E-2
4.178981208E0,-1.787053639E-1,4.897507963E-1,-6.665771026E-2
4.200748208E0,-2.244151866E-1,4.991827571E-1,-6.546575992E-2
4.222508208E0,-2.128486631E-1,4.985801650E-1,-4.919799741E-2
4.244266208E0,-2.152047804E-1,5.037634293E-1,-5.102188559E-2
