"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
0.000000000E0,1.490899658E-1,-1.357676697E-1,-9.925410004E0
1.962200000E-2,1.875599670E-1,-1.965412903E-1,-9.908195801E0
3.921500000E-2,1.857637024E-1,-2.040257263E-1,-9.933792572E0
5.883700000E-2,1.432521057E-1,-1.664538574E-1,-9.915530548E0
7.845900000E-2,1.595681763E-1,-7.020401001E-2,-9.932445374E0
9.808800000E-2,9.984237671E-2,-1.043330383E-1,-9.904453583E0
1.177060000E-1,1.624122620E-1,-1.685494995E-1,-9.924811249E0
1.373290000E-1,1.755848694E-1,-1.981878662E-1,-9.927805023E0
1.569210000E-1,1.610650635E-1,-1.682501221E-1,-9.917925568E0
1.765430000E-1,1.588197327E-1,-1.079255676E-1,-9.928403778E0
1.961610000E-1,1.428030396E-1,-9.924362183E-2,-9.922565918E0
2.157900000E-1,1.411564636E-1,-6.212081909E-2,-9.917027435E0
2.354120000E-1,1.228944397E-1,-1.068777466E-1,-9.914183350E0
2.550050000E-1,1.061293030E-1,-1.486408997E-1,-9.887538757E0
2.746270000E-1,1.583706665E-1,-1.841171265E-1,-9.906848602E0
2.942620000E-1,1.627116394E-1,-1.646575928E-1,-9.897867279E0
3.143535833E-1,1.163081360E-1,-1.333726501E-1,-9.922865295E0
3.339765833E-1,1.263372803E-1,-8.981323242E-2,-9.893077240E0
3.535825833E-1,1.483415222E-1,-1.100212097E-1,-9.897717590E0
3.731915833E-1,1.604663086E-1,-1.682501221E-1,-9.894125061E0
3.928195833E-1,1.817221069E-1,-1.618135071E-1,-9.890831909E0
4.124145833E-1,1.399589539E-1,-1.525328064E-1,-9.888287201E0
4.320595833E-1,1.505868530E-1,-1.013392639E-1,-9.914333038E0
4.516515833E-1,1.600172424E-1,-1.046324158E-1,-9.890532532E0
4.712745833E-1,1.535806274E-1,-1.432521057E-1,-9.873767395E0
4.908975833E-1,1.324745178E-1,-1.365161133E-1,-9.882599030E0
5.104905833E-1,1.234931946E-1,-1.254391479E-1,-9.864187317E0
5.301125833E-1,1.317260742E-1,-7.035369873E-2,-9.879455566E0
5.497355833E-1,1.356179810E-1,-4.131408691E-2,-9.868528290E0
5.693585833E-1,1.264869690E-1,-9.909393311E-2,-9.876461792E0
5.889495833E-1,1.534309387E-1,-1.648072815E-1,-9.871971130E0
6.085725833E-1,1.887574768E-1,-1.886077881E-1,-9.854158173E0
6.281965833E-1,1.411564636E-1,-1.694476318E-1,-9.865085449E0
6.478185833E-1,1.571731567E-1,-1.305285645E-1,-9.869725800E0
6.674415833E-1,1.468446350E-1,-1.591191101E-1,-9.865983582E0
6.870265833E-1,1.460961914E-1,-1.478924561E-1,-9.848470001E0
7.066575833E-1,1.826202393E-1,-1.700463867E-1,-9.840985565E0
7.262785833E-1,2.031275940E-1,-1.187031555E-1,-9.836644592E0
7.459025833E-1,1.643582153E-1,-1.216969299E-1,-9.846524048E0
7.655255833E-1,1.142124939E-1,-1.121168518E-1,-9.835896149E0
7.851165833E-1,9.056167603E-2,-1.088237000E-1,-9.843380585E0
8.047265833E-1,9.610015869E-2,-1.320254517E-1,-9.837393036E0
8.243455833E-1,1.498384094E-1,-1.612147522E-1,-9.859397278E0
8.439795833E-1,1.694476318E-1,-1.757345581E-1,-9.838889923E0
8.635885833E-1,1.472937012E-1,-2.151026917E-1,-9.841284943E0
8.832015833E-1,1.916015625E-1,-1.697470093E-1,-9.816586304E0
9.028245833E-1,1.604663086E-1,-1.514849854E-1,-9.830357666E0
9.224465833E-1,1.308279419E-1,-1.251397705E-1,-9.842183075E0
9.420675833E-1,1.550775146E-1,-1.059796143E-1,-9.827363892E0
9.616925833E-1,1.405577087E-1,-1.353186035E-1,-9.840386810E0
9.812845833E-1,1.624122620E-1,-1.287322998E-1,-9.829908600E0
1.000907583E0,1.516346741E-1,-1.417552185E-1,-9.799671478E0
1.020529583E0,1.234931946E-1,-1.398092651E-1,-9.825118561E0
1.040152583E0,1.288819885E-1,-1.080752563E-1,-9.817933502E0
1.059770583E0,1.269360352E-1,-1.131646729E-1,-9.846973114E0
