"Time (s)","X (rad/s)","Y (rad/s)","Z (rad/s)"
0.000000000E0,9.146599472E-2,3.617575765E-2,-1.068193838E-2
2.175900000E-2,9.160845727E-2,3.377541155E-2,-6.204437930E-3
4.351800000E-2,8.917488158E-2,3.501627222E-2,-7.506242488E-3
6.527700000E-2,9.042385221E-2,3.625712171E-2,-8.704988286E-3
8.751658333E-2,9.297142923E-2,3.998528048E-2,-1.354022324E-2
1.092785833E-1,9.158910066E-2,3.500249982E-2,-6.233014166E-3
1.310435833E-1,9.295157343E-2,3.503339365E-2,-1.222272962E-2
1.528245833E-1,9.293001145E-2,3.379209340E-2,-1.098968647E-2
1.745835833E-1,9.288180619E-2,3.872533515E-2,-9.897788987E-3
1.963435833E-1,9.037727118E-2,3.870826960E-2,-9.967124090E-3
2.181025833E-1,9.155749530E-2,3.622017056E-2,-9.877014905E-3
2.398475833E-1,8.785197884E-2,3.498206660E-2,-8.747035637E-3
2.616195833E-1,8.909060806E-2,3.251118585E-2,-8.656222373E-3
2.833785833E-1,8.650997281E-2,3.740383312E-2,-7.633632515E-3
3.051375833E-1,8.898584545E-2,3.615771234E-2,-1.235686243E-2
3.269065833E-1,8.767213672E-2,3.736996651E-2,-1.362543646E-2
3.486865833E-1,8.751560003E-2,3.484709933E-2,-9.955415502E-3
3.704435833E-1,8.754300326E-2,3.484323248E-2,-1.477552857E-2
3.922045833E-1,9.233409911E-2,3.357012570E-2,-1.099595614E-2
4.139645833E-1,8.724848926E-2,3.351598978E-2,-6.314741913E-3
4.357225833E-1,8.977982402E-2,3.476794064E-2,-9.888703004E-3
4.574815833E-1,8.979606628E-2,3.724414855E-2,-1.114997640E-2
4.792405833E-1,8.839682490E-2,3.472710773E-2,-7.514689583E-3
5.010135833E-1,8.595874161E-2,3.350348398E-2,-1.358080376E-2
5.227855833E-1,8.707141131E-2,3.347497806E-2,-1.113759913E-2
5.445485833E-1,8.335524052E-2,3.470669314E-2,-1.006407849E-2
5.663075833E-1,8.943209052E-2,3.465468809E-2,-1.109795365E-2
5.880665833E-1,8.691167831E-2,3.711384907E-2,-8.813495748E-3
6.098255833E-1,8.943209052E-2,3.465468809E-2,-1.109795365E-2
6.315765833E-1,9.172984213E-2,3.830126673E-2,-8.705218323E-3
