"Time (s)","X (µT)","Y (µT)","Z (µT)"
0.000000000E0,-1.420981121E1,-2.536506462E1,3.669380188E1
2.175100000E-2,-1.421219921E1,-2.533756638E1,3.671187592E1
4.351000000E-2,-1.421142673E1,-2.531002998E1,3.673116302E1
6.527000000E-2,-1.422180367E1,-2.526125145E1,3.676071167E1
8.705400000E-2,-1.423573685E1,-2.522038460E1,3.678337097E1
1.087900000E-1,-1.424835110E1,-2.518816757E1,3.680055237E1
1.305770000E-1,-1.425053692E1,-2.516734314E1,3.681395721E1
1.523360000E-1,-1.424823761E1,-2.514736366E1,3.682850266E1
1.740960000E-1,-1.424932098E1,-2.511390495E1,3.685089874E1
1.958360000E-1,-1.425315571E1,-2.507407570E1,3.687652969E1
2.176130000E-1,-1.425933075E1,-2.503362274E1,3.690161896E1
2.393720000E-1,-1.426257324E1,-2.502345657E1,3.690726471E1
2.611310000E-1,-1.427406311E1,-2.499515915E1,3.692198944E1
2.828900000E-1,-1.427556610E1,-2.498254204E1,3.692995071E1
3.046490000E-1,-1.427494526E1,-2.495474434E1,3.694897461E1
3.264090000E-1,-1.427727795E1,-2.491699791E1,3.697354507E1
3.481840000E-1,-1.428233147E1,-2.489611626E1,3.698565674E1
3.699260000E-1,-1.428915119E1,-2.488092804E1,3.699324799E1
3.916850000E-1,-1.429552841E1,-2.486731529E1,3.699993896E1
4.134750000E-1,-1.429003334E1,-2.486521339E1,3.700346375E1
4.352340000E-1,-1.428973961E1,-2.483776855E1,3.702200317E1
4.569940000E-1,-1.429016876E1,-2.480888176E1,3.704120636E1
4.787520000E-1,-1.429114532E1,-2.478395462E1,3.705751419E1
5.004920000E-1,-1.429722881E1,-2.476506805E1,3.706778717E1
5.222710000E-1,-1.430008888E1,-2.475978661E1,3.707021713E1
5.440300000E-1,-1.430095196E1,-2.474978638E1,3.707656097E1
5.657880000E-1,-1.430095863E1,-2.472740555E1,3.709148788E1
5.875460000E-1,-1.429240131E1,-2.471639442E1,3.710212326E1
6.093130000E-1,-1.428931999E1,-2.468682289E1,3.712299347E1
6.310650000E-1,-1.429132366E1,-2.467955017E1,3.712705612E1
6.528240000E-1,-1.428934669E1,-2.469226265E1,3.711935806E1
6.745830000E-1,-1.429201508E1,-2.468037415E1,3.712624359E1
6.963370000E-1,-1.428751945E1,-2.465836334E1,3.714258957E1
7.181320000E-1,-1.428817558E1,-2.462113571E1,3.716703033E1
7.398910000E-1,-1.428228760E1,-2.461169434E1,3.717554855E1
7.616500000E-1,-1.427707958E1,-2.462019348E1,3.717191696E1
7.834100000E-1,-1.428247833E1,-2.460840988E1,3.717764282E1
8.051570000E-1,-1.428510571E1,-2.459171867E1,3.718768311E1
8.269290000E-1,-1.428608418E1,-2.456875610E1,3.720248032E1
