"Time (s)","X (rad/s)","Y (rad/s)","Z (rad/s)"
0.000000000E0,9.152159840E-2,3.646069020E-2,-7.688531186E-3
2.175100000E-2,8.813565224E-2,3.533531725E-2,-1.057122648E-2
4.351000000E-2,9.176096320E-2,3.655252606E-2,-8.086765185E-3
6.527000000E-2,8.935732394E-2,3.780131042E-2,-1.059327368E-2
8.704500000E-2,8.816249669E-2,3.780564666E-2,-1.183231361E-2
1.088000000E-1,9.051231295E-2,3.653180972E-2,-6.916076876E-3
1.305770000E-1,8.942744136E-2,4.026369750E-2,-1.546915248E-2
1.523360000E-1,8.931702375E-2,3.405023366E-2,-1.050913893E-2
1.740950000E-1,9.058851749E-2,3.776156902E-2,-1.417417917E-2
1.958640000E-1,9.055160731E-2,3.897660598E-2,-1.299754251E-2
2.176080000E-1,8.679331094E-2,3.648161143E-2,-9.429687634E-3
2.393560000E-1,8.807227015E-2,3.524449840E-2,-1.298191678E-2
2.611310000E-1,8.796031773E-2,3.643759340E-2,-1.180628035E-2
2.828980000E-1,9.407748282E-2,3.517425060E-2,-1.401689090E-2
3.046490000E-1,9.151114523E-2,3.512569144E-2,-1.167649962E-2
3.264080000E-1,8.650834113E-2,3.632330522E-2,-9.432717226E-3
3.481680000E-1,8.402900398E-2,3.877896816E-2,-1.076309290E-2
3.699520000E-1,9.136032313E-2,3.752044588E-2,-1.173442230E-2
3.916880000E-1,8.754616231E-2,3.624259681E-2,-1.060579717E-2
4.134750000E-1,8.624140173E-2,3.742583841E-2,-1.307931356E-2
4.352340000E-1,9.222423285E-2,3.487572446E-2,-1.044259407E-2
4.569940000E-1,8.729176223E-2,3.607622907E-2,-1.422356069E-2
4.787340000E-1,9.579210728E-2,3.353612497E-2,-1.272239909E-2
5.005110000E-1,8.941161633E-2,3.470178694E-2,-1.172010880E-2
5.222700000E-1,8.557169139E-2,3.713278100E-2,-9.471138008E-3
5.440290000E-1,8.912669122E-2,3.461232036E-2,-1.292888168E-2
5.657880000E-1,8.885846287E-2,3.573933989E-2,-9.344669059E-3
5.875470000E-1,8.747683465E-2,3.440332040E-2,-8.147070184E-3
6.093070000E-1,8.495653421E-2,3.558313847E-2,-1.185979042E-2
6.310820000E-1,8.467465639E-2,3.673095256E-2,-1.309650578E-2
6.528240000E-1,8.682624251E-2,3.664411977E-2,-1.062131952E-2
6.745830000E-1,8.782967925E-2,3.901829198E-2,-1.185105555E-2
6.963730000E-1,8.754721284E-2,3.641469404E-2,-8.182434365E-3
7.181320000E-1,8.615431190E-2,3.754916787E-2,-9.451727383E-3
7.398920000E-1,8.242504299E-2,3.624006361E-2,-1.555242762E-2
7.616500000E-1,8.443227410E-2,3.238324076E-2,-4.558078479E-3
7.833900000E-1,8.434090018E-2,3.109543957E-2,-1.296675764E-2
8.051690000E-1,8.522921801E-2,3.470421582E-2,-1.302091777E-2
8.269280000E-1,8.601539582E-2,3.701743484E-2,-5.817219149E-3
8.486860000E-1,8.476467431E-2,3.321848437E-2,-1.420296356E-2
8.704440000E-1,8.326977491E-2,3.303478286E-2,-1.785524562E-2
8.922110000E-1,8.525396883E-2,3.658157587E-2,-1.185049210E-2
9.139630000E-1,8.493113518E-2,3.401453793E-2,-1.300274394E-2
9.357220000E-1,8.693695813E-2,3.759282455E-2,-9.408218786E-3
9.574810000E-1,8.549335599E-2,3.254012764E-2,-1.174262911E-2
9.792350000E-1,8.401004225E-2,3.114963323E-2,-1.175175887E-2
1.001030000E0,8.366953582E-2,3.345279023E-2,-1.060670428E-2
1.022789000E0,8.518327773E-2,3.753496334E-2,-1.459071320E-2
1.044548000E0,9.002400190E-2,3.627289087E-2,-1.442586258E-2
1.066308000E0,9.242925048E-2,3.625511751E-2,-1.556280162E-2
1.088055000E0,8.869356662E-2,3.252665699E-2,-1.558196172E-2
1.109827000E0,8.978178352E-2,3.247604147E-2,-1.193388738E-2
1.131584000E0,8.854918182E-2,3.615350649E-2,-1.687334850E-2
1.153343000E0,8.713186532E-2,3.609578684E-2,-1.208931673E-2
1.175108000E0,8.963314444E-2,3.362682462E-2,-1.557906903E-2
1.196862000E0,8.456720412E-2,3.729490563E-2,-1.339241210E-2
1.218620000E0,8.944065869E-2,3.479483351E-2,-1.440421492E-2
1.240379000E0,9.307598323E-2,3.600147739E-2,-1.553500816E-2
1.262138000E0,8.924868703E-2,3.594148904E-2,-1.443461608E-2
1.283915000E0,9.044679999E-2,3.468108550E-2,-1.678261347E-2
1.305687000E0,9.023863822E-2,3.585574403E-2,-1.199253928E-2
1.327446000E0,8.651684970E-2,3.583878279E-2,-1.450615190E-2
1.349205000E0,8.630625904E-2,3.948747739E-2,-9.772466496E-3
1.370970000E0,8.753065765E-2,3.452666104E-2,-1.203572843E-2
1.392714000E0,8.867169172E-2,3.572201729E-2,-1.203061361E-2
1.414483000E0,8.483622223E-2,3.567142412E-2,-9.725136682E-3
1.436241000E0,8.841150254E-2,3.562990576E-2,-9.623142891E-3
1.458000000E0,8.339458704E-2,3.683074191E-2,-9.789863601E-3
1.479773000E0,8.582125604E-2,3.557092696E-2,-1.210354827E-2
1.501531000E0,8.330307901E-2,3.677896410E-2,-1.340628695E-2
1.523278000E0,8.430376649E-2,3.670719638E-2,-7.348935120E-3
1.545036000E0,8.920169622E-2,3.420730308E-2,-1.077074371E-2
1.566826000E0,9.037231654E-2,3.417672589E-2,-1.314716972E-2
1.588586000E0,8.666299284E-2,3.539132327E-2,-1.689410396E-2
1.610344000E0,8.656970412E-2,3.535251319E-2,-1.689518057E-2
1.632108000E0,8.385083079E-2,3.402857855E-2,-1.091324911E-2
1.653862000E0,8.509059995E-2,3.401333466E-2,-1.569922827E-2
1.675618000E0,8.741535246E-2,3.396527842E-2,-1.442674454E-2
1.697380000E0,8.599346131E-2,3.390151635E-2,-1.084788796E-2
1.719139000E0,8.850337565E-2,3.265868500E-2,-1.798102073E-2
1.740898000E0,8.696459234E-2,3.751226887E-2,-9.695782326E-3
1.762657000E0,8.572787791E-2,3.131138533E-2,-1.199978031E-2
1.784411000E0,8.197867125E-2,3.622736409E-2,-1.462644991E-2
1.806170000E0,8.672442287E-2,3.616425395E-2,-1.208064798E-2
1.827935000E0,8.793228120E-2,3.243470937E-2,-1.557711046E-2
1.849724000E0,8.530094475E-2,3.484650701E-2,-1.329400949E-2
1.871460000E0,8.509369195E-2,3.600085899E-2,-1.091463212E-2
1.893220000E0,8.261112124E-2,3.227100521E-2,-1.330935769E-2
1.915001000E0,8.992592990E-2,3.224398941E-2,-1.310374029E-2
1.936761000E0,8.611459285E-2,3.590835631E-2,-1.329259481E-2
1.958520000E0,8.236620575E-2,3.588186204E-2,-1.580625586E-2
1.980287000E0,8.584216982E-2,3.332469240E-2,-1.323921047E-2
2.002040000E0,8.082892001E-2,3.328127041E-2,-1.337812655E-2
2.023796000E0,8.587490767E-2,3.435184062E-2,-1.583777741E-2
2.045555000E0,8.458518237E-2,3.432929143E-2,-1.587267779E-2
2.067313000E0,8.819112182E-2,3.677301481E-2,-1.582649723E-2
2.089073000E0,8.437214792E-2,3.302707896E-2,-1.223098859E-2
2.110832000E0,8.430777490E-2,3.299872205E-2,-1.223187242E-2
2.132622000E0,8.541379124E-2,3.542529419E-2,-9.845413268E-3
2.154381000E0,8.922766149E-2,3.543859720E-2,-1.817697473E-2
2.176139000E0,8.663100749E-2,3.416052088E-2,-1.460363530E-2
2.197899000E0,8.652486652E-2,3.659998253E-2,-1.345568616E-2
2.219659000E0,8.887042850E-2,3.409155086E-2,-1.092132181E-2
2.241417000E0,8.392418176E-2,3.284133598E-2,-1.223597582E-2
2.263162000E0,8.635067195E-2,3.776334226E-2,-1.469075307E-2
2.284935000E0,8.749824762E-2,3.649323434E-2,-1.342429779E-2
2.306694000E0,8.011638373E-2,3.153921291E-2,-1.472311746E-2
2.328454000E0,8.368128538E-2,3.644417226E-2,-1.352856681E-2
2.350212000E0,8.483029902E-2,3.765371814E-2,-1.352274138E-2
2.371965000E0,8.970345557E-2,3.638828918E-2,-1.576778106E-2
2.393741000E0,8.714091033E-2,3.511383012E-2,-1.339977980E-2
2.415514000E0,8.593714982E-2,3.511221707E-2,-1.584440656E-2
2.437279000E0,8.339345455E-2,3.384477273E-2,-1.468087640E-2
2.459038000E0,8.197620511E-2,3.626233712E-2,-9.953054599E-3
2.480796000E0,8.440475911E-2,3.129525483E-2,-1.218178961E-2
2.502551000E0,8.304692805E-2,3.496924043E-2,-8.686661720E-3
2.524315000E0,8.178039640E-2,3.493903950E-2,-1.113231294E-2
2.546074000E0,8.179941773E-2,3.492857143E-2,-1.474785618E-2
2.567847000E0,8.542294800E-2,3.365963325E-2,-1.461762004E-2
2.589592000E0,8.279091865E-2,3.978968784E-2,-1.121360715E-2
2.611351000E0,8.158821613E-2,3.607917204E-2,-1.477805153E-2
2.633131000E0,8.146917075E-2,3.604147956E-2,-1.236887928E-2
2.654869000E0,8.523822576E-2,3.357198089E-2,-1.823447645E-2
2.676641000E0,8.383657038E-2,3.475310281E-2,-1.347889844E-2
2.698418000E0,8.505140990E-2,3.473521397E-2,-1.585503109E-2
2.720177000E0,8.610343188E-2,3.468106687E-2,-1.100197434E-2
2.741936000E0,8.232152462E-2,3.465015441E-2,-9.900708683E-3
2.763673000E0,8.482987434E-2,3.217706457E-2,-1.459537446E-2
2.785454000E0,8.473179489E-2,3.461378440E-2,-1.344781928E-2
