"Time (s)","X (rad/s)","Y (rad/s)","Z (rad/s)"
0.000000000E0,9.286575019E-2,3.699006140E-2,-1.108380780E-2
2.175900000E-2,9.450036287E-2,3.836993501E-2,-1.640236564E-2
4.351800000E-2,9.080404043E-2,3.466084599E-2,-1.521594916E-2
6.527700000E-2,8.827468753E-2,3.835335374E-2,-1.295976713E-2
8.703600000E-2,9.187103063E-2,3.956818581E-2,-9.270543233E-3
1.087950000E-1,9.067027271E-2,3.957658634E-2,-1.050973032E-2
1.305540000E-1,8.945284784E-2,3.587214649E-2,-1.045948453E-2
1.523450000E-1,8.938698471E-2,3.461674973E-2,-8.021823131E-3
1.740930000E-1,8.823364973E-2,3.586355597E-2,-1.290393714E-2
1.958620000E-1,8.943540603E-2,3.461692482E-2,-1.284173597E-2
2.176210000E-1,9.310048074E-2,3.336438537E-2,-1.271066535E-2
2.393800000E-1,9.178741276E-2,3.705074638E-2,-1.042025350E-2
2.611400000E-1,9.056197852E-2,3.581483662E-2,-1.163157262E-2
2.828990000E-1,9.300772846E-2,3.828144073E-2,-1.402965374E-2
3.046570000E-1,8.914299309E-2,3.823309392E-2,-9.314342402E-3
3.264170000E-1,8.672955632E-2,3.822932765E-2,-1.420299523E-2
3.481750000E-1,9.028176218E-2,3.694328666E-2,-1.045783237E-2
3.699290000E-1,8.769147098E-2,3.689121827E-2,-6.912542041E-3
3.917090000E-1,9.752032906E-2,3.563783690E-2,-1.143001113E-2
4.134520000E-1,8.887450397E-2,3.563609347E-2,-1.167118736E-2
4.352110000E-1,8.865741640E-2,3.557781875E-2,-6.853316445E-3
4.569700000E-1,8.743066341E-2,3.927664831E-2,-1.299788617E-2
4.787420000E-1,8.970554918E-2,3.301192075E-2,-1.038004179E-2
5.005010000E-1,9.085974842E-2,3.544457257E-2,-1.160792354E-2
5.222480000E-1,8.580584079E-2,3.416228667E-2,-1.051370241E-2
5.440380000E-1,8.813129365E-2,3.536077961E-2,-1.168000139E-2
5.657690000E-1,8.922792971E-2,3.284475952E-2,-1.279615983E-2
5.875500000E-1,9.157624841E-2,3.773773834E-2,-1.645684615E-2
6.093090000E-1,8.760703355E-2,3.392431885E-2,-9.247852489E-3
6.310730000E-1,9.125517309E-2,3.510591760E-2,-1.399370097E-2
6.528320000E-1,8.857508749E-2,3.626527637E-2,-1.168291457E-2
6.745820000E-1,9.086381644E-2,3.373089060E-2,-1.276501920E-2
6.963500000E-1,8.567807078E-2,3.488757834E-2,-1.052366663E-2
7.181090000E-1,8.905165642E-2,3.354572877E-2,-5.575618707E-3
7.398690000E-1,8.895692974E-2,3.594506159E-2,-1.045348868E-2
7.616220000E-1,8.876072615E-2,3.708439320E-2,-1.048381347E-2
7.833860000E-1,8.856362104E-2,3.452488407E-2,-1.042966731E-2
8.051460000E-1,8.454751223E-2,3.565397859E-2,-6.949341390E-3
8.269050000E-1,8.442858607E-2,3.312963620E-2,-1.292005740E-2
8.486650000E-1,8.660531044E-2,3.548766673E-2,-1.773155108E-2
8.704420000E-1,8.122398704E-2,3.533131629E-2,-7.028307766E-3
8.922070000E-1,8.355213702E-2,3.399838507E-2,-1.054824796E-2
9.139710000E-1,8.706358075E-2,3.390361369E-2,-1.406246889E-2
9.357310000E-1,8.428472281E-2,3.504062444E-2,-1.295785327E-2
9.574890000E-1,8.398383856E-2,3.122670017E-2,-1.167169213E-2
9.792350000E-1,7.885693759E-2,3.485111520E-2,-1.551150624E-2
1.001007000E0,8.831930161E-2,3.717714548E-2,-1.168187521E-2
1.022766000E0,8.692983538E-2,3.583998606E-2,-1.651049219E-2
1.044525000E0,8.399670571E-2,3.686983883E-2,-1.679856889E-2
1.066280000E0,8.869979531E-2,3.804097325E-2,-1.066608820E-2
1.088043000E0,8.865771443E-2,3.678515553E-2,-1.184350345E-2
1.109811000E0,8.852959424E-2,3.550471365E-2,-1.061166357E-2
1.131562000E0,8.725970238E-2,3.671972454E-2,-1.187981851E-2
1.153321000E0,8.730792254E-2,3.547720611E-2,-1.667165011E-2
1.175080000E0,8.838762343E-2,3.418820351E-2,-1.299547683E-2
1.196840000E0,8.586982638E-2,3.663334250E-2,-1.432633772E-2
1.218599000E0,8.945286274E-2,3.412275761E-2,-1.296290290E-2
1.240387000E0,9.171595424E-2,3.529912233E-2,-8.104045875E-3
1.262140000E0,8.936680853E-2,3.655238822E-2,-1.663551480E-2
1.283905000E0,8.795300871E-2,3.773090243E-2,-1.187970955E-2
1.305664000E0,8.910873532E-2,3.522356600E-2,-1.178986579E-2
1.327423000E0,8.905596286E-2,3.890410438E-2,-1.428519562E-2
1.349164000E0,8.655185252E-2,3.517140448E-2,-1.547504216E-2
1.370932000E0,8.763814718E-2,3.758785501E-2,-1.549859717E-2
1.392701000E0,8.507143706E-2,3.508280963E-2,-1.189689711E-2
1.414459000E0,8.378924429E-2,3.505710512E-2,-1.313697547E-2
1.436219000E0,8.497308940E-2,3.749995679E-2,-1.556974743E-2
1.457970000E0,8.731686324E-2,3.497865796E-2,-1.424090657E-2
1.479728000E0,8.841253072E-2,3.616678715E-2,-1.303102728E-2
1.501497000E0,8.341684192E-2,3.612680733E-2,-1.557960827E-2
1.523256000E0,8.826365322E-2,3.732946515E-2,-1.667615026E-2
1.545014000E0,8.705545217E-2,3.485442325E-2,-1.906418614E-2
1.566772000E0,8.434585482E-2,3.354313970E-2,-1.187686063E-2
1.588562000E0,9.040127695E-2,3.473658860E-2,-1.293926314E-2
1.610321000E0,8.420930058E-2,3.471205756E-2,-1.552181412E-2
1.632080000E0,8.898036927E-2,3.341247141E-2,-1.535779517E-2
1.653837000E0,8.639882505E-2,3.460344672E-2,-1.425099932E-2
1.675598000E0,8.876966685E-2,3.827376664E-2,-1.547281351E-2
1.697357000E0,8.728489280E-2,3.696356714E-2,-8.251034655E-3
1.719117000E0,8.860817552E-2,3.449600935E-2,-1.659503579E-2
1.740886000E0,8.027447015E-2,3.025193326E-2,7.729210705E-2
1.763153708E0,9.230927378E-2,3.458750248E-2,4.126377106E-1
1.784923708E0,1.164784878E-1,4.577589780E-2,-6.790228188E-2
1.806682708E0,4.921825230E-1,1.575052291E-1,-4.637553692E-1
1.828441708E0,1.518696666E0,9.568251967E-1,-2.308375359E0
1.850196708E0,2.556990385E0,4.009075463E-1,-2.628333092E0
1.871976708E0,1.777856469E0,1.434389353E0,7.268760204E-1
1.893718708E0,3.936547041E-1,3.392321587E0,2.146816492E0
1.915507708E0,-9.408401251E-1,6.016032219E0,2.353613615E0
1.937266708E0,-1.331811666E0,8.796770096E0,1.928674340E0
1.959020708E0,-6.124969721E-1,1.128790951E1,1.478678703E0
1.980779708E0,-1.480935607E-2,1.325523376E1,8.660240769E-1
2.002543708E0,2.659863560E-3,1.470525169E1,3.212366700E-1
2.024302708E0,2.213627547E-1,1.443369579E1,1.959372461E-1
2.046062708E0,1.143344522E0,1.222783279E1,-2.814159989E-1
2.067821708E0,1.857331276E0,1.001644516E1,-8.524541855E-1
2.089580708E0,1.626885772E0,9.064011574E0,-5.069540143E-1
2.111346708E0,1.412061572E0,8.474754333E0,2.707031071E-1
2.133099708E0,1.727055669E0,6.772226334E0,-4.099220410E-2
2.154851708E0,2.097711802E0,4.605107784E0,-7.636696696E-1
2.176616708E0,2.115783215E0,3.141314983E0,-6.515269279E-1
2.198375708E0,1.890087366E0,2.521012068E0,-5.352436900E-1
2.220135708E0,2.273390293E0,1.971144319E0,-7.434650660E-1
2.241923708E0,2.504387140E0,1.256403089E0,-8.087503314E-1
2.263662708E0,1.963201284E0,6.252724528E-1,-7.034518719E-1
2.285441708E0,1.019575596E0,5.141221285E-1,-5.718059540E-1
2.307200708E0,3.849931955E-1,5.012072921E-1,-3.795100749E-1
2.328959708E0,-7.166068256E-2,5.345608592E-1,1.433771104E-1
2.350701708E0,-2.319100648E-1,6.854317188E-1,3.536475301E-1
2.372477708E0,1.275375634E-1,5.977238417E-1,-1.514345556E-1
2.394237708E0,7.190858126E-1,4.408845603E-1,-6.906456351E-1
2.415996708E0,5.520807505E-1,-1.372068673E-1,-6.255145669E-1
2.437755708E0,4.079195559E-1,-1.518227509E-3,-3.650565445E-1
2.459508708E0,9.874305725E-1,-1.417319179E-1,-3.143259883E-1
2.481273708E0,9.219303131E-1,-3.523465693E-1,-6.368315816E-1
2.503032708E0,5.065959692E-1,-3.329232633E-1,-7.501398325E-1
2.524791708E0,3.516777456E-1,-2.353406399E-1,-2.721107304E-1
2.546556708E0,3.408007026E-1,-2.555634379E-1,5.227719992E-2
2.568339708E0,1.756955385E-1,-1.304064393E-1,-9.428511374E-3
2.590099708E0,2.173814364E-2,-1.523408890E-1,-4.336943105E-2
2.611850708E0,1.351210922E-1,-3.146383166E-1,-1.883921325E-1
2.633600708E0,2.839326560E-1,-4.207318723E-1,-2.264199555E-1
2.655359708E0,2.597336471E-1,-2.747260928E-1,-2.750256360E-1
2.677134708E0,1.398292780E-1,-2.009420283E-2,-7.804094255E-2
2.698893708E0,3.249613568E-2,3.583804891E-2,9.366344661E-2
2.720653708E0,1.803837568E-1,-1.282822788E-1,5.451843888E-2
2.742429708E0,2.697210312E-1,-3.163183033E-1,-1.086795703E-1
2.764171708E0,2.357438058E-1,-1.631994396E-1,-1.058787256E-1
2.785930708E0,1.326091737E-1,2.977532893E-2,6.887613982E-2
2.807689708E0,1.497952342E-1,-4.870572314E-2,1.965049356E-1
2.829448708E0,2.204401195E-1,-3.570061326E-1,1.259201765E-1
