"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
0.000000000E0,1.246907043E-1,-1.149609375E-1,-9.901010742E0
4.322000000E-2,1.597178650E-1,-6.870712280E-2,-9.892628174E0
6.284300000E-2,1.790277100E-1,-8.577163696E-2,-9.904004517E0
8.243500000E-2,1.869612122E-1,-1.191522217E-1,-9.905202026E0
1.020580000E-1,1.658551025E-1,-1.496887207E-1,-9.908794556E0
1.216490000E-1,1.273851013E-1,-1.330732727E-1,-9.887987823E0
1.412720000E-1,1.353186035E-1,-8.532257080E-2,-9.905351715E0
1.608830000E-1,1.351689148E-1,-2.948867798E-2,-9.886640625E0
1.804780000E-1,1.407073975E-1,-6.242019653E-2,-9.884245605E0
2.000810000E-1,1.722917175E-1,-9.056167603E-2,-9.907896423E0
2.197030000E-1,1.764830017E-1,-1.517843628E-1,-9.892478485E0
2.392960000E-1,1.631607056E-1,-1.609153748E-1,-9.911788330E0
2.589180000E-1,1.477427673E-1,-1.121168518E-1,-9.872120819E0
2.785410000E-1,1.273851013E-1,-6.990463257E-2,-9.891280975E0
2.981340000E-1,1.255888367E-1,-6.227050781E-2,-9.881401520E0
3.177270000E-1,1.658551025E-1,-7.753875732E-2,-9.885293427E0
3.373490000E-1,1.818717957E-1,-1.300794983E-1,-9.861792297E0
3.569710000E-1,1.763333130E-1,-1.401086426E-1,-9.879006500E0
3.765630000E-1,1.766326904E-1,-1.338217163E-1,-9.843081207E0
3.961860000E-1,1.375639343E-1,-9.595046997E-2,-9.849667511E0
4.157710000E-1,1.219963074E-1,-6.795867920E-2,-9.886191559E0
4.354010000E-1,1.514849854E-1,-5.658233643E-2,-9.846973114E0
4.550170000E-1,1.303788757E-1,-9.684860229E-2,-9.853709106E0
4.746170000E-1,1.472937012E-1,-1.330732727E-1,-9.858050079E0
4.942090000E-1,1.883084106E-1,-1.637594604E-1,-9.851912842E0
5.138260000E-1,1.803749084E-1,-1.209484863E-1,-9.838889923E0
5.334540000E-1,1.622625732E-1,-7.978408813E-2,-9.860894165E0
5.530470000E-1,1.327738953E-1,-2.948867798E-2,-9.860295410E0
5.726700000E-1,1.330732727E-1,-8.038284302E-2,-9.840536499E0
5.922520000E-1,1.411564636E-1,-1.362167358E-1,-9.852212219E0
6.118600000E-1,1.360670471E-1,-1.589694214E-1,-9.837093658E0
6.314760000E-1,1.667532349E-1,-1.290316772E-1,-9.826016693E0
6.510960000E-1,1.609153748E-1,-1.019380188E-1,-9.820777588E0
6.706920000E-1,1.664538574E-1,-7.439529419E-2,-9.828860779E0
6.903140000E-1,1.549278259E-1,-6.795867920E-2,-9.811197510E0
7.099060000E-1,1.252894592E-1,-8.202941895E-2,-9.826615448E0
7.295300000E-1,1.437011719E-1,-1.291813660E-1,-9.816885681E0
7.491220000E-1,1.573228455E-1,-1.552272034E-1,-9.828711090E0
7.687440000E-1,1.633103943E-1,-1.284329224E-1,-9.810898132E0
7.883370000E-1,1.772314453E-1,-7.589218140E-2,-9.795480194E0
8.079550000E-1,1.734892273E-1,-6.870712280E-2,-9.815538483E0
8.275520000E-1,1.573228455E-1,-6.227050781E-2,-9.810449066E0
8.471700000E-1,1.363664246E-1,-1.207987976E-1,-9.808802490E0
8.667620000E-1,1.504371643E-1,-1.594184875E-1,-9.803114319E0
8.863900000E-1,1.438508606E-1,-1.501377869E-1,-9.808353424E0
9.059830000E-1,1.505868530E-1,-1.118174744E-1,-9.812844086E0
9.256060000E-1,1.709445190E-1,-6.706054688E-2,-9.787397003E0
9.451980000E-1,1.588197327E-1,-6.571334839E-2,-9.799372101E0
9.648200000E-1,1.565744019E-1,-1.007405090E-1,-9.784103851E0
9.844420000E-1,1.276844788E-1,-1.341210938E-1,-9.797126770E0
1.004045000E0,1.419049072E-1,-1.369651794E-1,-9.808353424E0
1.023659000E0,1.442999268E-1,-1.386117554E-1,-9.812993774E0
1.043251000E0,1.483415222E-1,-8.786727905E-2,-9.753118286E0
1.062880000E0,1.666035461E-1,-7.783813477E-2,-9.791887665E0
1.082465000E0,1.838177490E-1,-8.173004150E-2,-9.797725525E0
1.102088000E0,1.514849854E-1,-1.237925720E-1,-9.795180817E0
1.121681000E0,1.454974365E-1,-1.389111328E-1,-9.786947937E0
1.141294000E0,1.444496155E-1,-1.630110168E-1,-9.783804474E0
1.160918000E0,1.495390320E-1,-1.139131165E-1,-9.803713074E0
1.180505000E0,1.445993042E-1,-7.828720093E-2,-9.778116302E0
1.200142000E0,1.752854919E-1,-7.170089722E-2,-9.772128754E0
1.219734000E0,1.761836243E-1,-9.729766846E-2,-9.771829376E0
1.239357000E0,1.577719116E-1,-1.222956848E-1,-9.778864746E0
1.258941000E0,1.414558411E-1,-1.363664246E-1,-9.787995758E0
1.278571000E0,1.490899658E-1,-1.320254517E-1,-9.779164124E0
1.298164000E0,1.586700439E-1,-1.146615601E-1,-9.782457275E0
1.317787000E0,1.526824951E-1,-9.669891357E-2,-9.785451050E0
1.337378000E0,1.615141296E-1,-6.990463257E-2,-9.785750427E0
1.356995000E0,1.721420288E-1,-1.007405090E-1,-9.787097626E0
1.376593000E0,1.784289551E-1,-1.434017944E-1,-9.785151672E0
1.396216000E0,1.465452576E-1,-1.508862305E-1,-9.789492645E0
1.415839000E0,1.296304321E-1,-1.324745178E-1,-9.790989532E0
1.435432000E0,1.366658020E-1,-9.999206543E-2,-9.785451050E0
1.455047000E0,1.595681763E-1,-6.092330933E-2,-9.789043579E0
1.474646000E0,1.603166199E-1,-8.262817383E-2,-9.801916809E0
1.494270000E0,1.808239746E-1,-1.164578247E-1,-9.783355408E0
1.513861000E0,1.633103943E-1,-1.419049072E-1,-9.800868988E0
1.533485000E0,1.492396545E-1,-1.472937012E-1,-9.784103851E0
1.553095000E0,1.454974365E-1,-8.652008057E-2,-9.799521790E0
1.572700000E0,1.445993042E-1,-7.065307617E-2,-9.807006226E0
1.592316000E0,1.441502380E-1,-8.382568359E-2,-9.810449066E0
1.611918000E0,1.767823792E-1,-9.355545044E-2,-9.791887665E0
1.631538000E0,1.543290710E-1,-1.234931946E-1,-9.789342957E0
1.651143000E0,1.721420288E-1,-1.466949463E-1,-9.794132996E0
1.670753000E0,1.516346741E-1,-1.404080200E-1,-9.795180817E0
1.690346000E0,1.440005493E-1,-1.028361511E-1,-9.790989532E0
1.709967000E0,1.528321838E-1,-5.493576050E-2,-9.811347198E0
1.729561000E0,1.341210938E-1,-8.173004150E-2,-9.818532257E0
1.749182000E0,1.592687988E-1,-1.248403931E-1,-9.811496887E0
1.768805000E0,1.634600830E-1,-1.369651794E-1,-9.816286926E0
1.788399000E0,1.631607056E-1,-1.447489929E-1,-9.822573853E0
1.808020000E0,1.535806274E-1,-1.106199646E-1,-9.817035370E0
1.827644000E0,1.380130005E-1,-7.858657837E-2,-9.814340973E0
1.847235000E0,1.573228455E-1,-7.918533325E-2,-9.805659027E0
1.866859000E0,1.417552185E-1,-9.250762939E-2,-9.820178833E0
1.886451000E0,1.630110168E-1,-1.324745178E-1,-9.799521790E0
1.906074000E0,1.556762695E-1,-1.471440125E-1,-9.820777588E0
1.925697000E0,1.722917175E-1,-1.199006653E-1,-9.805659027E0
1.945289000E0,1.631607056E-1,-9.295669556E-2,-9.808652802E0
1.964912000E0,1.454974365E-1,-1.025367737E-1,-9.803563385E0
1.984537000E0,1.164578247E-1,-4.670288086E-2,-9.829908600E0
2.004135000E0,1.471440125E-1,-8.038284302E-2,-9.804910583E0
2.024278708E0,3.950285339E-1,-2.612068176E-1,-9.820029144E0
2.043871708E0,2.057172089E0,-1.425186310E0,-9.644593964E0
2.063506708E0,-4.077520752E0,8.111631775E-1,-9.917775879E0
2.083116708E0,-4.625381470E-1,-2.788700867E-1,-1.022987686E1
2.102704708E0,-4.066892853E0,-3.809727631E0,-1.430126038E1
2.122332708E0,6.141578522E0,-1.445843353E0,-1.221190521E1
2.141924708E0,1.518143005E0,1.604363708E0,-1.748379227E1
2.161547708E0,2.036215668E0,1.397194519E0,-2.481838989E1
2.181138708E0,4.425996094E0,-3.323089600E-1,-2.715128860E1
2.200747708E0,6.935527496E0,-6.681655426E0,-2.001233414E1
2.220354708E0,1.048584457E1,-9.614057465E0,-1.575383972E1
2.239977708E0,1.320449112E1,-8.645421753E0,-7.829767914E0
2.259570708E0,1.349398911E1,-1.070439011E1,-8.809330902E0
2.279192708E0,1.561418015E1,-7.547454987E0,-1.189127197E1
2.298785708E0,1.354623047E1,-5.207071838E0,-1.333771408E1
2.318407708E0,1.116138977E1,-3.360661469E0,-8.696016541E0
2.338000708E0,7.996670837E0,-4.519551544E0,-4.310286713E0
2.357592708E0,3.367247772E0,-4.326153717E0,-3.605552216E0
2.377214708E0,-6.920109558E-1,-1.733994141E0,-1.770368500E0
2.396821708E0,-5.538482666E-1,1.381626892E-1,2.238594818E0
2.416430708E0,1.625769196E0,1.389111328E-1,3.613485718E0
2.436053708E0,1.323996735E0,1.557361450E0,2.873724060E0
2.455645708E0,-7.349716187E-1,2.285447388E0,4.015549622E0
2.475268708E0,-6.038442993E-1,1.210083618E0,2.950065308E0
2.494872708E0,7.180567932E-1,1.921404419E0,4.185895386E0
2.514483708E0,1.957180023E0,3.556304626E0,4.620591431E0
2.534088708E0,1.195563812E0,5.007836151E0,3.768413544E0
2.553680708E0,2.712359619E-1,5.706732788E0,2.848726044E0
2.573290708E0,2.007325745E-1,5.390440521E0,3.544179840E0
2.592913708E0,7.420069885E-1,4.553830261E0,5.309758301E0
2.612536708E0,6.420149231E-1,3.645369415E0,5.758375397E0
2.632128708E0,1.139580231E0,2.843187561E0,6.563251648E0
2.651751708E0,2.030677185E0,2.835403748E0,7.531887360E0
2.671343708E0,2.493963776E0,3.385958862E0,8.553063812E0
2.690966708E0,1.676064606E0,4.377347260E0,8.359665985E0
2.710589708E0,-4.894821167E-2,4.559219055E0,8.071215820E0
2.730180708E0,1.694626007E0,2.352507935E0,1.053688843E1
2.749804708E0,3.597019958E-1,2.628683624E0,9.447902985E0
2.769396708E0,1.393901367E0,3.041076050E0,8.844956818E0
2.789019708E0,4.822970581E-1,4.470154266E0,8.010292511E0
2.808642708E0,-3.210823059E-1,4.782404938E0,8.159681854E0
2.828234708E0,1.176553345E-1,4.170477448E0,8.766669617E0
2.847857708E0,7.340734863E-1,3.741319885E0,8.689879303E0
2.867449708E0,6.593788147E-1,3.662733307E0,8.955876160E0
2.887071708E0,5.803431702E-1,3.716471558E0,8.486003265E0
2.906695708E0,2.058219910E-1,3.899091797E0,8.356073456E0
2.926307708E0,7.132667542E-1,3.874393158E0,8.624914398E0
2.945910708E0,1.230740662E0,4.429888000E0,8.751850433E0
2.965532708E0,7.568261719E-1,4.259991302E0,8.873247986E0
2.985128708E0,6.179150391E-1,3.704496460E0,9.054221649E0
3.004761708E0,7.614665222E-1,3.447031860E0,9.434431000E0
3.024369708E0,1.436412964E0,3.624113617E0,9.187743988E0
3.043999708E0,1.287173309E0,4.063450012E0,8.943751373E0
3.063616708E0,1.000818787E0,3.968098297E0,8.759334869E0
3.083209708E0,6.623725891E-1,3.931574249E0,8.986113281E0
3.102831708E0,7.689509583E-1,3.500021667E0,9.146280212E0
3.122453708E0,1.468146973E0,3.556903381E0,9.327852631E0
3.142055708E0,1.754950562E0,3.749852142E0,8.327931976E0
3.161669708E0,1.245110779E0,4.126768341E0,8.597371674E0
3.181291708E0,8.818162537E-1,3.838617554E0,8.437653809E0
3.200915708E0,1.220412140E0,5.029241638E0,7.267537079E0
3.220538708E0,2.099683685E0,3.752546539E0,8.952882385E0
3.240137708E0,2.228715363E0,2.535876617E0,1.041144928E1
