,Time (s),Latitude (°),Longitude (°),Height (m),Velocity (m/s),Direction (°),Horizontal Accuracy (m),Vertical Accuracy (°)
4,2307945967.0,46.75944353,12.0329,1052.855347,-1.0,-1.0,65.0,65.0
5,4534878969.0,46.75946404,12.03286457,1052.797852,-1.0,-1.0,65.0,65.0
