,Time (s),X (m/s^2),Y (m/s^2),Z (m/s^2)
83,1806061000.0,-0.1794760452,0.4124860541,-0.01078380513
84,1827820000.0,-0.1809711783,0.3796817856,0.007648838726
85,1849558000.0,-0.1596963947,0.4100862471,-0.00252180247
86,1871337000.0,-0.1760110218,0.4361738921,-0.006916191741
87,1893097000.0,-0.1607777642,0.3965309395,-0.01851163836
88,1914857000.0,-0.1621455558,0.3915291581,-0.01122116087
89,1936620000.0,-0.175520952,0.3953846294,-0.00940389535
90,1958368000.0,-0.1734649065,0.3892505347,-0.001794915049
91,1980133000.0,-0.155347656,0.3826253835,0.006207534329
92,2001905000.0,-0.1806607094,0.3767745134,-0.008057022344
93,2023651000.0,-0.1702595908,0.3650502613,0.00581191994
94,2045415000.0,-0.1511506891,0.3922263289,-0.03320597681
95,2067169000.0,-0.1681918692,0.3939867428,-0.008702552668
96,2088928000.0,-0.1751311437,0.3891126135,-0.002657267724
97,2110687000.0,-0.1859224726,0.4035878709,-0.009131705178
98,2132460000.0,-0.1863556233,0.4283744739,-0.01037907959
99,2154205000.0,-0.2007890366,0.4586126918,-0.02469686419
100,2175964000.0,-0.2002479865,0.4626740582,-0.0170844438
101,2197723000.0,-0.1964328062,0.4577313703,-0.02512522071
102,2219482000.0,-0.1807729028,0.4176022581,-0.01253866646
103,2241258000.0,-0.1794707279,0.4001354555,-0.009323890708
104,2263000000.0,-0.1725315813,0.4173930009,-0.0210856398
105,2284759000.0,-0.1663043514,0.4012645894,-0.00969895476
106,2306519000.0,-0.1719172034,0.4043239623,0.003620511707
107,2328278000.0,-0.160839562,0.3680509062,-0.006068505927
108,2350067000.0,-0.1441553544,0.3564636251,-0.01356176475
109,2371796000.0,-0.1421424412,0.3475418704,-0.008271980038
110,2393573000.0,-0.1432921043,0.3325340047,-0.0121061518
111,2415344000.0,-0.1553388669,0.3426198304,-0.005579808319
112,2437092000.0,-0.1579828317,0.3477362537,-0.001505996644
113,2458862000.0,-0.1780836953,0.3660083276,0.002037546947
114,2480621000.0,-0.1682952187,0.3728834837,-0.0001956253912
115,2502377000.0,-0.1523416755,0.3595301243,-0.01221526176
116,2524139000.0,-0.1383504396,0.3527283506,-0.002459801998
117,2545887000.0,-0.1737872891,0.3702960908,-0.02528414848
118,2567657000.0,-0.1639101724,0.3887230428,-0.007724919338
119,2589411000.0,-0.1755148124,0.4069610931,-0.02463146674
120,2611175000.0,-0.1918059227,0.4224487228,-0.02931119671
121,2632927000.0,-0.1719294825,0.4013174702,-0.02102423033
122,2654693000.0,-0.1703244036,0.4056214229,-0.008739461504
123,2676452000.0,-0.1872027935,0.3948174495,-0.03563415416
124,2698211000.0,-0.1469745346,0.3840486689,-0.02497099354
125,2719971000.0,-0.1651087786,0.3718835368,-0.02731001685
126,2741731000.0,0.07492798924,0.4913920731,-0.03375638709
127,2763495000.0,0.1559713529,0.5170863833,-0.02244538467
128,2785247000.0,-1.127018511,0.2893223684,-0.04807735569
129,2807007000.0,-0.1932428942,0.4413624555,0.001368773941
130,2828766000.0,-0.5691830282,0.2635792157,-0.04006199248
131,2850525000.0,-0.3458716863,0.3099757756,-0.03286315638
132,2872298000.0,-0.5098272843,0.8365653826,-0.01416517456
133,2894043000.0,0.2220770495,0.2244205039,-0.05752657953
134,2915802000.0,0.02235338239,0.2969492207,-0.2787199046
135,2937563000.0,-0.7117001389,-0.1938448285,-1.513658483
136,2959320000.0,-0.9535725532,-0.1059836342,0.08175935981
137,2981110000.0,-0.104716506,0.7292255598,-1.393139036
138,3002840000.0,-0.736372173,0.5971091109,-3.399753613
139,3024627000.0,-3.027116115,0.4152619466,-3.799428345
140,3046386000.0,-4.273433759,-0.6609271574,-3.382626534
141,3068145000.0,-4.067224098,-1.302965616,-2.50824443
142,3089904000.0,-3.337180805,-1.293417405,-4.702249259
143,3111663000.0,-2.044693107,-0.9049145827,-6.447036483
144,3133406000.0,-4.284339401,-0.7663629806,-7.699366819
145,3155183000.0,-3.717343962,-0.9975349172,-9.335304322
146,3176941000.0,-3.142938347,-1.169417037,-7.590002836
147,3198700000.0,-3.259499083,-1.527621342,-4.252553059
148,3220459000.0,-4.055182049,-0.8878462679,-3.843789708
149,3242219000.0,-1.519954619,-0.1155290585,-4.16488634
150,3263978000.0,-1.377893883,0.9259317416,-4.728146577
151,3285736000.0,-1.823794363,0.9120133218,-4.354243156
152,3307495000.0,-2.322144513,-0.4367837567,-3.637750493
153,3329254000.0,-1.895432549,-0.4718432963,-3.907798886
154,3351007000.0,-1.078871733,0.6719499629,-4.172151213
155,3372780000.0,-2.223088148,0.7116324574,-4.482847987
156,3394531000.0,-0.3731384589,-0.3942928811,-3.58901132
157,3416290000.0,-0.1938312703,-1.365362277,-4.740342992
158,3438040000.0,0.643852703,-0.003909565158,-5.350300555
159,3459808000.0,0.6954557698,0.6635290222,-5.507716371
160,3481567000.0,-0.5383675439,0.9060726238,-3.550269423
161,3503328000.0,-1.559261064,0.980197265,-2.430942632
162,3525085000.0,-2.431300773,-0.5815229921,-2.78333897
163,3546844000.0,1.343007495,0.6391179201,-2.732235475
164,3568634000.0,1.97746226,1.261339287,-2.592609812
165,3590393000.0,-0.2309081358,-0.4848379657,-2.945356837
166,3612152000.0,-0.4682225177,-0.3481211833,-3.198797383
167,3633893000.0,0.9492151351,0.5624188595,-3.456079549
168,3655670000.0,0.6046124042,0.3460732325,-2.155635838
169,3677429000.0,0.3730618969,-0.05824324717,-2.133356338
170,3699188000.0,0.2620451804,0.2409337535,-2.238037871
171,3720947000.0,0.9198366771,0.1722557023,-2.494292682
172,3742697000.0,0.9067335784,0.3697452831,-1.605074584
173,3764468000.0,0.2928095199,0.7491012691,-0.8164618512
174,3786224000.0,0.2807940033,0.2357253096,-1.052255719
175,3807983000.0,0.4742381697,0.08790354093,-0.9568558379
176,3829732000.0,0.7576694135,0.1404498185,-0.5820575007
177,3851496000.0,1.109185746,0.1066570142,-0.9578927685
178,3873255000.0,1.324548712,0.02279616736,-1.680008406
179,3895019000.0,1.230647545,0.1317718652,-0.9579900516
180,3916778000.0,1.193868997,-0.3277035833,-0.7455809529
181,3938540000.0,0.9975018074,-0.06558474619,-0.340365071
182,3960296000.0,0.6578412893,0.09105450494,-0.3819428673
183,3982055000.0,0.7992659209,0.001300325972,-0.2850649558
184,4003814000.0,0.890263653,0.164107717,-0.6197580814
185,4025573000.0,0.9091000197,0.1546207009,-0.9620722121
186,4047353000.0,1.088673056,-0.1593471698,-0.3052006835
187,4069091000.0,1.045749011,-0.06259056521,-0.1957393812
188,4090851000.0,0.8489022037,0.25285661,-0.4051814565
189,4112635000.0,0.5779125923,0.3106120988,-0.0988733743
190,4134398000.0,0.5095617111,0.5267290631,0.07165850947
191,4156153000.0,0.8156039916,0.1966354487,-0.01576746468
192,4177917000.0,1.357485785,-0.2283802931,-0.04015459319
193,4199676000.0,0.358713451,0.2482893681,0.573302282
