,Time (s),X (µT),Y (µT),Z (µT)
67,1457929000.0,31.68776512,-6.260764122,45.31038666
68,1479688000.0,31.7211113,-6.307087898,45.28061676
69,1501426000.0,31.72106934,-6.283654213,45.28391266
70,1523205000.0,31.68421555,-6.183019638,45.32355118
71,1544965000.0,31.69880486,-6.204688072,45.31039047
72,1566725000.0,31.71850395,-6.248821259,45.29052353
73,1588488000.0,31.74801064,-6.303795338,45.26223373
74,1610236000.0,31.75229263,-6.300247669,45.25971222
75,1632001000.0,31.74030113,-6.250877857,45.27497864
76,1653773000.0,31.76112556,-6.289362907,45.25502777
77,1675519000.0,31.78652,-6.316633224,45.23340607
78,1697283000.0,31.77839851,-6.272968292,45.24517822
79,1719037000.0,31.75085449,-6.20053196,45.27449417
80,1740796000.0,31.77220535,-6.231471539,45.25527191
81,1762555000.0,31.73479462,-6.132315159,45.29503632
82,1784328000.0,31.6895256,-6.006586075,45.34354401
83,1806073000.0,31.6542244,-5.906073093,45.38140106
84,1827832000.0,31.61664772,-5.80410862,45.42073441
85,1849591000.0,31.59943199,-5.752396584,45.43929291
86,1871350000.0,31.68246269,-5.915614605,45.36044312
87,1893126000.0,31.74863434,-6.047747612,45.29671478
88,1914868000.0,31.74887466,-6.019290924,45.30033875
89,1936627000.0,31.71189499,-5.915240288,45.33992004
90,1958387000.0,31.77663422,-6.048826218,45.27692795
91,1980146000.0,31.82405663,-6.13903904,45.23145294
92,2001935000.0,31.85885239,-6.197552681,45.19897461
93,2023664000.0,31.88145065,-6.237607479,45.17752838
94,2045441000.0,31.88700104,-6.238243103,45.17351532
95,2067212000.0,31.90025711,-6.254297256,45.16192627
96,2088960000.0,31.91279411,-6.26558876,45.15151215
97,2110730000.0,31.87499237,-6.162759781,45.19234085
98,2132489000.0,31.83799744,-6.061862469,45.23205185
99,2154245000.0,31.87705803,-6.128334999,45.1955719
100,2176007000.0,31.88607979,-6.130140305,45.18896484
101,2197755000.0,31.87265015,-6.087103844,45.20425034
102,2219525000.0,31.83467293,-5.989886284,45.24398041
103,2241279000.0,31.83859825,-5.985731125,45.2417717
104,2263043000.0,31.80093956,-5.884244919,45.28155899
105,2284795000.0,31.80406761,-5.865463257,45.2817955
106,2306561000.0,31.82475281,-5.890030861,45.26407242
107,2328320000.0,31.78839493,-5.790593147,45.30242538
108,2350079000.0,31.82526779,-5.846116066,45.26939392
109,2371839000.0,31.84190369,-5.882349968,45.2530098
110,2393599000.0,31.84052086,-5.818292141,45.26225662
111,2415363000.0,31.81280899,-5.657439232,45.30212402
112,2437115000.0,31.77614784,-5.560119629,45.3398819
113,2458875000.0,31.74588394,-5.500958443,45.36828995
114,2480634000.0,31.76591301,-5.601222992,45.34199524
115,2502393000.0,31.71302986,-5.59586668,45.37966537
116,2524166000.0,31.67275238,-5.524353981,45.41653442
117,2545911000.0,31.65395927,-5.413459778,45.44298553
118,2567670000.0,31.80083847,-5.64528656,45.31202698
119,2589431000.0,31.99394035,-6.268300056,45.09367752
120,2611188000.0,32.31605148,-6.781890869,44.78863907
121,2632978000.0,33.32388687,-6.336691856,44.11018372
122,2654708000.0,36.26407242,-5.274219036,41.87412643
123,2676495000.0,40.17806625,-5.247583389,38.13828659
124,2698254000.0,44.2599411,-5.363360405,33.2961731
125,2720013000.0,47.12576294,-5.373874664,29.09684753
126,2741772000.0,50.35977936,-5.63293457,22.98924637
127,2763531000.0,52.90408325,-6.015979767,16.16505814
128,2785274000.0,54.98309708,-6.521760941,5.537931442
129,2807051000.0,55.17384338,-7.086068153,-1.406152725
130,2828809000.0,54.0607605,-8.442405701,-10.12438393
131,2850568000.0,51.45942307,-10.37106991,-18.45837402
132,2872327000.0,47.52391815,-11.87971783,-26.39492989
133,2894087000.0,42.40712357,-12.4509716,-33.80757904
134,2915846000.0,37.77000427,-12.59467602,-38.87343216
135,2937604000.0,28.21636581,-13.3410244,-46.06730652
136,2959363000.0,18.73994064,-14.8206768,-50.25440598
137,2981122000.0,8.369703293,-16.77483368,-52.39175797
138,3002875000.0,-4.255250931,-19.53722,-51.92815018
139,3024648000.0,-10.43420219,-21.2554245,-50.3555069
140,3046399000.0,-18.02742767,-23.8062706,-46.95334244
141,3068158000.0,-22.20574951,-24.38661766,-44.81674576
142,3089908000.0,-25.88802338,-23.81921005,-43.1137886
143,3111676000.0,-28.46247482,-23.1942997,-41.81214142
144,3133435000.0,-31.30566978,-22.6242981,-40.05545425
145,3155196000.0,-33.54934311,-22.31624603,-38.37668228
146,3176953000.0,-35.80979919,-21.73403549,-36.62830734
147,3198712000.0,-37.64852142,-21.42232513,-34.9287262
148,3220502000.0,-38.30067062,-21.60359001,-34.09819031
149,3242261000.0,-39.41475677,-21.60661697,-32.8020401
150,3264020000.0,-40.30381012,-21.54383278,-31.74601555
151,3285761000.0,-39.99626923,-22.00713158,-31.81710243
152,3307538000.0,-38.98497009,-23.1769104,-32.23888397
153,3329297000.0,-38.57162476,-23.67420197,-32.37445068
154,3351056000.0,-37.90625763,-24.54554367,-32.5111618
155,3372815000.0,-37.35796356,-25.15416336,-32.68018341
156,3394565000.0,-36.23648834,-26.16988754,-33.1420784
157,3416336000.0,-35.41112518,-27.03836823,-33.33649826
158,3438092000.0,-35.02379227,-27.64578247,-33.24737167
159,3459851000.0,-34.69920349,-28.21782112,-33.10683441
160,3481600000.0,-34.1438942,-28.92288971,-33.075737
161,3503364000.0,-33.42171097,-29.69695473,-33.12738037
162,3525123000.0,-32.71345901,-30.2877903,-33.29898453
163,3546887000.0,-32.20980835,-30.78209877,-33.33667755
164,3568646000.0,-31.75784492,-31.37861443,-33.21392822
165,3590408000.0,-31.39101791,-31.88554192,-33.07959366
166,3612164000.0,-30.91425896,-32.55278397,-32.87807465
167,3633923000.0,-30.32600021,-33.23364258,-32.74448776
168,3655682000.0,-29.69885063,-33.83152008,-32.70702362
169,3677441000.0,-29.13177299,-34.25653076,-32.77457809
170,3699221000.0,-28.59899902,-34.72480392,-32.75100708
171,3720959000.0,-28.34780121,-34.93769836,-32.74298096
172,3742719000.0,-27.83166504,-35.3561821,-32.73654938
173,3764503000.0,-27.47190666,-35.62854004,-32.74514389
174,3786266000.0,-27.1558075,-35.94646072,-32.66125488
175,3808021000.0,-26.91500282,-36.1741066,-32.60919189
176,3829785000.0,-26.7702446,-36.30244064,-32.58573151
177,3851544000.0,-27.18169022,-36.34264755,-32.19799042
178,3873303000.0,-26.81124878,-36.70124817,-32.10169601
179,3895062000.0,-26.38319588,-37.0565033,-32.04816818
180,3916821000.0,-26.06921768,-37.24555588,-32.0859375
181,3938581000.0,-25.88683701,-37.30328369,-32.16643524
182,3960340000.0,-26.27071381,-37.54823303,-31.56458282
183,3982079000.0,-26.20368004,-37.66532516,-31.48067856
184,4003857000.0,-26.09516525,-37.76939774,-31.44611359
185,4025616000.0,-26.11094093,-37.91817856,-31.25338364
186,4047376000.0,-26.27408791,-37.96765137,-31.05596161
187,4069135000.0,-26.45713043,-37.95036316,-30.9214077
188,4090911000.0,-24.31323624,-26.6432991,-34.19107819
189,4112653000.0,-24.24388504,-26.76000595,-34.14915466
190,4134412000.0,-24.61409569,-26.55472946,-34.04439926
191,4156174000.0,-24.62842751,-26.67710495,-33.93819809
192,4177936000.0,-24.62392044,-26.80173874,-33.84313965
193,4199689000.0,-24.57014275,-26.93790245,-33.77404404
194,4221448000.0,-24.53913879,-27.03772163,-33.71677399
195,4243207000.0,-24.50320053,-27.1140728,-33.68157959
196,4264966000.0,-24.45911789,-27.21186066,-33.63472748
197,4286735000.0,-24.42539787,-27.32057953,-33.57103729
198,4308498000.0,-25.01766968,-26.79125786,-33.56148529
199,4330273000.0,-25.12514496,-26.6478138,-33.59538269
200,4352032000.0,-25.14314842,-26.66015434,-33.57211685
201,4373793000.0,-25.15283585,-26.73049164,-33.50886917
202,4395554000.0,-25.29912949,-26.62208557,-33.48503113
203,4417305000.0,-25.28460693,-26.7518158,-33.39247513
204,4439069000.0,-25.25321198,-26.82203484,-33.35988998
