"Time (s)","X (rad/s)","Y (rad/s)","Z (rad/s)"
0.000000000E0,8.916287869E-2,3.749143705E-2,-8.592143655E-3
2.176600000E-2,9.417287260E-2,3.629293665E-2,-7.420788519E-3
4.351800000E-2,9.179206938E-2,3.754800931E-2,-1.113216672E-2
6.527700000E-2,8.937908709E-2,4.003066197E-2,-1.366695110E-2
8.703600000E-2,9.053170681E-2,3.877551481E-2,-9.989923798E-3
1.088070000E-1,9.292530268E-2,3.999556601E-2,-7.539874874E-3
1.305710000E-1,9.176709503E-2,3.630469367E-2,-9.899169207E-3
1.523130000E-1,9.054443985E-2,3.507085145E-2,-9.905294515E-3
1.740720000E-1,9.171935171E-2,3.628435358E-2,-8.694526739E-3
1.958310000E-1,9.047511220E-2,3.750869259E-2,-9.962309152E-3
2.176210000E-1,9.048493207E-2,3.503361717E-2,-1.111096516E-2
2.393780000E-1,8.789249510E-2,3.870914504E-2,-6.445243955E-3
2.611390000E-1,9.166245908E-2,3.749021515E-2,-9.928392246E-3
2.828980000E-1,9.032659978E-2,3.870704770E-2,-8.787254803E-3
3.046580000E-1,9.154819697E-2,3.621916473E-2,-1.110689715E-2
3.264130000E-1,9.147182107E-2,3.989721090E-2,-1.119227521E-2
3.481750000E-1,9.023620933E-2,3.493968025E-2,-1.231915038E-2
3.699340000E-1,9.264048189E-2,3.368451446E-2,-1.101775095E-2
3.916930000E-1,8.891365677E-2,3.738604486E-2,-1.000068896E-2
4.134530000E-1,9.136962146E-2,3.738391399E-2,-9.931979701E-3
4.352110000E-1,8.997748792E-2,3.979496285E-2,-1.122981682E-2
4.569700000E-1,8.502223343E-2,3.606742620E-2,-1.128321514E-2
4.787340000E-1,8.988568932E-2,3.481547534E-2,-8.707938716E-3
5.004830000E-1,9.342134744E-2,3.969500586E-2,-8.719209582E-3
5.222300000E-1,8.600365371E-2,3.597200289E-2,-8.841427974E-3
5.440060000E-1,8.969292790E-2,3.473389894E-2,-8.710134774E-3
5.657650000E-1,8.842236549E-2,3.470404819E-2,-1.115518436E-2
5.875240000E-1,8.826850355E-2,3.710388392E-2,-1.241835393E-2
6.092790000E-1,9.054183960E-2,3.453721106E-2,-1.109005418E-2
6.310580000E-1,9.178607166E-2,3.701235354E-2,-1.231697202E-2
6.528010000E-1,8.673432469E-2,3.821956366E-2,-6.458550226E-3
6.745610000E-1,9.155178815E-2,3.570476919E-2,-1.229160186E-2
6.963190000E-1,8.756979555E-2,3.685191646E-2,-8.811001666E-3
7.180910000E-1,8.873274177E-2,3.435267508E-2,-9.926241823E-3
7.398520000E-1,8.633057028E-2,3.436758742E-2,-1.240457967E-2
7.615980000E-1,8.863060921E-2,3.553707153E-2,-1.116074156E-2
7.833860000E-1,9.204371274E-2,3.542579338E-2,-9.855724871E-3
8.051450000E-1,9.054843336E-2,3.903967142E-2,-9.977753274E-3
8.268790000E-1,9.031503648E-2,3.649343550E-2,-9.924143553E-3
8.486520000E-1,9.036349505E-2,3.774112836E-2,-1.236200146E-2
8.704220000E-1,8.643259853E-2,3.639576212E-2,-1.123492327E-2
