"Time (s)","X (rad/s)","Y (rad/s)","Z (rad/s)"
0.000000000E0,9.402586520E-2,3.944386542E-2,-8.694146760E-3
2.175900000E-2,9.623517841E-2,3.611273691E-2,-1.250102557E-2
4.351800000E-2,9.741469473E-2,3.486397862E-2,-1.002881303E-2
6.528900000E-2,9.615498036E-2,3.733096272E-2,-1.011995785E-2
8.706700000E-2,9.239033610E-2,3.731498122E-2,-6.608580239E-3
1.088200000E-1,9.491015226E-2,3.732448444E-2,-1.015449222E-2
1.305840000E-1,9.240785241E-2,3.854944929E-2,-9.046768770E-3
1.523250000E-1,9.492294490E-2,3.732519224E-2,-1.135945786E-2
1.741020000E-1,9.731446207E-2,3.978009522E-2,-8.937579580E-3
1.958610000E-1,9.613817930E-2,3.855748102E-2,-1.255866513E-2
2.176200000E-1,9.238286316E-2,3.730380163E-2,-1.263453253E-2
2.393690000E-1,9.596987069E-2,3.480522335E-2,-7.655752357E-3
2.611280000E-1,9.855499864E-2,3.606995940E-2,-1.363934297E-2
2.828970000E-1,9.595389664E-2,3.850994632E-2,-7.740440313E-3
3.046560000E-1,9.477970004E-2,3.852379695E-2,-1.018442400E-2
3.264160000E-1,9.100545198E-2,3.850687668E-2,-1.149412338E-2
3.481740000E-1,8.955353498E-2,3.845312446E-2,-6.711002905E-3
3.699230000E-1,9.202070534E-2,3.721127659E-2,-9.024374187E-3
3.916920000E-1,9.327557683E-2,3.721660376E-2,-1.019483339E-2
4.134510000E-1,9.443392605E-2,3.963520378E-2,-1.021744311E-2
4.352100000E-1,9.066471457E-2,3.836456686E-2,-9.088168852E-3
4.569600000E-1,9.060420841E-2,3.834417090E-2,-1.029409841E-2
4.787280000E-1,8.939991891E-2,3.835167363E-2,-1.394366659E-2
5.004880000E-1,8.817726374E-2,3.711783141E-2,-1.394979190E-2
5.222460000E-1,9.667088091E-2,3.584989905E-2,-8.861823007E-3
5.440050000E-1,9.421491623E-2,3.585202992E-2,-8.930532262E-3
5.657590000E-1,9.286639839E-2,3.825825825E-2,-9.022474289E-3
5.875240000E-1,9.526098520E-2,3.452497721E-2,-8.870040067E-3
6.092990000E-1,8.913730830E-2,3.700650856E-2,-1.030308660E-2
6.310420000E-1,9.281527996E-2,3.451769799E-2,-1.375923865E-2
6.528030000E-1,8.917447925E-2,3.700349480E-2,-1.632839069E-2
6.745900000E-1,9.033241868E-2,3.451343998E-2,-1.262313407E-2
6.963490000E-1,9.264009446E-2,3.568929434E-2,-1.137922797E-2
7.181080000E-1,9.117849916E-2,3.684490919E-2,-1.144466177E-2
7.398650000E-1,8.746764809E-2,3.684171289E-2,-1.034291275E-2
7.616280000E-1,9.733439237E-2,3.313485906E-2,-1.118819974E-2
7.833860000E-1,8.864182979E-2,3.682786599E-2,-7.898929529E-3
8.051440000E-1,9.341065586E-2,3.548312560E-2,-1.014511846E-2
8.269030000E-1,9.080537409E-2,3.663858399E-2,-1.265376993E-2
8.486620000E-1,8.939228207E-2,3.655885532E-2,-1.389513817E-2
8.704160000E-1,9.293951094E-2,3.775296733E-2,-1.261644810E-2
8.921810000E-1,8.662164211E-2,3.771188855E-2,-9.174727835E-3
9.139400000E-1,9.014434367E-2,3.888243809E-2,-9.101667441E-3
9.356990000E-1,9.383801371E-2,3.514877334E-2,-1.252949703E-2
9.574520000E-1,9.364297986E-2,3.752817959E-2,-1.258825418E-2
9.792170000E-1,9.224825352E-2,3.376379982E-2,-8.924542926E-3
1.000976000E0,8.596503735E-2,3.372297063E-2,-7.892591879E-3
1.022735000E0,9.209866077E-2,3.765046969E-2,-1.735727116E-2
1.044494000E0,9.198575467E-2,3.885981068E-2,-1.256624423E-2
1.066253000E0,9.194264561E-2,3.760962933E-2,-1.133342925E-2
1.088012000E0,9.563191980E-2,3.637152538E-2,-1.120213512E-2
1.109774000E0,9.437703341E-2,3.636619821E-2,-1.003167592E-2
1.131546000E0,9.195356816E-2,4.132074118E-2,-1.262293197E-2
1.153303000E0,9.322442859E-2,3.762134537E-2,-1.370870229E-2
1.175048000E0,9.685457498E-2,3.760536760E-2,-1.119600981E-2
1.196838000E0,9.570262581E-2,3.638104349E-2,-1.602177694E-2
1.218597000E0,9.320643544E-2,3.636258096E-2,-1.729606092E-2
1.240330000E0,9.436997771E-2,3.881854936E-2,-1.490853820E-2
1.262094000E0,9.557639062E-2,3.757618368E-2,-1.364113949E-2
1.283874000E0,9.314198792E-2,3.881961480E-2,-1.494289283E-2
1.305633000E0,9.308581054E-2,3.632263094E-2,-1.488716714E-2
1.327392000E0,9.050635993E-2,3.876290843E-2,-1.260325499E-2
1.349153000E0,9.170679748E-2,3.875251114E-2,-1.256917976E-2
1.370904000E0,9.167990088E-2,3.874611855E-2,-1.136436500E-2
1.392670000E0,9.664471447E-2,3.751023114E-2,-1.481366064E-2
1.414428000E0,9.176852554E-2,3.503672406E-2,-1.850996166E-2
1.436188000E0,9.452702850E-2,4.092976823E-2,-1.981745213E-1
1.457961000E0,1.036173776E-1,4.032018408E-2,-5.522994399E-1
1.479705000E0,1.097145453E-1,5.021793395E-2,-5.535569191E-1
1.501458000E0,1.248218790E-1,8.519888669E-2,-6.322823763E-1
1.523223000E0,7.445531338E-2,1.811383367E-1,-3.236680329E-1
1.544983000E0,9.035065025E-2,7.628248930E-1,-1.158586591E-1
1.566741000E0,3.023409545E-1,5.559630990E-1,-4.849357605E-1
1.588501000E0,3.877764940E-1,5.449962020E-1,-2.918413877E-1
1.610259000E0,5.765019059E-1,1.806775212E0,1.729385257E-1
1.632039000E0,7.808952332E-1,3.020780325E0,3.318605423E-1
1.653777000E0,1.012238041E-1,4.182352543E0,2.538996935E-1
1.675536000E0,-8.285222054E-1,5.248408794E0,6.022076309E-2
1.697326000E0,-7.087014914E-1,4.723976135E0,-1.973259449E-2
1.719085000E0,3.148576915E-1,4.676755428E0,5.945857167E-1
1.740844000E0,6.000168324E-1,7.515537739E0,2.396765232E0
1.762603000E0,2.091273814E-1,8.628925323E0,2.053137779E0
1.784362000E0,-2.880598605E-1,8.773959160E0,1.781596303E0
1.806121000E0,-3.841067851E-1,9.479476929E0,1.473567367E0
1.827880000E0,2.762175500E-1,7.406023979E0,7.448039651E-1
1.849619000E0,6.910319924E-1,6.565529346E0,6.188082695E-1
1.871399000E0,1.025727987E0,6.603658676E0,3.693382144E-1
1.893157000E0,1.529525280E0,6.399622440E0,3.579268754E-1
1.914916000E0,2.020338774E0,5.282062054E0,8.003508300E-2
1.936675000E0,1.529728651E0,4.945964336E0,-2.719940543E-1
1.958434000E0,6.108416915E-1,4.158389568E0,-8.812794685E-1
1.980193000E0,4.239518344E-1,4.672678947E0,-1.206786513E0
2.001953000E0,6.940544248E-1,6.228188038E0,-1.422651768E0
2.023711000E0,1.248371720E0,6.765653133E0,-1.517284632E0
2.045475000E0,2.113942385E0,6.232431412E0,-1.206125140E0
2.067229000E0,1.822115183E0,2.596128464E0,-9.435521364E-1
2.088988000E0,7.080104947E-1,1.849003434E0,-1.238573074E0
2.110753000E0,-1.619286686E-1,1.336262941E0,-1.293424368E0
2.132506000E0,-2.855100036E-1,7.014406919E-1,-1.014840722E0
2.154292000E0,-2.990122437E-1,1.445694923E0,-9.562002420E-1
2.176055000E0,-2.976510823E-1,2.346310139E0,-1.046555758E0
2.197814000E0,-3.326642513E-1,9.045181274E-1,-6.531234384E-1
2.219573000E0,-1.527580470E-1,7.120892406E-1,-2.495455891E-1
2.241323000E0,7.490386814E-2,9.802570343E-1,-3.228093982E-1
2.263073000E0,1.769655347E-1,6.630260944E-1,-5.875784755E-1
2.284850000E0,2.317659259E-1,5.780941844E-1,-8.770323992E-1
2.306609000E0,3.685938120E-1,1.339874864E0,-1.115942955E0
2.328368000E0,6.219381094E-1,7.497978210E-1,-9.435594678E-1
2.350131000E0,8.708661795E-1,-8.361859620E-2,-5.210657120E-1
2.371886000E0,1.196776986E0,-4.209657907E-1,-5.163375735E-1
2.393645000E0,1.570828795E0,7.888716459E-2,-7.571251392E-1
2.415404000E0,1.790287137E0,1.244910479E0,-1.096940517E0
2.437163000E0,1.720445752E0,7.725613117E-1,-7.289369106E-1
2.458922000E0,1.319588780E0,-2.205389261E0,2.015021294E-1
2.480682000E0,1.739634037E0,-1.650108099E0,-1.997326873E-2
2.502442000E0,1.885671496E0,-1.431337446E-1,-6.118836999E-1
2.524200000E0,1.318349004E0,3.342298269E-1,-6.759670973E-1
2.545953000E0,6.914590001E-1,2.257781774E-1,-8.621966243E-1
2.567718000E0,4.390565753E-1,1.601269990E-1,-1.484935522E0
2.589477000E0,3.868269324E-1,5.424501896E-1,-2.089361668E0
2.611266000E0,4.524075389E-1,1.033923268E0,-2.105936527E0
2.633005000E0,8.454349637E-1,1.217105031E0,-1.313179731E0
2.654784000E0,1.113057375E0,8.984732628E-1,-4.088520110E-1
2.676544000E0,4.527613223E-1,7.478609085E-1,1.390444338E-1
2.698303000E0,-3.796753287E-1,9.919133782E-1,3.320200145E-1
2.720061000E0,-5.490189791E-1,9.932598472E-1,1.018414125E-1
2.741825000E0,-2.898153663E-1,6.129028797E-1,7.675256580E-2
2.763569000E0,-7.262235042E-3,3.057570755E-1,-1.926264167E-2
2.785339000E0,-6.011686288E-3,7.329538465E-2,-1.899331510E-1
